variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,Delta_R,Delta_H_weighted_product,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,macro_path_entropy,macro_node_entropy,breadth_index
noise_012,noise,mild,0.5,2400,center_of_mass,0.63251617670225,0.6288873291710715,0.04731253402931812,0.04760100796146172,9.188616250751124,2.046943977552645,0.691591728945542
noise_012,noise,mild,0.525,900,center_of_mass,0.13088215644214252,0.13069194330546452,0.009821212427262083,0.009847450226891263,7.677740230213392,2.1541006409967642,0.5778769343768573
noise_012,noise,mild,0.525,1500,center_of_mass,0.3254463968978847,0.3241460222488435,0.024395913098231414,0.02449135682952419,8.454345215852754,2.0832619303956212,0.6363293019051502
noise_012,noise,mild,0.525,2400,center_of_mass,0.6463521118448536,0.6404682529202166,0.04822925897090946,0.04864461367071571,9.198903286872438,2.0575721779372422,0.6923696177883746
noise_013,noise,moderate,0.45,900,center_of_mass,0.11397297138311302,0.11374648464288839,0.008507381595734942,0.008574609965125046,8.146081756066689,2.1703753776363746,0.613129927168502
noise_013,noise,moderate,0.45,1500,center_of_mass,0.2755073825745189,0.2777618966999409,0.020861218338117826,0.020732477019150486,8.96835637137885,2.1012435007133545,0.6750199402449029
noise_013,noise,moderate,0.45,2400,center_of_mass,0.5391169382535228,0.5431588180727296,0.04085566891392467,0.040573293975599944,9.739469783103543,2.075196467589046,0.7330592132935793
noise_013,noise,moderate,0.5,900,center_of_mass,0.12572396676367603,0.12278372280089656,0.009203219362753368,0.009457309169358163,8.15510696314196,2.178740456857002,0.6138075179841813
noise_013,noise,moderate,0.5,1500,center_of_mass,0.2956568015222807,0.29571100507207326,0.02222946612331289,0.022247144479176528,8.986126154082658,2.117389655484358,0.6763555462449209
noise_013,noise,moderate,0.5,2400,center_of_mass,0.5688822196928633,0.5720134740128877,0.0430460471893056,0.04281155940614578,9.767150181176882,2.1009499768958837,0.7351405953792267
noise_013,noise,moderate,0.525,900,center_of_mass,0.1263828933693283,0.1274834354202241,0.009530489938882836,0.009507779420848239,8.158997769440967,2.1808411507741963,0.6141002383580156
noise_013,noise,moderate,0.525,1500,center_of_mass,0.30570075380153483,0.30572395788512985,0.02295487296877341,0.023004051563217387,8.994426203195516,2.1238662855467254,0.6769801238676347
noise_013,noise,moderate,0.525,2400,center_of_mass,0.5779096802239891,0.5798367163309717,0.04360469129310118,0.04349199832461814,9.776797338526574,2.111987736903543,0.735866553598592
noise_014,noise,mild,0.45,900,center_of_mass,0.11365117164065985,0.11440290121049124,0.008582738453396521,0.008551257611998708,6.608661986497914,2.0937014853724385,0.49740804413923245
noise_014,noise,mild,0.45,1500,center_of_mass,0.4113205561235649,0.4125117916570451,0.031041914699998174,0.03095551472985969,7.234879317621642,1.9842664140726556,0.5445409645640645
noise_014,noise,mild,0.45,2400,center_of_mass,0.9287664746278228,0.9315675228719886,0.07014962883316134,0.06990159210353908,7.857626564511115,1.9132080328943086,0.5914127065449797
noise_014,noise,mild,0.5,900,center_of_mass,0.127847729689333,0.12340060752327986,0.009255138121165074,0.009617865133335457,6.621900569029409,2.102317679025267,0.4984041432920363
noise_014,noise,mild,0.5,1500,center_of_mass,0.4366645837429939,0.4333784289997995,0.03260816431567726,0.03286102972431293,7.2577817564086615,2.0025197383189037,0.546264393386731
noise_014,noise,mild,0.5,2400,center_of_mass,0.9441599808224908,0.9444239336326827,0.07111203840135427,0.07105812717418103,7.872652164771142,1.9406023543696747,0.59254325286791
noise_014,noise,mild,0.525,900,center_of_mass,0.1216973436362867,0.12828258341165188,0.009656251133054461,0.00915855027780027,6.620290522298612,2.1052397826947384,0.4982864309579044
noise_014,noise,mild,0.525,1500,center_of_mass,0.43801543935800513,0.4444545552881971,0.03347931409815508,0.03296666925604108,7.263866924581666,2.010455227738102,0.5467262111052924
noise_014,noise,mild,0.525,2400,center_of_mass,0.9483492635697619,0.9531663375600292,0.07181054950542287,0.07137770720801395,7.87775186802147,1.95370490532469,0.5929312103415968
noise_015,noise,moderate,0.45,900,center_of_mass,0.10007524637746368,0.10639821871190502,0.007997200869620968,0.007529883011169247,6.045330003940261,2.0727161184861567,0.45501082188159003
noise_015,noise,moderate,0.45,1500,center_of_mass,0.5153218086251821,0.5158922512700359,0.03885186364123894,0.038783980285245045,6.598132174639986,1.9527857945105012,0.4966183110539627
noise_015,noise,moderate,0.45,2400,center_of_mass,1.2049930455896662,1.2029922170493794,0.09062498085529441,0.09069319357465078,7.12689942370299,1.8651522221596193,0.5364167715637989
noise_015,noise,moderate,0.5,900,center_of_mass,0.10753621368396171,0.11546572793378473,0.00870921271139291,0.00809245295158939,6.057044925273013,2.0793226922734647,0.45589388704813727
noise_015,noise,moderate,0.5,1500,center_of_mass,0.5393175630840839,0.5412219172720043,0.04079087270420079,0.04059120089888618,6.623284888715206,1.9701864748633084,0.4985129182299322
noise_015,noise,moderate,0.5,2400,center_of_mass,1.195799432908358,1.1937559199802,0.0899601695247545,0.09000247132530204,7.117842931191619,1.889322795211236,0.5357366773250368
noise_015,noise,moderate,0.525,900,center_of_mass,0.11878221380334963,0.1268082440158551,0.009547834851915238,0.008940421154801204,6.065235103430266,2.0844081771910075,0.4565091965337669
noise_015,noise,moderate,0.525,1500,center_of_mass,0.5553056897479287,0.5596387891710872,0.0421613391412296,0.04179602962718104,6.637096799623303,1.9798700249477457,0.4995512421543025
noise_015,noise,moderate,0.525,2400,center_of_mass,1.1951436091181442,1.1979432591296062,0.09025760386889037,0.08995440644967223,7.118891755037394,1.9027338693243778,0.5358142772408262
noise_016,noise,mild,0.45,900,center_of_mass,0.11042646030228553,0.10867491607034463,0.008159786716927353,0.00831105977227864,6.604703445314104,2.0927817062015266,0.497113066989525
noise_016,noise,mild,0.45,1500,center_of_mass,0.40818316361366414,0.409879169537434,0.030854002516617962,0.030722158311155656,7.231107232841156,1.982909618907022,0.5442603125015146
noise_016,noise,mild,0.45,2400,center_of_mass,0.9268882676317576,0.9246369489873665,0.06964035899123255,0.06976327768619062,7.854033363381129,1.9119708909090132,0.5911457939319296
noise_016,noise,mild,0.5,900,center_of_mass,0.12277397141476598,0.12405225987459723,0.009314567808711705,0.009237268671631882,6.619843579374011,2.1024987843055696,0.49824990842134104
noise_016,noise,mild,0.5,1500,center_of_mass,0.43303617934839167,0.4358889100383907,0.03280844441009945,0.032589319206195344,7.257149463413529,2.0025380857984705,0.5462174451567587
noise_016,noise,mild,0.5,2400,center_of_mass,0.9412719666096176,0.9404014979459898,0.07082065328141651,0.07084218964328526,7.870562567269763,1.9403427826740294,0.5923866579928591
noise_016,noise,mild,0.525,900,center_of_mass,0.12544321135120118,0.12278500914840684,0.009219529374104973,0.009439261347258143,6.61952133339845,2.1043052763640437,0.4982262700815743
noise_016,noise,mild,0.525,1500,center_of_mass,0.4428053643655474,0.44174899518810484,0.03325072628300629,0.03332578436908551,7.267816726142158,2.0091417904724422,0.5470210081892396
noise_016,noise,mild,0.525,2400,center_of_mass,0.9533436676751252,0.9527582087456716,0.0717529540000309,0.07175202282947057,7.882528889348609,1.9525864024689574,0.5932880589880896
noise_017,noise,moderate,0.45,900,center_of_mass,0.10374254044049813,0.09926245282887347,0.007421579071258344,0.007805108689197426,6.047112942126358,2.072500820431913,0.4551430037484995
noise_017,noise,moderate,0.45,1500,center_of_mass,0.5133272979048353,0.5099543987605006,0.038364271668551275,0.038632907502843206,6.594813040673932,1.9518558073738461,0.4963662929522125
