alpha,T,kappa,seed,n_traj,macro_classes,singleton_fraction,estimator_warning
0.6,3600,relative_distance,62,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,62,1000,514.0,0.7996108949416343,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,62,1000,35.0,0.22857142857142856,
0.6,3600,boundary_v2_regime_sequence,62,1000,10.0,0.3,
0.6,3600,random_kappa_matched,62,1000,248.0,0.06451612903225806,
0.6,3600,identity_like_diagnostic,62,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,62,1000,1.0,0.0,
0.6,900,center_of_mass,63,1000,93.0,0.26881720430107525,
0.6,900,relative_distance,63,1000,417.0,0.5227817745803357,
0.6,900,joint_basin,63,1000,48.0,0.2916666666666667,
0.6,900,basin_transition_profile,63,1000,20.0,0.25,
0.6,900,boundary_v2_regime_sequence,63,1000,7.0,0.14285714285714285,
0.6,900,random_kappa_matched,63,1000,228.0,0.19298245614035087,
0.6,900,identity_like_diagnostic,63,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,63,1000,1.0,0.0,
0.6,1500,center_of_mass,63,1000,254.0,0.49606299212598426,
0.6,1500,relative_distance,63,1000,835.0,0.8526946107784431,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,63,1000,200.0,0.455,
0.6,1500,basin_transition_profile,63,1000,23.0,0.13043478260869565,
0.6,1500,boundary_v2_regime_sequence,63,1000,8.0,0.25,
0.6,1500,random_kappa_matched,63,1000,249.0,0.09236947791164658,
0.6,1500,identity_like_diagnostic,63,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,63,1000,1.0,0.0,
0.6,2400,center_of_mass,63,1000,580.0,0.7103448275862069,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,63,1000,991.0,0.9909182643794148,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,63,1000,410.0,0.751219512195122,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,63,1000,30.0,0.2,
0.6,2400,boundary_v2_regime_sequence,63,1000,8.0,0.25,
0.6,2400,random_kappa_matched,63,1000,248.0,0.0967741935483871,
0.6,2400,identity_like_diagnostic,63,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,63,1000,1.0,0.0,
0.6,3600,center_of_mass,63,1000,901.0,0.9200887902330743,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,63,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,63,1000,534.0,0.8314606741573034,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,63,1000,35.0,0.2571428571428571,
0.6,3600,boundary_v2_regime_sequence,63,1000,10.0,0.4,
0.6,3600,random_kappa_matched,63,1000,249.0,0.06827309236947791,
0.6,3600,identity_like_diagnostic,63,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,63,1000,1.0,0.0,
0.6,900,center_of_mass,64,1000,94.0,0.30851063829787234,
0.6,900,relative_distance,64,1000,404.0,0.5346534653465347,
0.6,900,joint_basin,64,1000,45.0,0.28888888888888886,
0.6,900,basin_transition_profile,64,1000,18.0,0.16666666666666666,
0.6,900,boundary_v2_regime_sequence,64,1000,7.0,0.14285714285714285,
0.6,900,random_kappa_matched,64,1000,233.0,0.19742489270386265,
0.6,900,identity_like_diagnostic,64,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,64,1000,1.0,0.0,
0.6,1500,center_of_mass,64,1000,248.0,0.4838709677419355,
0.6,1500,relative_distance,64,1000,813.0,0.8364083640836408,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,64,1000,197.0,0.4619289340101523,
0.6,1500,basin_transition_profile,64,1000,26.0,0.15384615384615385,
0.6,1500,boundary_v2_regime_sequence,64,1000,7.0,0.14285714285714285,
0.6,1500,random_kappa_matched,64,1000,250.0,0.068,
0.6,1500,identity_like_diagnostic,64,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,64,1000,1.0,0.0,
0.6,2400,center_of_mass,64,1000,578.0,0.7179930795847751,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,64,1000,987.0,0.9868287740628167,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,64,1000,406.0,0.7167487684729064,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,64,1000,31.0,0.22580645161290322,
0.6,2400,boundary_v2_regime_sequence,64,1000,7.0,0.14285714285714285,
0.6,2400,random_kappa_matched,64,1000,247.0,0.08502024291497975,
0.6,2400,identity_like_diagnostic,64,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,64,1000,1.0,0.0,
0.6,3600,center_of_mass,64,1000,882.0,0.9115646258503401,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,64,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,64,1000,519.0,0.7957610789980732,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,64,1000,36.0,0.3611111111111111,
0.6,3600,boundary_v2_regime_sequence,64,1000,11.0,0.45454545454545453,
0.6,3600,random_kappa_matched,64,1000,243.0,0.07407407407407407,
0.6,3600,identity_like_diagnostic,64,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,64,1000,1.0,0.0,
0.6,900,center_of_mass,65,1000,93.0,0.3225806451612903,
0.6,900,relative_distance,65,1000,410.0,0.5463414634146342,
0.6,900,joint_basin,65,1000,43.0,0.27906976744186046,
0.6,900,basin_transition_profile,65,1000,17.0,0.17647058823529413,
0.6,900,boundary_v2_regime_sequence,65,1000,9.0,0.2222222222222222,
0.6,900,random_kappa_matched,65,1000,225.0,0.18666666666666668,
0.6,900,identity_like_diagnostic,65,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,65,1000,1.0,0.0,
0.6,1500,center_of_mass,65,1000,251.0,0.4900398406374502,
0.6,1500,relative_distance,65,1000,829.0,0.841978287092883,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,65,1000,179.0,0.40782122905027934,
0.6,1500,basin_transition_profile,65,1000,26.0,0.23076923076923078,
0.6,1500,boundary_v2_regime_sequence,65,1000,9.0,0.2222222222222222,
0.6,1500,random_kappa_matched,65,1000,246.0,0.06504065040650407,
0.6,1500,identity_like_diagnostic,65,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,65,1000,1.0,0.0,
0.6,2400,center_of_mass,65,1000,587.0,0.6984667802385008,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,65,1000,988.0,0.9898785425101214,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,65,1000,401.0,0.7481296758104738,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,65,1000,32.0,0.21875,
0.6,2400,boundary_v2_regime_sequence,65,1000,10.0,0.3,
0.6,2400,random_kappa_matched,65,1000,249.0,0.08433734939759036,
0.6,2400,identity_like_diagnostic,65,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,65,1000,1.0,0.0,
0.6,3600,center_of_mass,65,1000,875.0,0.9142857142857143,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,65,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,65,1000,498.0,0.7991967871485943,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,65,1000,30.0,0.26666666666666666,
0.6,3600,boundary_v2_regime_sequence,65,1000,10.0,0.3,
0.6,3600,random_kappa_matched,65,1000,246.0,0.056910569105691054,
0.6,3600,identity_like_diagnostic,65,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,65,1000,1.0,0.0,
0.6,900,center_of_mass,66,1000,99.0,0.31313131313131315,
0.6,900,relative_distance,66,1000,403.0,0.5012406947890818,
0.6,900,joint_basin,66,1000,46.0,0.32608695652173914,
0.6,900,basin_transition_profile,66,1000,19.0,0.2631578947368421,
0.6,900,boundary_v2_regime_sequence,66,1000,8.0,0.25,
0.6,900,random_kappa_matched,66,1000,233.0,0.2017167381974249,
0.6,900,identity_like_diagnostic,66,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,66,1000,1.0,0.0,
0.6,1500,center_of_mass,66,1000,257.0,0.4669260700389105,
0.6,1500,relative_distance,66,1000,834.0,0.8537170263788969,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,66,1000,187.0,0.40641711229946526,
0.6,1500,basin_transition_profile,66,1000,27.0,0.14814814814814814,
0.6,1500,boundary_v2_regime_sequence,66,1000,8.0,0.25,
0.6,1500,random_kappa_matched,66,1000,246.0,0.08943089430894309,
0.6,1500,identity_like_diagnostic,66,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,66,1000,1.0,0.0,
0.6,2400,center_of_mass,66,1000,602.0,0.7209302325581395,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,66,1000,989.0,0.9898887765419616,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,66,1000,415.0,0.7493975903614458,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,66,1000,34.0,0.29411764705882354,
0.6,2400,boundary_v2_regime_sequence,66,1000,9.0,0.3333333333333333,
0.6,2400,random_kappa_matched,66,1000,248.0,0.06451612903225806,
0.6,2400,identity_like_diagnostic,66,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,66,1000,1.0,0.0,
0.6,3600,center_of_mass,66,1000,893.0,0.9036954087346024,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,66,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,66,1000,514.0,0.8287937743190662,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,66,1000,35.0,0.2857142857142857,
0.6,3600,boundary_v2_regime_sequence,66,1000,10.0,0.4,
0.6,3600,random_kappa_matched,66,1000,246.0,0.056910569105691054,
0.6,3600,identity_like_diagnostic,66,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,66,1000,1.0,0.0,
0.6,900,center_of_mass,67,1000,89.0,0.21348314606741572,
0.6,900,relative_distance,67,1000,417.0,0.4940047961630695,
0.6,900,joint_basin,67,1000,42.0,0.2619047619047619,
0.6,900,basin_transition_profile,67,1000,18.0,0.2222222222222222,
0.6,900,boundary_v2_regime_sequence,67,1000,7.0,0.2857142857142857,
0.6,900,random_kappa_matched,67,1000,232.0,0.15948275862068967,
0.6,900,identity_like_diagnostic,67,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,67,1000,1.0,0.0,
0.6,1500,center_of_mass,67,1000,260.0,0.5038461538461538,
0.6,1500,relative_distance,67,1000,829.0,0.841978287092883,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,67,1000,182.0,0.4175824175824176,
0.6,1500,basin_transition_profile,67,1000,26.0,0.19230769230769232,
0.6,1500,boundary_v2_regime_sequence,67,1000,7.0,0.2857142857142857,
0.6,1500,random_kappa_matched,67,1000,249.0,0.10040160642570281,
0.6,1500,identity_like_diagnostic,67,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,67,1000,1.0,0.0,
0.6,2400,center_of_mass,67,1000,586.0,0.7150170648464164,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,67,1000,994.0,0.9949698189134809,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,67,1000,413.0,0.7312348668280871,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,67,1000,31.0,0.16129032258064516,
0.6,2400,boundary_v2_regime_sequence,67,1000,7.0,0.2857142857142857,
0.6,2400,random_kappa_matched,67,1000,244.0,0.07377049180327869,
0.6,2400,identity_like_diagnostic,67,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,67,1000,1.0,0.0,
0.6,3600,center_of_mass,67,1000,883.0,0.9173272933182333,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,67,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,67,1000,514.0,0.7976653696498055,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,67,1000,38.0,0.39473684210526316,
0.6,3600,boundary_v2_regime_sequence,67,1000,7.0,0.2857142857142857,
0.6,3600,random_kappa_matched,67,1000,242.0,0.05371900826446281,
0.6,3600,identity_like_diagnostic,67,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,67,1000,1.0,0.0,
0.6,900,center_of_mass,68,1000,90.0,0.25555555555555554,
0.6,900,relative_distance,68,1000,408.0,0.5269607843137255,
0.6,900,joint_basin,68,1000,45.0,0.26666666666666666,
0.6,900,basin_transition_profile,68,1000,18.0,0.16666666666666666,
0.6,900,boundary_v2_regime_sequence,68,1000,6.0,0.0,
0.6,900,random_kappa_matched,68,1000,226.0,0.18141592920353983,
0.6,900,identity_like_diagnostic,68,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,68,1000,1.0,0.0,
0.6,1500,center_of_mass,68,1000,246.0,0.4715447154471545,
0.6,1500,relative_distance,68,1000,824.0,0.8422330097087378,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,68,1000,179.0,0.4134078212290503,
0.6,1500,basin_transition_profile,68,1000,25.0,0.2,
0.6,1500,boundary_v2_regime_sequence,68,1000,6.0,0.0,
0.6,1500,random_kappa_matched,68,1000,246.0,0.11382113821138211,
0.6,1500,identity_like_diagnostic,68,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,68,1000,1.0,0.0,
0.6,2400,center_of_mass,68,1000,570.0,0.7157894736842105,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,68,1000,992.0,0.9929435483870968,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,68,1000,425.0,0.7270588235294118,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,68,1000,31.0,0.12903225806451613,
0.6,2400,boundary_v2_regime_sequence,68,1000,7.0,0.14285714285714285,
0.6,2400,random_kappa_matched,68,1000,247.0,0.08502024291497975,
0.6,2400,identity_like_diagnostic,68,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,68,1000,1.0,0.0,
0.6,3600,center_of_mass,68,1000,874.0,0.9016018306636155,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,68,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,68,1000,534.0,0.8052434456928839,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,68,1000,35.0,0.37142857142857144,
0.6,3600,boundary_v2_regime_sequence,68,1000,8.0,0.25,
0.6,3600,random_kappa_matched,68,1000,247.0,0.08502024291497975,
0.6,3600,identity_like_diagnostic,68,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,68,1000,1.0,0.0,
0.6,900,center_of_mass,69,1000,98.0,0.30612244897959184,
0.6,900,relative_distance,69,1000,414.0,0.5289855072463768,
0.6,900,joint_basin,69,1000,43.0,0.32558139534883723,
0.6,900,basin_transition_profile,69,1000,17.0,0.17647058823529413,
0.6,900,boundary_v2_regime_sequence,69,1000,8.0,0.25,
0.6,900,random_kappa_matched,69,1000,224.0,0.15625,
0.6,900,identity_like_diagnostic,69,1000,998.0,0.9979959919839679,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,69,1000,1.0,0.0,
0.6,1500,center_of_mass,69,1000,257.0,0.47470817120622566,
0.6,1500,relative_distance,69,1000,843.0,0.8576512455516014,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,69,1000,184.0,0.44021739130434784,
0.6,1500,basin_transition_profile,69,1000,23.0,0.08695652173913043,
0.6,1500,boundary_v2_regime_sequence,69,1000,8.0,0.25,
0.6,1500,random_kappa_matched,69,1000,248.0,0.07661290322580645,
0.6,1500,identity_like_diagnostic,69,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,69,1000,1.0,0.0,
0.6,2400,center_of_mass,69,1000,581.0,0.7366609294320138,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,69,1000,995.0,0.9949748743718593,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,69,1000,410.0,0.7365853658536585,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,69,1000,31.0,0.2903225806451613,
0.6,2400,boundary_v2_regime_sequence,69,1000,9.0,0.3333333333333333,
0.6,2400,random_kappa_matched,69,1000,246.0,0.07317073170731707,
0.6,2400,identity_like_diagnostic,69,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,69,1000,1.0,0.0,
0.6,3600,center_of_mass,69,1000,890.0,0.9213483146067416,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,69,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,69,1000,519.0,0.8131021194605009,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,69,1000,35.0,0.37142857142857144,
0.6,3600,boundary_v2_regime_sequence,69,1000,11.0,0.45454545454545453,
0.6,3600,random_kappa_matched,69,1000,245.0,0.08979591836734693,
0.6,3600,identity_like_diagnostic,69,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,69,1000,1.0,0.0,
0.6,900,center_of_mass,70,1000,87.0,0.26436781609195403,
0.6,900,relative_distance,70,1000,403.0,0.4987593052109181,
0.6,900,joint_basin,70,1000,45.0,0.28888888888888886,
0.6,900,basin_transition_profile,70,1000,21.0,0.2857142857142857,
0.6,900,boundary_v2_regime_sequence,70,1000,8.0,0.25,
0.6,900,random_kappa_matched,70,1000,226.0,0.19469026548672566,
0.6,900,identity_like_diagnostic,70,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,70,1000,1.0,0.0,
0.6,1500,center_of_mass,70,1000,239.0,0.41841004184100417,
0.6,1500,relative_distance,70,1000,821.0,0.8465286236297198,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,70,1000,192.0,0.4635416666666667,
0.6,1500,basin_transition_profile,70,1000,27.0,0.2222222222222222,
0.6,1500,boundary_v2_regime_sequence,70,1000,8.0,0.25,
0.6,1500,random_kappa_matched,70,1000,245.0,0.05714285714285714,
0.6,1500,identity_like_diagnostic,70,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,70,1000,1.0,0.0,
0.6,2400,center_of_mass,70,1000,592.0,0.7584459459459459,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,70,1000,992.0,0.9959677419354839,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,70,1000,405.0,0.7185185185185186,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,70,1000,35.0,0.3142857142857143,
0.6,2400,boundary_v2_regime_sequence,70,1000,8.0,0.25,
0.6,2400,random_kappa_matched,70,1000,244.0,0.05327868852459016,
0.6,2400,identity_like_diagnostic,70,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,70,1000,1.0,0.0,
0.6,3600,center_of_mass,70,1000,876.0,0.9121004566210046,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,70,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,70,1000,516.0,0.8255813953488372,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,70,1000,39.0,0.3333333333333333,
0.6,3600,boundary_v2_regime_sequence,70,1000,10.0,0.4,
0.6,3600,random_kappa_matched,70,1000,244.0,0.04918032786885246,
0.6,3600,identity_like_diagnostic,70,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,70,1000,1.0,0.0,
0.6,900,center_of_mass,71,1000,90.0,0.3,
0.6,900,relative_distance,71,1000,429.0,0.5617715617715617,
0.6,900,joint_basin,71,1000,46.0,0.2608695652173913,
0.6,900,basin_transition_profile,71,1000,20.0,0.1,
0.6,900,boundary_v2_regime_sequence,71,1000,11.0,0.45454545454545453,
0.6,900,random_kappa_matched,71,1000,228.0,0.14912280701754385,
0.6,900,identity_like_diagnostic,71,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,71,1000,1.0,0.0,
0.6,1500,center_of_mass,71,1000,238.0,0.4789915966386555,
0.6,1500,relative_distance,71,1000,832.0,0.8497596153846154,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,71,1000,188.0,0.44680851063829785,
0.6,1500,basin_transition_profile,71,1000,29.0,0.1724137931034483,
0.6,1500,boundary_v2_regime_sequence,71,1000,11.0,0.45454545454545453,
0.6,1500,random_kappa_matched,71,1000,245.0,0.09387755102040816,
0.6,1500,identity_like_diagnostic,71,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,71,1000,1.0,0.0,
0.6,2400,center_of_mass,71,1000,571.0,0.7197898423817863,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,71,1000,987.0,0.9888551165146909,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,71,1000,407.0,0.7371007371007371,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,71,1000,35.0,0.2857142857142857,
0.6,2400,boundary_v2_regime_sequence,71,1000,13.0,0.5384615384615384,
0.6,2400,random_kappa_matched,71,1000,247.0,0.06477732793522267,
0.6,2400,identity_like_diagnostic,71,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,71,1000,1.0,0.0,
0.6,3600,center_of_mass,71,1000,868.0,0.9158986175115207,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,71,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,71,1000,521.0,0.8272552783109405,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,71,1000,35.0,0.2,
0.6,3600,boundary_v2_regime_sequence,71,1000,14.0,0.5714285714285714,
0.6,3600,random_kappa_matched,71,1000,249.0,0.060240963855421686,
0.6,3600,identity_like_diagnostic,71,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,71,1000,1.0,0.0,
0.6,900,center_of_mass,72,1000,92.0,0.2826086956521739,
0.6,900,relative_distance,72,1000,417.0,0.5347721822541966,
0.6,900,joint_basin,72,1000,45.0,0.4,
0.6,900,basin_transition_profile,72,1000,18.0,0.16666666666666666,
0.6,900,boundary_v2_regime_sequence,72,1000,8.0,0.25,
0.6,900,random_kappa_matched,72,1000,230.0,0.1956521739130435,
0.6,900,identity_like_diagnostic,72,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,72,1000,1.0,0.0,
0.6,1500,center_of_mass,72,1000,228.0,0.42105263157894735,
0.6,1500,relative_distance,72,1000,821.0,0.8367844092570037,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,72,1000,181.0,0.49171270718232046,
0.6,1500,basin_transition_profile,72,1000,27.0,0.18518518518518517,
0.6,1500,boundary_v2_regime_sequence,72,1000,8.0,0.25,
0.6,1500,random_kappa_matched,72,1000,250.0,0.092,
0.6,1500,identity_like_diagnostic,72,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,72,1000,1.0,0.0,
0.6,2400,center_of_mass,72,1000,541.0,0.7024029574861368,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,72,1000,989.0,0.9898887765419616,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,72,1000,401.0,0.7506234413965087,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,72,1000,33.0,0.24242424242424243,
0.6,2400,boundary_v2_regime_sequence,72,1000,10.0,0.3,
0.6,2400,random_kappa_matched,72,1000,244.0,0.09016393442622951,
0.6,2400,identity_like_diagnostic,72,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,72,1000,1.0,0.0,
0.6,3600,center_of_mass,72,1000,870.0,0.9011494252873563,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,72,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,72,1000,513.0,0.8323586744639376,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,72,1000,37.0,0.2702702702702703,
0.6,3600,boundary_v2_regime_sequence,72,1000,12.0,0.4166666666666667,
0.6,3600,random_kappa_matched,72,1000,246.0,0.07723577235772358,
0.6,3600,identity_like_diagnostic,72,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,72,1000,1.0,0.0,
0.6,900,center_of_mass,73,1000,90.0,0.28888888888888886,
0.6,900,relative_distance,73,1000,417.0,0.5323741007194245,
0.6,900,joint_basin,73,1000,44.0,0.2727272727272727,
0.6,900,basin_transition_profile,73,1000,19.0,0.2631578947368421,
0.6,900,boundary_v2_regime_sequence,73,1000,6.0,0.0,
