world,T,n_sites,seed,mutual_dependence_between_sites,relation_persistence,component_coupling,network_propagation_depth,relational_nonfactorization,relational_excess,relation_shuffle_delta
W5_distinction_relation,50,16,6,0.3186825650449952,0.603240106544901,0.0980466768138,0.5020681126331811,0.3186825650449952,9.898314459241396,0.0980466768138
W5_distinction_relation,50,16,4,0.3178881179747569,0.6022457092377587,0.0957218576476527,0.5020564109035841,0.3178881179747569,9.910910404156468,0.0957218576476527
W5_distinction_relation,50,16,7,0.3189495674783798,0.6012132352941176,0.0884888438133875,0.5033259381338742,0.3189495674783798,9.89330766648614,0.0884888438133875
W5_distinction_relation,50,16,8,0.3178982639526022,0.6047273532388664,0.0987474696356275,0.5038233805668015,0.3178982639526022,9.91208555087021,0.0987474696356275
W5_distinction_relation,50,16,9,0.3180950699680941,0.6033487108190091,0.0978260869565217,0.5029524772497472,0.3180950699680941,9.90580857660834,0.0978260869565217
W5_distinction_relation,50,16,10,0.3191012505978155,0.6018702675416456,0.0911786976274608,0.5028842756183746,0.3191012505978155,9.892849441214086,0.0911786976274608
W5_distinction_relation,50,16,11,0.3183525234274793,0.6023924257674886,0.0879466532460997,0.5036147458480121,0.3183525234274793,9.90424900315282,0.0879466532460997
W5_distinction_relation,50,16,12,0.3183630777765336,0.6015910813542193,0.0862809499747346,0.5030488883274381,0.3183630777765336,9.902080062011064,0.0862809499747346
W5_distinction_relation,50,16,14,0.3182678104203681,0.6033883409205868,0.0968639352554375,0.5029710419828022,0.3182678104203681,9.903259653464358,0.0968639352554375
W5_distinction_relation,50,16,13,0.3184648118362368,0.602460976837865,0.0867321248741188,0.5022306143001007,0.3184648118362368,9.9029344030136,0.0867321248741188
W5_distinction_relation,50,16,15,0.3186813922992884,0.6035787411526795,0.0891051567239635,0.5027344539939332,0.3186813922992884,9.898519835002087,0.0891051567239635
W5_distinction_relation,50,16,16,0.3186581971891065,0.6026055358948432,0.091190596562184,0.5019817997977755,0.3186581971891065,9.897288864574008,0.091190596562184
W5_distinction_relation,50,16,17,0.3187705515907062,0.6040756196256954,0.0933232169954476,0.5023058927668185,0.3187705515907062,9.892761771408551,0.0933232169954476
W5_distinction_relation,50,16,19,0.3187645490862776,0.601944514661274,0.0934656218402426,0.5022194135490394,0.3187645490862776,9.895642728628635,0.0934656218402426
W5_distinction_relation,50,16,18,0.3186455707645063,0.6023152834008098,0.0903340080971659,0.5034906376518218,0.3186455707645063,9.895239129296248,0.0903340080971659
W5_distinction_relation,100,16,0,0.3195580959196307,0.6049161546338966,0.0903737839221709,0.5022561443932413,0.3195580959196307,9.883915286468495,0.0903737839221709
W5_distinction_relation,100,16,1,0.3193424353834995,0.6055230045754957,0.0867437722419928,0.5015629766141333,0.3193424353834995,9.888133470137609,0.0867437722419928
W5_distinction_relation,100,16,2,0.320403110254183,0.6063332270408164,0.1009566326530612,0.5017869897959184,0.320403110254183,9.87118611016272,0.1009566326530612
W5_distinction_relation,100,16,3,0.3182094162361958,0.6063557594291539,0.0931447502548419,0.5018530198776758,0.3182094162361958,9.90392736531066,0.0931447502548419
W5_distinction_relation,100,16,4,0.3189786294067023,0.6059534601634321,0.0906537282941777,0.5016055924412666,0.3189786294067023,9.8904327924467,0.0906537282941777
W5_distinction_relation,100,16,5,0.3191541631995778,0.605534387807377,0.0953509221311474,0.5015490522540984,0.3191541631995778,9.887185949745962,0.0953509221311474
W5_distinction_relation,100,16,6,0.3190813212183812,0.6058757676560901,0.0921187308085976,0.5010379350051176,0.3190813212183812,9.88844788962727,0.0921187308085976
W5_distinction_relation,100,16,7,0.3190926684721691,0.6057953093047035,0.092663599182004,0.5014890081799591,0.3190926684721691,9.890163406184492,0.092663599182004
W5_distinction_relation,100,16,9,0.319384788147013,0.6057149257552483,0.0903097798259088,0.5018157962109575,0.319384788147013,9.885801931875385,0.0903097798259088
W5_distinction_relation,100,16,8,0.3189912366056732,0.6052485361507128,0.0884037678207738,0.501124299898167,0.3189912366056732,9.893048457589504,0.0884037678207738
W5_distinction_relation,100,16,10,0.319043454431094,0.6043236868944416,0.0875828658847527,0.5009207674655787,0.319043454431094,9.892406677547896,0.0875828658847527
W5_distinction_relation,100,16,11,0.3194368293991474,0.6052900076569678,0.0902884124553342,0.5013865492598264,0.3194368293991474,9.883032555617364,0.0902884124553342
W5_distinction_relation,100,16,12,0.319037348077866,0.6052674936386768,0.0945928753180661,0.5009949109414759,0.319037348077866,9.889622906776015,0.0945928753180661
W5_distinction_relation,100,16,13,0.3197796964307619,0.6053295220966084,0.0948741007194244,0.5010466983556013,0.3197796964307619,9.87908121378169,0.0948741007194244
W5_distinction_relation,100,16,14,0.3192315056830779,0.6054502927698574,0.084330448065173,0.5016137347250509,0.3192315056830779,9.890147802181197,0.084330448065173
W5_distinction_relation,100,16,15,0.3193449524161549,0.6046571446830266,0.0913215746421267,0.5011499872188139,0.3193449524161549,9.887585211946112,0.0913215746421267
W6_asymmetry_relation,50,16,0,0.3169406454214142,0.53656328320802,0.0217418546365915,0.5001854636591478,0.3169406454214142,9.92452357054923,0.0217418546365915
W6_asymmetry_relation,50,16,1,0.3164506720486543,0.5366685491967872,0.0267319277108433,0.5008383534136547,0.3164506720486543,9.932337489891768,0.0267319277108433
W6_asymmetry_relation,50,16,2,0.3165848508816142,0.5369574761665831,0.0267185148018063,0.5006629453085801,0.3165848508816142,9.93190016451998,0.0267185148018063
W5_distinction_relation,100,16,17,0.3198307286003434,0.6055952075858534,0.0970015376729882,0.5008505253716042,0.3198307286003434,9.88026583031128,0.0970015376729882
W5_distinction_relation,100,16,16,0.3191604992800077,0.6059272854954034,0.09244126659857,0.5017750893769152,0.3191604992800077,9.89237133996557,0.09244126659857
W5_distinction_relation,100,16,18,0.3200058288481498,0.6061671341152474,0.0956782253952064,0.5015827383987762,0.3200058288481498,9.877326623892792,0.0956782253952064
W6_asymmetry_relation,50,16,3,0.3162002602426669,0.5376720470470471,0.0216466466466466,0.5001426426426426,0.3162002602426669,9.933994064807324,0.0216466466466466
W5_distinction_relation,100,16,19,0.3196510141207411,0.6055210465711361,0.0917988741044012,0.500994434493347,0.3196510141207411,9.881104465229052,0.0917988741044012
W6_asymmetry_relation,50,16,4,0.3166540540384786,0.5367838345864662,0.0229949874686716,0.5002976190476189,0.3166540540384786,9.930974703510293,0.0229949874686716
W6_asymmetry_relation,50,16,5,0.3172172917465132,0.5366679235796883,0.0187908496732026,0.5004807692307692,0.3172172917465132,9.921548663726776,0.0187908496732026
W6_asymmetry_relation,50,16,6,0.3163100763160344,0.5368102153229845,0.0211567351026539,0.5004406609914872,0.3163100763160344,9.935893056069828,0.0211567351026539
W6_asymmetry_relation,50,16,7,0.3160932039768076,0.53734108040201,0.0168341708542714,0.500514447236181,0.3160932039768076,9.939736104472292,0.0168341708542714
W6_asymmetry_relation,50,16,8,0.316781617764646,0.5371813725490197,0.0260809451985922,0.5001439165409755,0.316781617764646,9.928925783549015,0.0260809451985922
W6_asymmetry_relation,50,16,10,0.3169779318156022,0.5367773731793068,0.0210949271722752,0.500183952787544,0.3169779318156022,9.925419309396077,0.0210949271722752
W6_asymmetry_relation,50,16,9,0.3165394626708633,0.5364284819639279,0.0214178356713427,0.5008585921843688,0.3165394626708633,9.931246743771808,0.0214178356713427
W6_asymmetry_relation,50,16,11,0.3172580464601342,0.5375156798795785,0.0232689412945309,0.5007024586051179,0.3172580464601342,9.919974641535738,0.0232689412945309
W6_asymmetry_relation,50,16,12,0.3162740910002046,0.5375263289869608,0.0205616850551654,0.5006061935807422,0.3162740910002046,9.938493293055332,0.0205616850551654
W6_asymmetry_relation,50,16,13,0.316675028858764,0.53769568489714,0.0193803311590566,0.5004026593075764,0.316675028858764,9.929944778542865,0.0193803311590566
W6_asymmetry_relation,50,16,15,0.3165050347785557,0.5370548719236564,0.0242340532395781,0.5002756152687092,0.3165050347785557,9.93341230740285,0.0242340532395781
W6_asymmetry_relation,50,16,14,0.3158793280602965,0.5358400200601805,0.0132898696088264,0.5005641925777333,0.3158793280602965,9.944538520820046,0.0132898696088264
W6_asymmetry_relation,50,16,16,0.3161328397436004,0.5365361973947895,0.0238602204408817,0.4999705661322645,0.3161328397436004,9.936393234731783,0.0238602204408817
W6_asymmetry_relation,50,16,18,0.3168618661701387,0.5378103103103103,0.0236486486486485,0.5004773523523524,0.3168618661701387,9.927569727795312,0.0236486486486485
W6_asymmetry_relation,50,16,17,0.316850424555735,0.5373073544176706,0.0270456827309237,0.5010460592369478,0.316850424555735,9.92536746664326,0.0270456827309237
W6_asymmetry_relation,50,16,19,0.3161035531644494,0.5371232447342026,0.029087261785356,0.500482071213641,0.3161035531644494,9.93930999110446,0.029087261785356
W6_asymmetry_relation,100,16,0,0.3172961278112933,0.5377107412060301,0.0225502512562814,0.5002481155778894,0.3172961278112933,9.919714249569346,0.0225502512562814
W6_asymmetry_relation,100,16,1,0.3174384290001925,0.5378525075604839,0.0289188508064516,0.5003405367943549,0.3174384290001925,9.917272176405175,0.0289188508064516
W6_asymmetry_relation,100,16,2,0.3170588466389685,0.5377481155778895,0.0254396984924624,0.5002845477386935,0.3170588466389685,9.921887664115932,0.0254396984924624
W6_asymmetry_relation,100,16,4,0.3179149085656381,0.5381879089079014,0.0270508303975842,0.5000364871665827,0.3179149085656381,9.909462011596768,0.0270508303975842
W6_asymmetry_relation,100,16,3,0.3166763981001018,0.537439414866901,0.0231667503766951,0.5004024359618282,0.3166763981001018,9.929511022827883,0.0231667503766951
W6_asymmetry_relation,100,16,5,0.3167647943978545,0.5373295168595873,0.0179290387518872,0.5004979240060393,0.3167647943978545,9.929434034842425,0.0179290387518872
W6_asymmetry_relation,100,16,6,0.3167277087786689,0.5375868229689067,0.0276454363089267,0.5001219282848545,0.3167277087786689,9.929628117938371,0.0276454363089267
W6_asymmetry_relation,100,16,7,0.3169255172842168,0.537873743718593,0.0242462311557788,0.50015891959799,0.3169255172842168,9.926303457289825,0.0242462311557788
W6_asymmetry_relation,100,16,8,0.3164850416671624,0.5379923956762193,0.0193564605329311,0.500115635997989,0.3164850416671624,9.93210032664514,0.0193564605329311
W6_asymmetry_relation,100,16,9,0.3172137912181886,0.5364470211161387,0.0299773755656108,0.4995946455505279,0.3172137912181886,9.921898579158816,0.0299773755656108
W6_asymmetry_relation,100,16,10,0.3166573011294875,0.5377624309392265,0.0178930185836263,0.5002574083375189,0.3166573011294875,9.92919448686118,0.0178930185836263
W6_asymmetry_relation,100,16,13,0.3170244008312524,0.5371694136889784,0.0149723200805234,0.5007640286864621,0.3170244008312524,9.92265298571736,0.0149723200805234
W6_asymmetry_relation,100,16,12,0.3169866188792374,0.5372375188158555,0.024648770697441,0.5001593075765177,0.3169866188792374,9.925841990479528,0.024648770697441
W6_asymmetry_relation,100,16,11,0.3166402631165282,0.5381495839636914,0.0291855774079677,0.5005408472012103,0.3166402631165282,9.929674103899032,0.0291855774079677
W6_asymmetry_relation,100,16,14,0.3170857322218841,0.5366824987418218,0.0172999496728736,0.4997873678912933,0.3170857322218841,9.923132502735708,0.0172999496728736
W6_asymmetry_relation,100,16,15,0.3165737868043003,0.537846351554664,0.0227557673019057,0.5003231569709127,0.3165737868043003,9.93076455998886,0.0227557673019057
W7_full_DAR,50,16,0,0.6591764033195356,0.3824004714510214,0.0978260869565217,0.2516566265060241,0.6591764033195356,8.900023256819383,0.0978260869565217
W7_full_DAR,50,16,1,0.6596930176741561,0.3824207188160676,0.0919001057082452,0.2506395348837208,0.6596930176741561,8.886454339914785,0.0919001057082452
W7_full_DAR,50,16,2,0.6591336905716848,0.3829598377812663,0.0931122448979591,0.251342229199372,0.6591336905716848,8.901507375178706,0.0931122448979591
W7_full_DAR,50,16,3,0.659524562770908,0.3824769494204426,0.1041556902002107,0.2515970758693361,0.659524562770908,8.891172880434274,0.1041556902002107
W6_asymmetry_relation,100,16,17,0.3165481966783436,0.5385530778894473,0.0296482412060301,0.5004550879396986,0.3165481966783436,9.931765618322412,0.0296482412060301
W6_asymmetry_relation,100,16,16,0.3172419295182369,0.5369375943633619,0.0228359335681932,0.5000934197282335,0.3172419295182369,9.921075003013744,0.0228359335681932
W6_asymmetry_relation,100,16,18,0.3168214961081,0.5375012575452717,0.0238933601609657,0.5001858023138833,0.3168214961081,9.927280954955789,0.0238933601609657
W6_asymmetry_relation,100,16,19,0.3164408224921982,0.5373053535606821,0.0273946840521565,0.5000946589769307,0.3164408224921982,9.932781599641718,0.0273946840521565
W7_full_DAR,50,16,5,0.6595213867555377,0.3825705432489451,0.093420358649789,0.25198444092827,0.6595213867555377,8.88994970773827,0.093420358649789
W7_full_DAR,50,16,4,0.6594733485420488,0.3818424170616113,0.0941284886782517,0.2510182991047919,0.6594733485420488,8.892093977286567,0.0941284886782517
W7_full_DAR,50,16,6,0.6594964616873383,0.3824005532139093,0.0940134351949421,0.2516458113804004,0.6594964616873383,8.891337861493435,0.0940134351949421
W7_full_DAR,50,16,7,0.6593226961150619,0.3821663607760881,0.0910133717881489,0.2512159150498164,0.6593226961150619,8.897930209438682,0.0910133717881489
W7_full_DAR,50,16,9,0.6593617095995166,0.3821735710540115,0.0950773466177241,0.250924882013634,0.6593617095995166,8.897701244705116,0.0950773466177241
W7_full_DAR,50,16,8,0.6592334419166411,0.3830742535358826,0.099299371398638,0.2515963855421687,0.6592334419166411,8.899688728415494,0.099299371398638
W7_full_DAR,50,16,10,0.6591632682633399,0.3819041077969649,0.0954997383568812,0.2504330193615908,0.6591632682633399,8.901333936967117,0.0954997383568812
W7_full_DAR,50,16,11,0.659516776434492,0.3818262644889357,0.0972075869336143,0.2517814805057956,0.659516776434492,8.891218596631322,0.0972075869336143
W7_full_DAR,50,16,13,0.6595460707977188,0.3823775026343519,0.0964831401475237,0.2512789778714436,0.6595460707977188,8.891046588717048,0.0964831401475237
W7_full_DAR,50,16,12,0.6601316940322678,0.3821886691608765,0.1037880812399786,0.2515412880812399,0.6601316940322678,8.870732509971752,0.1037880812399786
W7_full_DAR,50,16,14,0.659334509246046,0.3834763779527559,0.0888123359580052,0.2505990813648294,0.659334509246046,8.89662477629427,0.0888123359580052
W7_full_DAR,50,16,15,0.6597000443423117,0.3826634462678666,0.0964465325569084,0.2511712546320804,0.6597000443423117,8.88454414394502,0.0964465325569084
W7_full_DAR,50,16,16,0.6592005849691732,0.3810326086956522,0.097858826610791,0.251221189104243,0.6592005849691732,8.899881446376067,0.097858826610791
W7_full_DAR,50,16,17,0.6592966593082457,0.3826627296587926,0.0884186351706036,0.2513608923884514,0.6592966593082457,8.896846846768154,0.0884186351706036
W7_full_DAR,50,16,19,0.6597302349767243,0.3820641229464759,0.0971780604133545,0.2510956544780074,0.6597302349767243,8.883119225756662,0.0971780604133545
W7_full_DAR,50,16,18,0.6595222105974747,0.3816871044303797,0.1001780063291139,0.251870385021097,0.6595222105974747,8.889944871328984,0.1001780063291139
W7_full_DAR,100,16,1,0.6613358985440432,0.3835892857142857,0.0974587912087912,0.2504866071428571,0.6613358985440432,8.83111211166011,0.0974587912087912
W7_full_DAR,100,16,0,0.6619262727361698,0.3835551000555864,0.0958866036687048,0.2505680239021678,0.6619262727361698,8.813974040031386,0.0958866036687048
W7_full_DAR,100,16,2,0.6624525529730835,0.383907130777903,0.0867742390078917,0.2512313275084555,0.6624525529730835,8.794406365359581,0.0867742390078917
W7_full_DAR,100,16,3,0.6617415848787063,0.3839325803769401,0.1026884700665188,0.2508841463414634,0.6617415848787063,8.818329794610683,0.1026884700665188
W7_full_DAR,100,16,4,0.661686505704755,0.3830952710176991,0.091537610619469,0.2504936393805309,0.661686505704755,8.821260218249526,0.091537610619469
W7_full_DAR,100,16,5,0.6614687250952811,0.384097260462555,0.100323513215859,0.2505516932819383,0.6614687250952811,8.827739719486136,0.100323513215859
W7_full_DAR,100,16,6,0.6617494033902815,0.3837721729490022,0.0960712305986696,0.2510386640798226,0.6617494033902815,8.818283596619459,0.0960712305986696
W7_full_DAR,100,16,7,0.6616917248976173,0.3844712070874861,0.0874861572535991,0.2509433831672204,0.6616917248976173,8.819927589774053,0.0874861572535991
W7_full_DAR,100,16,8,0.6617029528193347,0.3838723051409619,0.1038902708678828,0.2505624654505251,0.6617029528193347,8.821813386511598,0.1038902708678828
W7_full_DAR,100,16,9,0.6615318471838714,0.3835593629343629,0.088596249310535,0.2503864451185879,0.6615318471838714,8.825422131801382,0.088596249310535
W7_full_DAR,100,16,10,0.6623217677840945,0.3829619107744108,0.088874859708193,0.2507053170594837,0.6623217677840945,8.800470217790203,0.088874859708193
W7_full_DAR,100,16,11,0.661925493677929,0.3839156458797327,0.0966383630289532,0.2506932071269487,0.661925493677929,8.812015947943383,0.0966383630289532
W7_full_DAR,100,16,12,0.6615926742192367,0.3832151243093922,0.09271408839779,0.2501954419889502,0.6615926742192367,8.823114903557652,0.09271408839779
W7_full_DAR,100,16,14,0.6620123593590012,0.3838284737723214,0.0931570870535714,0.2504300362723214,0.6620123593590012,8.808880417642055,0.0931570870535714
W7_full_DAR,100,16,13,0.6621845772975857,0.3830666247203579,0.1073825503355704,0.2506788310961969,0.6621845772975857,8.80523415785449,0.1073825503355704
W7_full_DAR,100,16,15,0.6620112947056418,0.3838137897378695,0.0951268823201338,0.2507239960959286,0.6620112947056418,8.809542732645198,0.0951268823201338
W8_full_random_relation_control,50,16,0,0.6609358626969253,0.2742201086956521,0.0345448369565217,0.2511059782608695,0.6609358626969253,8.846331031722801,0.0345448369565217
W8_full_random_relation_control,50,16,1,0.6613485664771487,0.2764468990120746,0.0243208013172337,0.2505865806805708,0.6613485664771487,8.832329428484611,0.0243208013172337
W7_full_DAR,100,16,16,0.6623408505111096,0.3831835718294051,0.097327441077441,0.2510553451178451,0.6623408505111096,8.800357255436214,0.097327441077441
W7_full_DAR,100,16,17,0.6616871605578639,0.3838022274488102,0.0967764250138351,0.2511448533480907,0.6616871605578639,8.820605631919754,0.0967764250138351
W8_full_random_relation_control,50,16,2,0.6612033537714059,0.2783271756978653,0.0180281882868089,0.2502073070607553,0.6612033537714059,8.836410531669134,0.0180281882868089
W7_full_DAR,100,16,18,0.6618533399863856,0.384538450860633,0.0957454192115491,0.250334189339256,0.6618533399863856,8.815711904558935,0.0957454192115491
W7_full_DAR,100,16,19,0.6618841525762298,0.3842858134369794,0.0945308162132149,0.2507926152137701,0.6618841525762298,8.815529746936843,0.0945308162132149
W8_full_random_relation_control,50,16,3,0.6608300439594496,0.2776489390642002,0.021388737758433,0.2499585146898802,0.6608300439594496,8.845674881087172,0.021388737758433
W8_full_random_relation_control,50,16,4,0.6613528226216915,0.2779155238617663,0.0248902907295666,0.2505403181568842,0.6613528226216915,8.832949810991513,0.0248902907295666
W8_full_random_relation_control,50,16,5,0.6610054738323173,0.2780361035422343,0.0322207084468665,0.2509366485013624,0.6610054738323173,8.842718586433568,0.0322207084468665
W8_full_random_relation_control,50,16,7,0.6612225673473484,0.2767801369863014,0.018904109589041,0.2508047945205479,0.6612225673473484,8.835008518662503,0.018904109589041
W8_full_random_relation_control,50,16,6,0.6612958511069607,0.2740727796052631,0.0178179824561403,0.2513027686403509,0.6612958511069607,8.83393125296248,0.0178179824561403
W8_full_random_relation_control,50,16,9,0.6616641535555359,0.276878456858407,0.0283808075221238,0.2505116150442477,0.6616641535555359,8.82139227676628,0.0283808075221238
W8_full_random_relation_control,50,16,8,0.6613885767146455,0.2753392857142857,0.0306662087912087,0.2504306318681319,0.6613885767146455,8.830801185494751,0.0306662087912087
W8_full_random_relation_control,50,16,10,0.6614704668766557,0.2760207874449339,0.0321792400881056,0.2505286343612334,0.6614704668766557,8.827729435337952,0.0321792400881056
W8_full_random_relation_control,50,16,11,0.6611616995790564,0.2736749044238121,0.0243377935554341,0.2507693883123976,0.6611616995790564,8.839229431619897,0.0243377935554341
W8_full_random_relation_control,50,16,12,0.6615762027638239,0.2749145063430778,0.0294746276889134,0.2507494484280199,0.6615762027638239,8.8251601664183,0.0294746276889134
W8_full_random_relation_control,50,16,13,0.6613953894265786,0.2753250412314458,0.0240516767454645,0.2509606926882902,0.6613953894265786,8.830114415533929,0.0240516767454645
W8_full_random_relation_control,50,16,14,0.6613258606793345,0.2743568294020845,0.0231075150850246,0.2504950630828305,0.6613258606793345,8.833108963801806,0.0231075150850246
W8_full_random_relation_control,50,16,15,0.6616238084107138,0.2728492545554942,0.0348564329099944,0.250595665378244,0.6616238084107138,8.823580672223521,0.0348564329099944
W8_full_random_relation_control,50,16,16,0.6606546149744612,0.2754924242424242,0.0084889069264069,0.2506222943722944,0.6606546149744612,8.85309414579265,0.0084889069264069
W8_full_random_relation_control,50,16,17,0.661515276698267,0.2741560773480663,0.0155041436464088,0.2508943370165746,0.661515276698267,8.823571914605076,0.0155041436464088
W8_full_random_relation_control,50,16,18,0.6615667243119994,0.2753162983425414,0.0229972375690607,0.2505925414364641,0.6615667243119994,8.823268153906863,0.0229972375690607
W8_full_random_relation_control,50,16,19,0.6617560983122643,0.2740204759269507,0.0258024349750968,0.250969839513005,0.6617560983122643,8.82019825998985,0.0258024349750968
W8_full_random_relation_control,100,16,0,0.6662329194358558,0.2747324709124311,0.0123622167789345,0.250018371096142,0.6662329194358558,8.67466434374727,0.0123622167789345
W8_full_random_relation_control,100,16,1,0.6644543204169321,0.2762816735415439,0.0130377136122569,0.2499060842663524,0.6644543204169321,8.730389648718962,0.0130377136122569
W8_full_random_relation_control,100,16,2,0.6658016161870776,0.2754958333333333,0.0309848484848485,0.2501083333333333,0.6658016161870776,8.689390719510609,0.0309848484848485
W8_full_random_relation_control,100,16,3,0.6663719477202761,0.2760571604179471,0.016018746158574,0.250029963122311,0.6663719477202761,8.669515782428174,0.016018746158574
W8_full_random_relation_control,100,16,4,0.6656587021898129,0.2771480362537764,0.0137839879154078,0.2505264350453172,0.6656587021898129,8.693794317374978,0.0137839879154078
W8_full_random_relation_control,100,16,6,0.6658378855607837,0.2764899756986634,0.021757290400972,0.2503876822600243,0.6658378855607837,8.686327016293836,0.021757290400972
W8_full_random_relation_control,100,16,5,0.6646194748074035,0.2767571660756501,0.0146276595744681,0.250263371749409,0.6646194748074035,8.72594188644097,0.0146276595744681
W8_full_random_relation_control,100,16,7,0.6653117565486493,0.2743014264264264,0.0117117117117117,0.2503536036036035,0.6653117565486493,8.702934344147343,0.0117117117117117
W8_full_random_relation_control,100,16,8,0.664983699498825,0.2781075148809523,0.0199404761904761,0.2501651785714286,0.664983699498825,8.715416374569594,0.0199404761904761
W8_full_random_relation_control,100,16,9,0.6660629580648595,0.2758171028606208,0.0337035909920876,0.2511305538648813,0.6660629580648595,8.682840811792857,0.0337035909920876
W8_full_random_relation_control,100,16,10,0.6656876957487143,0.2766976147342995,0.0299667874396135,0.2503589221014493,0.6656876957487143,8.69432950399038,0.0299667874396135
W8_full_random_relation_control,100,16,11,0.6656853441571059,0.2751692865779927,0.0231635429262394,0.24984053808948,0.6656853441571059,8.692926063013353,0.0231635429262394
W8_full_random_relation_control,100,16,12,0.6666057829128272,0.2764328703703703,0.0177083333333333,0.249912037037037,0.6666057829128272,8.663059772863205,0.0177083333333333
W8_full_random_relation_control,100,16,13,0.6664111629902383,0.273799938537185,0.0390673017824216,0.2504448371235403,0.6664111629902383,8.669280849384892,0.0390673017824216
W8_full_random_relation_control,100,16,14,0.6654944889584306,0.2750978915662651,0.0251506024096385,0.2505500753012049,0.6654944889584306,8.698314444830915,0.0251506024096385
W8_full_random_relation_control,100,16,15,0.6654597770251891,0.2774518072289156,0.0250376506024096,0.2502213855421686,0.6654597770251891,8.698521825311856,0.0250376506024096
W9_full_symmetric_control,50,16,0,0.66090825800648,0.4264177989130435,0.1780570652173912,0.2587853260869565,0.66090825800648,8.84649377872912,0.1780570652173912
W9_full_symmetric_control,50,16,1,0.6607818815086117,0.4252034567229178,0.1672223734349482,0.2581539194338595,0.6607818815086117,8.845318113352228,0.1672223734349482
W8_full_random_relation_control,100,16,16,0.665201400607211,0.2767060406698564,0.038763456937799,0.2503569826555024,0.665201400607211,8.708515806664423,0.038763456937799
W8_full_random_relation_control,100,16,17,0.6656507794602201,0.2779797215496368,0.0218296004842615,0.2502678571428571,0.6656507794602201,8.691713446828418,0.0218296004842615
W8_full_random_relation_control,100,16,18,0.6651909321335896,0.275565494011976,0.0256362275449101,0.2506130239520958,0.6651909321335896,8.707173897351037,0.0256362275449101
W8_full_random_relation_control,100,16,19,0.6659564796980049,0.2736148751522533,0.0330389768574908,0.250393574908648,0.6659564796980049,8.682764080850555,0.0330389768574908
W9_full_symmetric_control,50,16,2,0.6607850005441964,0.4241739012479653,0.1767498643516006,0.2587004883342376,0.6607850005441964,8.849137399350461,0.1767498643516006
W9_full_symmetric_control,50,16,4,0.6612656090701313,0.427578125,0.17578125,0.2588219572368421,0.6612656090701313,8.83410971899987,0.17578125
W9_full_symmetric_control,50,16,3,0.6605154601300729,0.4267654986522911,0.1715296495956873,0.2593099730458221,0.6605154601300729,8.858363650321449,0.1715296495956873
W9_full_symmetric_control,50,16,5,0.6605300407586048,0.4255997576736672,0.1753500269251481,0.2577483844911147,0.6605300407586048,8.8595462027691,0.1753500269251481
W9_full_symmetric_control,50,16,6,0.6609048700314095,0.4246037248504622,0.1725122349102773,0.2582653616095704,0.6609048700314095,8.84587401964896,0.1725122349102773
W9_full_symmetric_control,50,16,7,0.6617328465414456,0.4268736141906873,0.170800997782705,0.2582580376940133,0.6617328465414456,8.818381425137158,0.170800997782705
W9_full_symmetric_control,50,16,8,0.661162165333861,0.4255258479212254,0.1724220459518599,0.2588450492341356,0.661162165333861,8.837297329563041,0.1724220459518599
W9_full_symmetric_control,50,16,9,0.6605446634108137,0.4263647408207343,0.1755534557235421,0.2586683315334773,0.6605446634108137,8.856286535142733,0.1755534557235421
W9_full_symmetric_control,50,16,11,0.6610800225552158,0.4269480076419214,0.175764192139738,0.2588994268558952,0.6610800225552158,8.84035367054544,0.175764192139738
W9_full_symmetric_control,50,16,10,0.6613218034017022,0.4247621984649122,0.1708470394736842,0.2594825932017544,0.6613218034017022,8.833778076385222,0.1708470394736842
W9_full_symmetric_control,50,16,12,0.6602248048037008,0.4239516345123258,0.1697146302250803,0.2585409967845659,0.6602248048037008,8.867034310393827,0.1697146302250803
W9_full_symmetric_control,50,16,13,0.6611589143578763,0.4252002460360853,0.1701407873154729,0.2591566429743029,0.6611589143578763,8.837959977395283,0.1701407873154729
W9_full_symmetric_control,50,16,14,0.661064475938873,0.4277795962902346,0.1737929623567921,0.2589075286415712,0.661064475938873,8.841087462588314,0.1737929623567921
W9_full_symmetric_control,50,16,15,0.6607219652648969,0.4256639989148128,0.1781063483450895,0.2582447097124254,0.6607219652648969,8.849508743163462,0.1781063483450895
W9_full_symmetric_control,50,16,16,0.6607512883854243,0.4247816387236344,0.1711060032449973,0.2584214440237966,0.6607512883854243,8.852278894699882,0.1711060032449973
W9_full_symmetric_control,50,16,17,0.6604048215618906,0.4259166666666666,0.1724798387096774,0.2587043010752687,0.6604048215618906,8.862183580139058,0.1724798387096774
W9_full_symmetric_control,50,16,18,0.6604167764735314,0.4257631791285637,0.1777837547068316,0.2582120763851533,0.6604167764735314,8.86148015307559,0.1777837547068316
W9_full_symmetric_control,50,16,19,0.6611328463030293,0.4238784153005464,0.1706967213114754,0.2572322404371585,0.6611328463030293,8.83875687578669,0.1706967213114754
W9_full_symmetric_control,100,16,1,0.6654408791574994,0.4320280535499398,0.1787379663056558,0.2542324759326113,0.6654408791574994,8.700047329348854,0.1787379663056558
W9_full_symmetric_control,100,16,0,0.6653493207097884,0.4332788115246098,0.1733943577430972,0.2539338235294118,0.6653493207097884,8.703414475001113,0.1733943577430972
W9_full_symmetric_control,100,16,2,0.664609363549528,0.4350886524822695,0.1728723404255319,0.2549881796690307,0.664609363549528,8.726002138798494,0.1728723404255319
