variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
sink_threshold_001,sink_threshold,moderate,0.525,1500,center_of_mass,1.0,0.8197192410190322,0.09014037949048385,0.3834363608919951
sink_threshold_001,sink_threshold,moderate,0.525,1500,joint_basin,1.0,0.97061887290758,0.014690563546209984,0.4296111969692971
sink_threshold_001,sink_threshold,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.36374569273176083
sink_threshold_001,sink_threshold,moderate,0.525,2400,center_of_mass,1.0,0.7578513039810272,0.12107434800948638,0.4190402656973844
sink_threshold_001,sink_threshold,moderate,0.525,2400,joint_basin,1.0,0.9647963587636695,0.01760182061816522,0.4733688051741652
time_discretization_000,time_discretization,mild,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3980280935386975
time_discretization_000,time_discretization,mild,0.45,900,center_of_mass,1.0,0.7948302501216914,0.10258487493915422,0.3604995924540043
time_discretization_000,time_discretization,mild,0.45,900,joint_basin,1.0,1.0,0.0,0.44846019836788314
time_discretization_000,time_discretization,mild,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.395846976864295
time_discretization_000,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7554916157014608,0.12225419214926955,0.3994479167269943
time_discretization_000,time_discretization,mild,0.45,1500,joint_basin,1.0,0.9584709470642805,0.020764526467859694,0.4444417421474703
time_discretization_000,time_discretization,mild,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.31070776445776443
time_discretization_000,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.6927671754493533,0.15361641227532336,0.4396153601320051
time_discretization_000,time_discretization,mild,0.45,2400,joint_basin,1.0,0.9308027578976015,0.034598621051199215,0.4778919756632301
time_discretization_000,time_discretization,mild,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40744005635037406
time_discretization_000,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8222178621566186,0.0888910689216906,0.3591779722935792
time_discretization_000,time_discretization,mild,0.5,900,joint_basin,1.0,1.0,0.0,0.4453114090468403
time_discretization_000,time_discretization,mild,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.37224178013893566
time_discretization_000,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7853838792725575,0.10730806036372123,0.39804416640869794
time_discretization_000,time_discretization,mild,0.5,1500,joint_basin,1.0,0.9503405797026488,0.0248297101486755,0.435508637255007
time_discretization_000,time_discretization,mild,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.36828860885846176
time_discretization_000,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7174250690061743,0.1412874654969128,0.44223441437727307
time_discretization_000,time_discretization,mild,0.5,2400,joint_basin,1.0,0.970287495016494,0.014856252491752911,0.5004188236667612
time_discretization_000,time_discretization,mild,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.39775448263522867
time_discretization_000,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8364266887700635,0.08178665561496817,0.36005596764531494
time_discretization_000,time_discretization,mild,0.525,900,joint_basin,1.0,1.0,0.0,0.44349062868686495
time_discretization_000,time_discretization,mild,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3913164853722129
time_discretization_000,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.7993494771849253,0.10032526140753731,0.3991025030156566
time_discretization_000,time_discretization,mild,0.525,1500,joint_basin,1.0,0.9545287832638829,0.02273560836805846,0.4354835325829961
time_discretization_000,time_discretization,mild,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40159433091418384
time_discretization_000,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7302830937662291,0.1348584531168854,0.4420417838329126
time_discretization_000,time_discretization,mild,0.525,2400,joint_basin,1.0,0.9935129828275352,0.003243508586232307,0.5158258705072144
time_discretization_001,time_discretization,moderate,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.38635151041757443
time_discretization_001,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.8009844443951675,0.09950777780241618,0.3404425413329707
time_discretization_001,time_discretization,moderate,0.45,900,joint_basin,1.0,1.0,0.0,0.4464684381316572
time_discretization_001,time_discretization,moderate,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4004565749940758
time_discretization_001,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7886554129070649,0.1056722935464675,0.3652527445824821
time_discretization_001,time_discretization,moderate,0.45,1500,joint_basin,1.0,1.0,0.0,0.4457180151750146
time_discretization_001,time_discretization,moderate,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3855254352845297
time_discretization_001,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.7463147500871429,0.12684262495642848,0.4029155072657297
time_discretization_001,time_discretization,moderate,0.45,2400,joint_basin,1.0,0.9453039849802659,0.027348007509867,0.44474088374035803
time_discretization_001,time_discretization,moderate,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.394135996680848
time_discretization_001,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8232922053260424,0.08835389733697879,0.3411636617855463
time_discretization_001,time_discretization,moderate,0.5,900,joint_basin,1.0,1.0,0.0,0.4627969039183018
time_discretization_001,time_discretization,moderate,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3993384688104704
time_discretization_001,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.8201870530488231,0.08990647347558843,0.3645494231978999
time_discretization_001,time_discretization,moderate,0.5,1500,joint_basin,1.0,1.0,0.0,0.4452672094793565
time_discretization_001,time_discretization,moderate,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3700010593659007
time_discretization_001,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.776918511868826,0.11154074406558696,0.39925736361781256
time_discretization_001,time_discretization,moderate,0.5,2400,joint_basin,1.0,0.94705800417356,0.026470997913219923,0.4391031535296417
time_discretization_001,time_discretization,moderate,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.38048841015280244
time_discretization_001,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8341157426208369,0.08294212868958148,0.3444189341861077
time_discretization_001,time_discretization,moderate,0.525,900,joint_basin,1.0,1.0,0.0,0.462068218444913
time_discretization_001,time_discretization,moderate,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3987222835438443
time_discretization_001,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.8345398828827149,0.0827300585586425,0.3633758209986117
time_discretization_001,time_discretization,moderate,0.525,1500,joint_basin,1.0,0.9999800436714106,9.978164294753749e-06,0.43448901422259867
time_discretization_001,time_discretization,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3729936604288384
time_discretization_001,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7917189004526868,0.10414054977365658,0.40220764777871737
time_discretization_001,time_discretization,moderate,0.525,2400,joint_basin,1.0,0.9538387530496785,0.023080623475160763,0.43920976676091916
