variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,Delta_viable_propagation_vs_product,-0.221578710217004,0.10874138272978828,0.012157656187556412,-0.24296391775505766,-0.19832840791468367,0.04463550984037398,True
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,Delta_depth_vs_shuffled,-0.00011322902845068566,0.0016738974992811155,0.00018714742978797398,-0.00046196462008184393,0.00023791309001294504,0.000699877710094789,False
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,Delta_depth_vs_product,-0.00038677077006601945,0.001953862381171188,0.0002184484551489191,-0.0007872437718278067,5.5362830184938036e-05,0.0008426066020127448,False
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,Delta_robust_reachability_vs_shuffled,-0.24191999408706635,0.003047409771099538,0.00034071077017378205,-0.24259492429725021,-0.24128138559320486,0.0013135387040453528,True
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,Delta_robust_reachability_vs_product,-0.2415846750729777,0.00277664715515177,0.00031043858942253813,-0.242183846900251,-0.24105832624315207,0.0011255206570989218,True
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
initial_location_000,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,singleton_fraction,0.32673036586736276,0.10801193481333278,0.012076101431194407,0.3033363823488388,0.35126138720348277,0.04792500485464396,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,Delta_viable_propagation_vs_shuffled,0.07662733520993996,0.00811296897435124,0.000907057506299806,0.07487560936667809,0.07845965825877721,0.003584048892099123,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,Delta_viable_propagation_vs_product,0.07654020687638385,0.007968787628125315,0.0008909375417373759,0.07493958371504982,0.07847353302291618,0.003533949307866366,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,Delta_depth_vs_shuffled,0.16922678257516327,0.008599647543100752,0.0009614698244456167,0.16734789919305265,0.17122653057225137,0.0038786313791987215,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,Delta_depth_vs_product,0.17042709450782745,0.006701871465503324,0.0007492920086665784,0.16903378774500183,0.17179487082047282,0.002761083075470988,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,Delta_robust_reachability_vs_shuffled,0.14284924602457022,0.005765644152182008,0.0006446186129176556,0.14173025690248456,0.1440875613439976,0.002357304441513053,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,Delta_robust_reachability_vs_product,0.14351898625939222,0.004878875273573035,0.0005454748382726095,0.1424438162642055,0.14463620507043837,0.0021923888062328756,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,component_B_preservation,0.7167451721153818,0.005232617358548093,0.0005850244056979463,0.7155922373297334,0.7178713201199329,0.0022790827901995048,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,lower_rank_erasure_score,0.14162741394230904,0.0026163086792740423,0.0002925122028489727,0.14104759046123558,0.14219055839020392,0.0011429679289683414,True
initial_location_000,initial_location,mild,0.45,2400,center_of_mass,singleton_fraction,0.42223241946140105,0.011156135123964213,0.0012472938251678512,0.4196810427619479,0.424562316661242,0.004881273899294103,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,Delta_viable_propagation_vs_shuffled,-0.13577362659597464,0.06720890619435584,0.007514184147199317,-0.14953264298120153,-0.12301203029756544,0.02652061268363609,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,Delta_viable_propagation_vs_product,-0.1310079617105136,0.07498528024577739,0.008383609197071519,-0.1475235024532356,-0.11362654049132127,0.033896961961914315,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,Delta_depth_vs_shuffled,-0.0013227891825464521,0.0016563986250650654,0.00018519099617413364,-0.0017006561383397793,-0.0009826999649175912,0.0007179561734221881,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,Delta_depth_vs_product,-0.0012511386908674441,0.001395564106708779,0.00015602881047797998,-0.0014994768517947211,-0.0009428908412126722,0.000556586010582049,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,Delta_robust_reachability_vs_shuffled,0.43187696188633246,0.003521629056165908,0.0003937300980562697,0.43101181251888554,0.4326182509160664,0.001606438397180887,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,Delta_robust_reachability_vs_product,0.43186356144114113,0.003076586854442979,0.0003439728672608376,0.43119489612819917,0.4324983553801958,0.0013034592519966526,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,component_B_preservation,0.9244681827823615,0.005693209291306057,0.0006365201492746872,0.9233294503873738,0.9256023383445519,0.0022728879571780602,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,lower_rank_erasure_score,0.03776590860881927,0.0028466046456530228,0.00031826007463734297,0.03711447337473266,0.038452177230427195,0.0013377038556945386,True
initial_location_000,initial_location,mild,0.45,2400,joint_basin,singleton_fraction,0.4574640798496635,0.013003194714534998,0.0014538013653183114,0.45473702877199773,0.46003478393317804,0.005297755161180306,True
initial_location_000,initial_location,mild,0.5,900,boundary_v2_regime_sequence,Delta_viable_propagation_vs_shuffled,-0.24501975945442486,0.09586697368717453,0.010718253498085296,-0.2636295564302377,-0.22380173606973017,0.039827820360507554,True
