space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q3_radius1,q3g3_s4_00232,q3g3_s4_00232_right_neighbor_removed,right_neighbor_removed,3,1,c7917a2007c6
q3_radius1,q3g3_s4_00232,q3g3_s4_00232_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,84cd072d1ee7
q3_radius1,q3g3_s4_00232,q3g3_s4_00232_symbol_phase_only,symbol_phase_only,3,1,256f7ee9c4c3
q3_radius1,q3g3_s4_00232,q3g3_s4_00232_output_histogram_random,output_distribution_matched_random,3,1,663dc5b214c1
q3_radius1,q3g3_s4_00232,q3g3_s4_00247,stratum_null_q3g3_s4_00247,3,1,e0eb679282f2
q3_radius1,q3g3_s4_00232,q3g3_s4_00168,stratum_null_q3g3_s4_00168,3,1,5e77d5947564
q3_radius1,q3g3_s4_00232,q3g3_s4_00143,stratum_null_q3g3_s4_00143,3,1,5e9c90d867b4
q3_radius1,q3g3_s4_00232,q3g3_s4_00033,stratum_null_q3g3_s4_00033,3,1,bacdd63d5e3c
q3_radius1,q3g3_s4_00239,q3g3_s4_00239_center_only_projection,center_only_projection,3,1,1b9239aaaead
q3_radius1,q3g3_s4_00239,q3g3_s4_00239_left_neighbor_removed,left_neighbor_removed,3,1,855836e0d153
q3_radius1,q3g3_s4_00239,q3g3_s4_00239_right_neighbor_removed,right_neighbor_removed,3,1,16ddc37d4e7b
q3_radius1,q3g3_s4_00239,q3g3_s4_00239_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,25ac6c44c3a2
q3_radius1,q3g3_s4_00239,q3g3_s4_00239_symbol_phase_only,symbol_phase_only,3,1,d84ff876a21b
q3_radius1,q3g3_s4_00239,q3g3_s4_00239_output_histogram_random,output_distribution_matched_random,3,1,c04e907b6588
q3_radius1,q3g3_s4_00239,q3g3_s4_00162,stratum_null_q3g3_s4_00162,3,1,1a7ab53165c3
q3_radius1,q3g3_s4_00239,q3g3_s4_00127,stratum_null_q3g3_s4_00127,3,1,2e2aaef6b9ec
q3_radius1,q3g3_s4_00239,q3g3_s4_00132,stratum_null_q3g3_s4_00132,3,1,1378bf504a54
q3_radius1,q3g3_s4_00239,q3g3_s4_00199,stratum_null_q3g3_s4_00199,3,1,fed4a1e874f3
q3_radius1,q3g3_s5_00015,q3g3_s5_00015_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s5_00015,q3g3_s5_00015_left_neighbor_removed,left_neighbor_removed,3,1,b016a3b7b988
q3_radius1,q3g3_s5_00015,q3g3_s5_00015_right_neighbor_removed,right_neighbor_removed,3,1,4ffcc13e195e
q3_radius1,q3g3_s5_00015,q3g3_s5_00015_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,276d7416e1f1
q3_radius1,q3g3_s5_00015,q3g3_s5_00015_symbol_phase_only,symbol_phase_only,3,1,0ebe967c16f0
q3_radius1,q3g3_s5_00015,q3g3_s5_00015_output_histogram_random,output_distribution_matched_random,3,1,1713e120178e
q3_radius1,q3g3_s5_00015,q3g3_s5_00060,stratum_null_q3g3_s5_00060,3,1,713cd4c02b84
q3_radius1,q3g3_s5_00015,q3g3_s5_00164,stratum_null_q3g3_s5_00164,3,1,bf6dcc50bacb
q3_radius1,q3g3_s5_00015,q3g3_s5_00066,stratum_null_q3g3_s5_00066,3,1,600c0f5106c0
q3_radius1,q3g3_s5_00015,q3g3_s5_00146,stratum_null_q3g3_s5_00146,3,1,c55cafe52d2d
q3_radius1,q3g3_s5_00020,q3g3_s5_00020_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s5_00020,q3g3_s5_00020_left_neighbor_removed,left_neighbor_removed,3,1,f11a9ae6367f
q3_radius1,q3g3_s5_00020,q3g3_s5_00020_right_neighbor_removed,right_neighbor_removed,3,1,2b42f5d7f81c
q3_radius1,q3g3_s5_00020,q3g3_s5_00020_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,29d27b7b2f16
q3_radius1,q3g3_s5_00020,q3g3_s5_00020_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s5_00020,q3g3_s5_00020_output_histogram_random,output_distribution_matched_random,3,1,e85b0163b4b3
q3_radius1,q3g3_s5_00020,q3g3_s5_00083,stratum_null_q3g3_s5_00083,3,1,a191ceda451a
q3_radius1,q3g3_s5_00020,q3g3_s5_00141,stratum_null_q3g3_s5_00141,3,1,8854d1ddb088
q3_radius1,q3g3_s5_00020,q3g3_s5_00198,stratum_null_q3g3_s5_00198,3,1,ba96b31ab32e
q3_radius1,q3g3_s5_00020,q3g3_s5_00294,stratum_null_q3g3_s5_00294,3,1,e3a6594ad482
q3_radius1,q3g3_s5_00060,q3g3_s5_00060_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s5_00060,q3g3_s5_00060_left_neighbor_removed,left_neighbor_removed,3,1,a6e0a93daee3
q3_radius1,q3g3_s5_00060,q3g3_s5_00060_right_neighbor_removed,right_neighbor_removed,3,1,2e037870221a
q3_radius1,q3g3_s5_00060,q3g3_s5_00060_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,7981f61a9e77
q3_radius1,q3g3_s5_00060,q3g3_s5_00060_symbol_phase_only,symbol_phase_only,3,1,6cfe45459e29
q3_radius1,q3g3_s5_00060,q3g3_s5_00060_output_histogram_random,output_distribution_matched_random,3,1,8f8c1bd0ede6
q3_radius1,q3g3_s5_00060,q3g3_s5_00015,stratum_null_q3g3_s5_00015,3,1,fe8ae04cdb2c
q3_radius1,q3g3_s5_00060,q3g3_s5_00164,stratum_null_q3g3_s5_00164,3,1,bf6dcc50bacb
q3_radius1,q3g3_s5_00060,q3g3_s5_00066,stratum_null_q3g3_s5_00066,3,1,600c0f5106c0
q3_radius1,q3g3_s5_00060,q3g3_s5_00146,stratum_null_q3g3_s5_00146,3,1,c55cafe52d2d
q3_radius1,q3g3_s5_00065,q3g3_s5_00065_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s5_00065,q3g3_s5_00065_left_neighbor_removed,left_neighbor_removed,3,1,71d0ff8b5f08
q3_radius1,q3g3_s5_00065,q3g3_s5_00065_right_neighbor_removed,right_neighbor_removed,3,1,4a050d2d4756
q3_radius1,q3g3_s5_00065,q3g3_s5_00065_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,8e848b1a1ed4
q3_radius1,q3g3_s5_00065,q3g3_s5_00065_symbol_phase_only,symbol_phase_only,3,1,1b9239aaaead
q3_radius1,q3g3_s5_00065,q3g3_s5_00065_output_histogram_random,output_distribution_matched_random,3,1,3ac18b6ac3bd
q3_radius1,q3g3_s5_00065,q3g3_s5_00126,stratum_null_q3g3_s5_00126,3,1,0271e92c856b
q3_radius1,q3g3_s5_00065,q3g3_s5_00182,stratum_null_q3g3_s5_00182,3,1,812f914b3460
q3_radius1,q3g3_s5_00065,q3g3_s5_00030,stratum_null_q3g3_s5_00030,3,1,ad511cd768cf
q3_radius1,q3g3_s5_00065,q3g3_s5_00094,stratum_null_q3g3_s5_00094,3,1,a9c0bf0b3657
q3_radius1,q3g3_s5_00075,q3g3_s5_00075_center_only_projection,center_only_projection,3,1,6cfe45459e29
q3_radius1,q3g3_s5_00075,q3g3_s5_00075_left_neighbor_removed,left_neighbor_removed,3,1,4c03db8fc630
q3_radius1,q3g3_s5_00075,q3g3_s5_00075_right_neighbor_removed,right_neighbor_removed,3,1,e84456b4d97d
q3_radius1,q3g3_s5_00075,q3g3_s5_00075_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,ffe56864b564
q3_radius1,q3g3_s5_00075,q3g3_s5_00075_symbol_phase_only,symbol_phase_only,3,1,50db8db3d7d4
q3_radius1,q3g3_s5_00075,q3g3_s5_00075_output_histogram_random,output_distribution_matched_random,3,1,fb2b5132c58a
q3_radius1,q3g3_s5_00075,q3g3_s5_00165,stratum_null_q3g3_s5_00165,3,1,ae871a0aa915
q3_radius1,q3g3_s5_00075,q3g3_s5_00003,stratum_null_q3g3_s5_00003,3,1,3a69ffc5ea79
q3_radius1,q3g3_s5_00075,q3g3_s5_00107,stratum_null_q3g3_s5_00107,3,1,f6be3bc12eb9
q3_radius1,q3g3_s5_00075,q3g3_s5_00186,stratum_null_q3g3_s5_00186,3,1,3c3d924c74f1
q3_radius1,q3g3_s5_00078,q3g3_s5_00078_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s5_00078,q3g3_s5_00078_left_neighbor_removed,left_neighbor_removed,3,1,c4c0085288d1
q3_radius1,q3g3_s5_00078,q3g3_s5_00078_right_neighbor_removed,right_neighbor_removed,3,1,fd5bd84a78fb
q3_radius1,q3g3_s5_00078,q3g3_s5_00078_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,78bb234d96bd
q3_radius1,q3g3_s5_00078,q3g3_s5_00078_symbol_phase_only,symbol_phase_only,3,1,beb57e34cd3c
q3_radius1,q3g3_s5_00078,q3g3_s5_00078_output_histogram_random,output_distribution_matched_random,3,1,042f71b999cd
q3_radius1,q3g3_s5_00078,q3g3_s5_00079,stratum_null_q3g3_s5_00079,3,1,0f74135950a8
q3_radius1,q3g3_s5_00078,q3g3_s5_00170,stratum_null_q3g3_s5_00170,3,1,2c9277ff3dd4
q3_radius1,q3g3_s5_00078,q3g3_s5_00254,stratum_null_q3g3_s5_00254,3,1,489170536052
q3_radius1,q3g3_s5_00078,q3g3_s5_00331,stratum_null_q3g3_s5_00331,3,1,590a43c068ca
q3_radius1,q3g3_s5_00090,q3g3_s5_00090_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s5_00090,q3g3_s5_00090_left_neighbor_removed,left_neighbor_removed,3,1,5b39c4b3ff5f
q3_radius1,q3g3_s5_00090,q3g3_s5_00090_right_neighbor_removed,right_neighbor_removed,3,1,47a0ea41af9d
q3_radius1,q3g3_s5_00090,q3g3_s5_00090_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,455aa61a2c75
q3_radius1,q3g3_s5_00090,q3g3_s5_00090_symbol_phase_only,symbol_phase_only,3,1,88d725d26087
q3_radius1,q3g3_s5_00090,q3g3_s5_00090_output_histogram_random,output_distribution_matched_random,3,1,de993d517d5e
q3_radius1,q3g3_s5_00090,q3r1_s5_0016,stratum_null_q3r1_s5_0016,3,1,a50a23d92df4
q3_radius1,q3g3_s5_00090,q3g3_s5_00091,stratum_null_q3g3_s5_00091,3,1,06269e4603c9
q3_radius1,q3g3_s5_00090,q3g3_s5_00200,stratum_null_q3g3_s5_00200,3,1,510623e80153
q3_radius1,q3g3_s5_00090,q3g3_s5_00277,stratum_null_q3g3_s5_00277,3,1,7239cd0d908d
q3_radius1,q3g3_s5_00114,q3g3_s5_00114_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s5_00114,q3g3_s5_00114_left_neighbor_removed,left_neighbor_removed,3,1,e1fc20b3e28a
q3_radius1,q3g3_s5_00114,q3g3_s5_00114_right_neighbor_removed,right_neighbor_removed,3,1,c798c60dac41
q3_radius1,q3g3_s5_00114,q3g3_s5_00114_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,02acd498dfbe
q3_radius1,q3g3_s5_00114,q3g3_s5_00114_symbol_phase_only,symbol_phase_only,3,1,f18629890708
q3_radius1,q3g3_s5_00114,q3g3_s5_00114_output_histogram_random,output_distribution_matched_random,3,1,aa55a680b1dd
q3_radius1,q3g3_s5_00114,q3g3_s5_00155,stratum_null_q3g3_s5_00155,3,1,eb39f7b7d763
q3_radius1,q3g3_s5_00114,q3g3_s5_00206,stratum_null_q3g3_s5_00206,3,1,e3291342f6f7
q3_radius1,q3g3_s5_00114,q3g3_s5_00096,stratum_null_q3g3_s5_00096,3,1,2eec61041c29
q3_radius1,q3g3_s5_00114,q3g3_s5_00119,stratum_null_q3g3_s5_00119,3,1,fa24480150b3
