space,rule_id,stratum,target_role,raw_persistence_score,adjusted_persistence,center_only_score,left_removed_score,right_removed_score,symmetrized_rule_score,symbol_phase_only_score,output_distribution_matched_score,stratum_null_persistence_q90,relation_load_bearing_adjusted,asymmetry_load_bearing_adjusted,local_phase_fakeout_rejected,future_distinct_descendant_count_raw,future_distinct_descendant_count_symbol_phase,composition_adjusted_delta,composition_emission_only_flag,interaction_outcome_diversity,matched_control_interaction_diversity,dominant_interaction_outcome,reclassification
q3_radius1,q3g3_s7_00064,S7_symmetric_control,leaked_control,0.05204801914231254,-0.05445108953810192,0.0,0.0018256171701127337,0.0030395364858727247,0.05164592677128853,0.0,0.09519105495185497,0.10649910868041446,0.04900848265643981,0.00040209237102400985,True,62.0,1.0,0.0,False,-0.0,-0.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00065,S7_symmetric_control,leaked_control,0.0495135575717343,-0.06647748107022025,0.0,0.0,0.0,0.048229388946457986,0.0,0.10204598007511337,0.11599103864195455,0.0495135575717343,0.001284168625276312,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00066,S7_symmetric_control,leaked_control,0.0445071037627468,-0.09048220167030552,0.0,0.0,0.0,0.038664824473462575,0.0,0.13498930543305232,0.10992403221360293,0.0445071037627468,0.005842279289284227,False,45.0,60.0,-0.5,False,-0.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00067,S7_symmetric_control,leaked_control,0.00393473209002037,-0.14294219020231935,0.0,0.0,0.0,0.004007895477082581,0.0,0.0,0.14687692229233973,0.00393473209002037,-7.316338706221063e-05,True,64.0,60.0,0.0,False,1.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00068,S7_symmetric_control,leaked_control,0.02331504768730404,-0.1293419220361412,0.0,0.00996308688689071,0.000695018440510778,0.02752984929033101,0.0,0.15265696972344522,0.11599103864195455,0.013351960800413329,-0.004214801603026973,True,64.0,1.0,0.0,False,1.4591479170272448,1.4591479170272448,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00069,S7_symmetric_control,leaked_control,0.11803066940480468,0.020354514849555097,0.0,0.0,0.0,0.11901706316321355,0.0,0.08170894554972831,0.09767615455524958,0.11803066940480468,-0.0009863937584088656,False,64.0,64.0,0.0,False,1.4591479170272448,1.4591479170272448,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00071,S7_symmetric_control,leaked_control,0.006452052149001333,-0.09569038327316592,0.0,0.0,0.0,0.005398155694794652,0.0,0.08645729160946222,0.10214243542216726,0.006452052149001333,0.0010538964542066804,True,64.0,1.0,0.0,False,-0.0,-0.0,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00072,S7_symmetric_control,leaked_control,0.06771494885263649,-0.07880895907380256,0.0,0.0,0.0,0.06760741282549211,0.0,0.14652390792643905,0.11337500619613632,0.06771494885263649,0.00010753602714437538,False,59.0,64.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00073,S7_symmetric_control,leaked_control,0.0,-0.16165942912477652,0.0,0.0,0.0,0.0,0.0,0.16165942912477652,0.0698232089843531,0.0,0.0,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00074,S7_symmetric_control,leaked_control,0.13074049757265474,-0.029549386023743435,0.0,0.0,0.0,0.1306513459322985,0.0,0.1257803523964005,0.16028988359639817,0.13074049757265474,8.915164035624978e-05,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00075,S7_symmetric_control,leaked_control,0.11760368028792223,0.0016335071952185976,0.0,0.024990105479111985,0.012073612649178861,0.11708036435627539,0.0,0.11597017309270363,0.11036723928289041,0.09261357480881025,0.0005233159316468394,True,64.0,63.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00076,S7_symmetric_control,leaked_control,0.1708671794645737,0.04396890691045596,0.0,0.0,0.0,0.17063279525602706,0.0,0.0,0.12689827255411773,0.1708671794645737,0.00023438420854662856,True,64.0,1.0,0.0,False,0.9182958340544896,0.9182958340544896,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00078,S7_symmetric_control,leaked_control,0.0,-0.10636935384884824,0.0,0.0,0.0,0.0,0.0,0.10636935384884824,0.05371706634358835,0.0,0.0,False,64.0,64.0,-0.5,False,-0.0,1.0,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00079,S7_symmetric_control,leaked_control,0.09845825133035596,-0.039857794153560555,0.0,0.1181756345377438,0.14880146646067582,0.097493091888371,0.0,0.13831604548391652,0.10781919342066833,-0.05034321513031986,0.0009651594419849557,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00082,S7_symmetric_control,leaked_control,0.17869945480920935,0.10887624582485625,0.0,0.0,0.0,0.17937401974368444,0.0,6.782768854286853e-06,0.0698232089843531,0.17869945480920935,-0.000674564934475097,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00083,S7_symmetric_control,leaked_control,0.11186973473663772,-0.011739156035847007,0.0,0.0,0.0,0.11159193268347525,0.0,0.12360889077248473,0.08786537430235868,0.11186973473663772,0.0002778020531624681,False,64.0,64.0,-0.16666666666666666,True,-0.0,0.6500224216483541,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00084,S7_symmetric_control,leaked_control,0.06328722163534115,-0.08358970065699858,0.0,0.08640574708048718,0.09492197430587018,0.06449694431308267,0.0,0.0004371539422206831,0.14687692229233973,-0.03163475267052904,-0.001209722677741526,False,64.0,64.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00086,S7_symmetric_control,leaked_control,0.09378104222289035,-0.0348308955284104,0.0,0.045094918813213335,0.045061286593699804,0.09297357150312964,0.0,0.0012954177226460492,0.12861193775130075,0.04868612340967702,0.0008074707197607139,True,63.0,61.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00087,S7_symmetric_control,leaked_control,0.008209987409530996,-0.048595145207545584,0.0,0.0,0.0,0.010347457654620886,0.0,0.05680513261707658,0.0,0.008209987409530996,-0.00213747024508989,False,45.0,64.0,-0.5,False,-0.0,1.0,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00088,S7_symmetric_control,leaked_control,0.07557425077698604,-0.036584693205484034,0.0,0.0,0.0,0.07265011835209415,0.0,0.0,0.11215894398247007,0.07557425077698604,0.0029241324248918954,True,64.0,1.0,-0.5,False,-0.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00089,S7_symmetric_control,leaked_control,0.06575041655464402,-0.04074869212577044,0.0,0.0,0.0,0.06551469588896455,0.0,0.10559434509331583,0.10649910868041446,0.06575041655464402,0.0002357206656794647,True,63.0,1.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00091,S7_symmetric_control,leaked_control,0.09946574945419362,-0.043766688368263446,0.0,0.0,0.0,0.10178765098266593,0.0,0.14323243782245706,0.13727175357604915,0.09946574945419362,-0.002321901528472309,True,64.0,1.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00092,S7_symmetric_control,leaked_control,0.12314516375191406,0.0033424624593204055,0.0,0.07966916380602052,0.0892224402344868,0.12141125486734594,0.0,0.08212608168635788,0.11980270129259366,0.033922723517427256,0.0017339088845681194,False,57.0,64.0,0.0,False,0.6500224216483541,0.6500224216483541,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00093,S7_symmetric_control,leaked_control,0.1025117920425768,-0.006027576666232312,0.0,0.0,0.0,0.10319941297044671,0.0,0.10278982608061998,0.1085393687088091,0.1025117920425768,-0.0006876209278699197,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00094,S7_symmetric_control,leaked_control,0.01951170726646513,-0.06820861614231465,0.0,0.0,0.0,0.01878485601088018,0.0,0.08772032340877978,0.08379377936073758,0.01951170726646513,0.0007268512555849496,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00098,S7_symmetric_control,leaked_control,0.09915405939773732,-0.0637136795598006,0.0,0.11668939652622087,0.10526177261562918,0.09731018708458555,0.0,0.16286773895753792,0.09676634703958896,-0.017535337128483555,0.0018438723131517648,False,64.0,64.0,0.0,False,0.9182958340544896,0.9182958340544896,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00099,S7_symmetric_control,leaked_control,0.027591445660728728,-0.1324612758874702,0.0,0.0,0.0,0.02912080186572355,0.0,0.1600527215481989,0.10992403221360293,0.027591445660728728,-0.0015293562049948223,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00100,S7_symmetric_control,leaked_control,0.1269271117709062,-0.0021062331101291687,0.0,0.0,0.0,0.12582883416932922,0.0,0.028802389514986294,0.12903334488103538,0.1269271117709062,0.0010982776015769913,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00101,S7_symmetric_control,leaked_control,0.07837172730637956,-0.05019140074708092,0.0,0.0,0.0,0.0779979859623176,0.0,0.12856312805346048,0.1014803150593912,0.07837172730637956,0.00037374134406195636,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00104,S7_symmetric_control,leaked_control,0.09120645813805783,-0.03740547961324292,0.0,0.11174113910517167,0.11155944495166151,0.09095938537069567,0.0,0.06620851206651601,0.12861193775130075,-0.020534680967113833,0.0002470727673621609,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00106,S7_symmetric_control,leaked_control,0.012605556922872683,-0.03786573541700043,0.0,0.0,0.0,0.012444676894127189,0.0,0.03858106703174935,0.05047129233987312,0.012605556922872683,0.00016088002874549423,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00107,S7_symmetric_control,leaked_control,0.08399241612435017,-0.03461642038740771,0.0,0.0,0.0,0.08394610704598943,0.0,0.11860883651175788,0.11215894398247007,0.08399241612435017,4.630907836074283e-05,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00110,S7_symmetric_control,leaked_control,0.0,-0.14687692229233973,0.0,0.0,0.0,0.0,0.0,0.10107420947778697,0.14687692229233973,0.0,0.0,False,24.0,1.0,-0.5,False,-0.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00112,S7_symmetric_control,leaked_control,0.012680135006539271,-0.11593180274476148,0.0,0.0,0.0,0.012280422330069977,0.0,0.02639086364827571,0.12861193775130075,0.012680135006539271,0.00039971267646929376,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00113,S7_symmetric_control,leaked_control,0.0,-0.10724805473777782,0.0,0.0,0.0,0.0,0.0,0.10724805473777782,0.10421523302783217,0.0,0.0,False,49.0,64.0,0.0,False,1.0,1.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00114,S7_symmetric_control,leaked_control,0.1356095265706553,-0.023219648326342712,0.0,0.009953870753246764,0.0006993381787628193,0.13602898323926593,0.0,0.08005764759965016,0.15882917489699802,0.12565565581740853,-0.0004194566686106238,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00115,S7_symmetric_control,leaked_control,0.03142947215389612,-0.07278576087393605,0.0,0.0,0.0,0.030711474222367897,0.0,0.014518985759117411,0.10421523302783217,0.03142947215389612,0.0007179979315282206,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00116,S7_symmetric_control,leaked_control,0.0,-0.09193101211205972,0.0,0.0,0.0,0.0,0.0,0.07439122897167871,0.09193101211205972,0.0,0.0,False,64.0,1.0,0.0,False,0.6500224216483541,0.6500224216483541,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00121,S7_symmetric_control,leaked_control,0.08737763271452761,-0.01930005542647724,0.0,0.0017599142812508143,0.0017959732655732248,0.08707868573873402,0.0,0.10667768814100485,0.05865553058793212,0.08558165944895439,0.0002989469757935931,False,64.0,64.0,0.0,False,0.6500224216483541,0.6500224216483541,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00123,S7_symmetric_control,leaked_control,0.09828883236660366,-0.017702206275350893,0.0,0.0,0.0,0.09892552595101434,0.0,0.0556272243306634,0.11599103864195455,0.09828883236660366,-0.0006366935844106802,True,64.0,1.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00124,S7_symmetric_control,leaked_control,0.0615251090798085,-0.05909422301870859,0.0,0.056787417905509036,0.056275618683445286,0.05917073700655641,0.0,0.12061933209851709,0.06940784157841615,0.004737691174299466,0.0023543720732520923,True,63.0,1.0,0.0,False,1.0,1.2516291673878228,collapse,symmetric_fakeout
q3_radius1,q3g3_s8_00004,S8_self_only_control,leaked_control,0.0,-0.07564075222086213,0.0,0.0,0.0,0.0,0.0,0.07564075222086213,0.0,0.0,0.0,False,64.0,64.0,1.0,False,1.4591479170272448,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00012,S8_self_only_control,leaked_control,0.0,-0.14290962944287625,0.0,0.0,0.0,0.0,0.0,0.14290962944287625,0.0,0.0,0.0,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00018,S8_self_only_control,leaked_control,0.002264818701479273,0.002264818701479273,0.0,0.0,0.0,0.024923859566045738,0.0,0.0,0.0,0.002264818701479273,-0.022659040864566465,False,64.0,64.0,0.0,False,1.0,1.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00036,S8_self_only_control,leaked_control,0.0,-0.07878566983904511,0.0,0.0,0.0,0.0,0.0,0.07878566983904511,0.0,0.0,0.0,False,64.0,64.0,0.0,False,1.4591479170272448,1.0,new_motif,self_persistence_fakeout
q3_radius1,q3g3_s8_00044,S8_self_only_control,leaked_control,0.0,-0.10137633049528888,0.0,0.0,0.0,0.0,0.0,0.10137633049528888,0.0015853730910354916,0.0,0.0,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00048,S8_self_only_control,leaked_control,0.0,-0.07059717908047924,0.0,0.0,0.0,0.0,0.0,0.07059717908047924,0.0,0.0,0.0,False,64.0,64.0,1.0,False,1.584962500721156,-0.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s8_00060,S8_self_only_control,leaked_control,0.0,-0.013861801964971558,0.0,0.0,0.0,0.0,0.0,0.013861801964971558,0.0,0.0,0.0,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00063,S8_self_only_control,leaked_control,0.0,-0.09905417408688047,0.0,0.0,0.0,0.0,0.0,0.09905417408688047,0.0,0.0,0.0,False,64.0,64.0,1.0,False,0.6500224216483541,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00070,S8_self_only_control,leaked_control,0.0,-0.06235229689938198,0.0,0.0,0.0,0.0,0.0,0.06235229689938198,0.0,0.0,0.0,False,64.0,64.0,1.0,False,0.6500224216483541,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00077,S8_self_only_control,leaked_control,0.0,-0.0833837699602287,0.0,0.0,0.0,0.0,0.0,0.0833837699602287,0.0,0.0,0.0,False,64.0,64.0,1.0,False,0.6500224216483541,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00084,S8_self_only_control,leaked_control,0.0,-0.08879298468272262,0.0,0.0,0.0,0.0,0.0,0.08879298468272262,0.0,0.0,0.0,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00086,S8_self_only_control,leaked_control,0.0,-0.035789998056326086,0.0,0.0,0.0,0.0,0.0,0.035789998056326086,0.0,0.0,0.0,False,64.0,64.0,1.0,False,1.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00090,S8_self_only_control,leaked_control,0.0,-0.03056582738819175,0.0,0.0,0.0,0.0,0.0,0.03056582738819175,0.0,0.0,0.0,False,64.0,64.0,0.3333333333333333,False,0.9182958340544896,0.9182958340544896,chaotic_explosion,self_persistence_fakeout
q3_radius1,q3g3_s8_00099,S8_self_only_control,leaked_control,0.0,-0.11212249395742245,0.0,0.0,0.0,0.0,0.0,0.11212249395742245,0.0015853730910354916,0.0,0.0,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00102,S8_self_only_control,leaked_control,0.0,-0.09178051220429534,0.0,0.0,0.0,0.0,0.0,0.09178051220429534,0.0,0.0,0.0,False,64.0,64.0,1.0,False,0.9182958340544896,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00103,S8_self_only_control,leaked_control,0.0,-0.10335332181942891,0.0,0.0,0.0,0.0,0.0,0.10335332181942891,0.0,0.0,0.0,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00111,S8_self_only_control,leaked_control,0.029168484519262357,-0.08055494595920365,0.0,0.0,0.0,0.0,0.0,0.109723430478466,0.0,0.029168484519262357,0.029168484519262357,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s8_00113,S8_self_only_control,leaked_control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,64.0,64.0,1.0,False,1.4591479170272448,-0.0,new_motif,self_persistence_fakeout
q3_radius1,q3r1_s1_0002,S1_random_unbiased,anchor,0.1684953302482295,0.01671028255647017,0.0,0.0,0.09413276013515029,0.000912017034181585,0.0,0.09638010426078197,0.15178504769175932,0.0743625701130792,0.1675833132140479,True,64.0,63.0,1.0,False,-0.0,-0.0,new_motif,control_adjusted_positive
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,anchor,0.1696896349111707,0.02758483281688709,0.0,0.0,0.09071830952702911,0.0003847708554818484,0.0,0.1421048020942836,0.0,0.07897132538414159,0.16930486405568884,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,emission_only
q3_radius1,q3r1_s3_0020,S3_sparse_active_preserving,anchor,0.14350986910486982,0.04436292798603446,0.0,0.0,0.07450598193989091,0.0,0.0,0.0,0.09914694111883536,0.0690038871649789,0.14350986910486982,True,63.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,anchor,0.06603797906329832,-0.0029664601541362356,0.0,0.0,0.0,0.0,0.0,0.007122869270969032,0.06900443921743456,0.06603797906329832,0.06603797906329832,True,64.0,1.0,0.0,False,-0.0,-0.0,chaotic_explosion,generic_persistence
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,anchor,0.14708916822754237,-0.03107902960400541,0.0,0.0003333978238195771,0.0020378148279651094,0.02592618039491682,0.0,0.10501695909096198,0.17816819783154778,0.14505135339957725,0.12116298783262555,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,generic_persistence
q3_radius1,q3r1_s7_0002,S7_symmetric_control,anchor,0.08171956685535284,-0.03996750905455143,0.0,0.05728612319363987,0.029748314980514758,0.07750090551446764,0.0,0.12168707590990427,0.07305483011267522,0.02443344366171297,0.004218661340885194,False,64.0,64.0,0.0,False,-0.0,-0.0,chaotic_explosion,output_distribution_fakeout
