condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
independent_alpha0,0.45,900,seed_effective_rank,1.9299840650240319,1.9258496573535682,1.9346300041034254,0.008780346749857282
independent_alpha0,0.45,900,seed_distance,1.495624178165591,1.487404989045383,1.5039762421666891,0.01657125312130603
independent_alpha0,0.45,900,seed_component_rank_balance,0.4440713514186274,0.4429431048708125,0.4453221918326002,0.0023790869617876798
independent_alpha0,0.45,900,seed_component_distance_balance,0.3655026451770021,0.362382550682408,0.368272257021738,0.005889706339330003
independent_alpha0,0.45,1500,p_viable_T,0.9988514814814814,0.9988097499999999,0.9988935277777776,8.37777777776827e-05
independent_alpha0,0.45,1500,seed_effective_rank,2.46207432202317,2.4551538765883736,2.4688157135414888,0.01366183695311518
independent_alpha0,0.45,1500,seed_distance,1.3349628667274815,1.328233844742653,1.3421403381765675,0.01390649343391459
independent_alpha0,0.45,1500,seed_component_rank_balance,0.3840213309479157,0.38315075448823255,0.3850648794432248,0.001914124954992269
independent_alpha0,0.45,1500,seed_component_distance_balance,0.411030191965692,0.40796112856876593,0.4139456872743059,0.0059845587055399885
independent_alpha0,0.45,2400,p_viable_T,0.9988685185185185,0.99883275,0.9989059444444445,7.319444444442436e-05
independent_alpha0,0.45,2400,seed_effective_rank,3.2126976161283616,3.201862268666222,3.2248589178937643,0.02299664922754241
independent_alpha0,0.45,2400,seed_distance,1.2260055000260952,1.2204454249517487,1.231439350973033,0.01099392602128435
independent_alpha0,0.45,2400,seed_component_rank_balance,0.3659894546095208,0.36510736638236974,0.36694768415363643,0.0018403177712666974
independent_alpha0,0.45,2400,seed_component_distance_balance,0.44784040449599744,0.44479799303728634,0.4504504059505989,0.005652412913312532
independent_alpha0,0.5,900,p_viable_T,0.9988481481481482,0.9988118333333333,0.9988894907407406,7.765740740728333e-05
independent_alpha0,0.5,900,seed_effective_rank,1.9268185952591301,1.9222852383713445,1.9323473161194893,0.010062077748144826
independent_alpha0,0.5,900,seed_distance,1.494902063937861,1.486729379123115,1.502316703364937,0.015587324241821854
independent_alpha0,0.5,900,seed_component_rank_balance,0.4444711225711466,0.4432890370369173,0.4457141317171522,0.002425094680234885
independent_alpha0,0.5,900,seed_component_distance_balance,0.36572339197275927,0.3626418179932963,0.36886574621766255,0.0062239282243662375
independent_alpha0,0.5,1500,p_viable_T,0.9988248148148147,0.998789962962963,0.9988644444444444,7.448148148148093e-05
independent_alpha0,0.5,1500,seed_effective_rank,2.455336969575763,2.447254212690005,2.4636120924928346,0.016357879802829434
independent_alpha0,0.5,1500,seed_distance,1.3428585177200785,1.33614637055797,1.350128193241194,0.01398182268322401
independent_alpha0,0.5,1500,seed_component_rank_balance,0.3832767606072571,0.3821759498017149,0.3844006127160563,0.0022246629143414243
independent_alpha0,0.5,1500,seed_component_distance_balance,0.40751311093558323,0.4048297080017337,0.41041857216723504,0.0055888641655013616
independent_alpha0,0.5,2400,p_viable_T,0.9988911111111111,0.9988523981481482,0.9989307777777777,7.837962962953249e-05
independent_alpha0,0.5,2400,seed_effective_rank,3.2198938255768534,3.209990160905671,3.230845990682041,0.020855829776369905
independent_alpha0,0.5,2400,seed_distance,1.2176401732535045,1.2127839210399254,1.2235879307735193,0.010804009733593967
independent_alpha0,0.5,2400,seed_component_rank_balance,0.3665954478006306,0.36550895388620214,0.3675672680042843,0.0020583141180821607
independent_alpha0,0.5,2400,seed_component_distance_balance,0.45152364631647846,0.4488196162221715,0.4548962051279567,0.0060765889057852185
independent_alpha0,0.525,900,p_viable_T,0.9988440740740739,0.998808324074074,0.9988835277777778,7.520370370373008e-05
independent_alpha0,0.525,900,seed_effective_rank,1.9312609334634823,1.9261188860489349,1.9362239276229125,0.010105041573977624
independent_alpha0,0.525,900,seed_distance,1.4939049722694298,1.485989890178846,1.500944618260487,0.014954728081641111
independent_alpha0,0.525,900,seed_component_rank_balance,0.4453475644732399,0.44431710607237135,0.44674892189210413,0.0024318158197327855
independent_alpha0,0.525,900,seed_component_distance_balance,0.36764462193198727,0.36487147967827666,0.3707212017973888,0.005849722119112166
independent_alpha0,0.525,1500,p_viable_T,0.9988674074074074,0.9988268055555556,0.9989087499999999,8.194444444431515e-05
independent_alpha0,0.525,1500,seed_effective_rank,2.462838655855049,2.455626824677383,2.470612438484311,0.0149856138069282
independent_alpha0,0.525,1500,seed_distance,1.3404618772407149,1.3326953997193014,1.3472087315023238,0.014513331783022387
