H_cond_rel_ci_width,H_recovery_rel_ci_width,H_weighted_rel_ci_width,candidate_C,horizon_T,mc_repeats,mc_samples,p_viable_rel_ci_width,start_state,wide_ci,world_id
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,2.5303491195221786,start,0,A_26_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,2.5303491195221786,start,0,A_26_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,3.919999999999999,start,0,A_26_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,3.919999999999999,start,0,A_26_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,3.919999999999999,start,0,A_26_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,3.919999999999999,start,0,A_26_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_26_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_26_irreversible
0.09137871916837885,0.0905666130824668,0.38980962069429076,identity,8,7,5000,0.2952180917124441,start,0,A_28_reversible
0.059234798331796894,0.05910455668124218,0.20449679816007596,identity,10,7,5000,0.14518518518518497,start,0,A_28_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.2630759165402324,start,0,A_28_reversible
0.0,0.0,0.0,all_one,10,7,5000,0.3552356269215849,start,0,A_28_reversible
0.09137871916837885,0.0905666130824668,0.38980962069429076,random_k,8,7,5000,0.2952180917124441,start,0,A_28_reversible
0.059234798331796894,0.05910455668124218,0.20449679816007596,random_k,10,7,5000,0.14518518518518497,start,0,A_28_reversible
0.12125464321392086,0.119998263966471,0.436436279912212,hash_k34_s1206,8,7,5000,0.35166189319560354,start,0,A_28_reversible
0.08884354379996846,0.08862313312116071,0.3933184251667235,hash_k34_s1206,10,7,10000,0.3024345659257,start,0,A_28_reversible
0.071235094883625,0.07050544186195717,0.3055091540430914,trap_mixing_adversarial,8,7,5000,0.23724557186964093,start,0,A_28_reversible
0.14014167764198188,0.13971298581714917,0.556752507698958,trap_mixing_adversarial,10,7,5000,0.38442573398954544,start,0,A_28_reversible
0.08069633841988463,0.08313295667265236,0.3376430983833733,best_of_10_hashes_per_world,8,7,5000,0.26710704818156317,start,0,A_28_reversible
0.13805573886672304,0.13858958564434862,0.42909919881282194,best_of_10_hashes_per_world,10,7,10000,0.34818662388051286,start,0,A_28_reversible
0.14984882414245052,0.1523187940255466,0.4841966506096007,viability_signature,8,7,5000,0.3974416707451928,start,0,A_28_reversible
0.16957978668794507,0.16785826427373807,0.4909138790613204,viability_signature,10,7,5000,0.34314747787340816,start,0,A_28_reversible
0.03351225616046916,0.033532067228611,0.21257346211693592,behavioral_quotient_k5,8,7,5000,0.17554131745356502,start,0,A_28_reversible
0.08016559727055536,0.08018471896074898,0.3015342808720543,behavioral_quotient_k5,10,7,5000,0.22188679245283013,start,0,A_28_reversible
0.026960829368275124,0.030985833529277803,0.20307540623554104,predictive_quotient_k5,8,7,5000,0.17554131745356502,start,0,A_28_reversible
0.07490372959222077,0.0753725317100523,0.30093709587822537,predictive_quotient_k5,10,7,5000,0.22188679245283013,start,0,A_28_reversible
0.030326885174757706,0.03282744443195197,0.20606654771959862,predictive_quotient_k8,8,7,5000,0.17554131745356502,start,0,A_28_reversible
0.07490372959222077,0.0753725317100523,0.30093709587822537,predictive_quotient_k8,10,7,5000,0.22188679245283013,start,0,A_28_reversible
0.16293817142910366,0.16044189534166184,0.5544599191312003,identity,8,7,5000,0.4160843305537052,start,0,A_24_irreversible
0.15570510337979487,0.1556195991035612,0.5907165834893919,identity,10,7,20000,0.4517619825625978,start,0,A_24_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.33623693240367636,start,0,A_24_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.41263157894736846,start,0,A_24_irreversible
0.1656716324427721,0.16337028180678742,0.5597325779654044,random_k,8,7,5000,0.4160843305537052,start,0,A_24_irreversible
0.15570510337979487,0.1556195991035612,0.5907165834893919,random_k,10,7,20000,0.4517619825625978,start,0,A_24_irreversible
0.07489168827152644,0.07603360202970062,0.27857435802471076,hash_k34_s1206,8,7,5000,0.2044959959271846,start,0,A_24_irreversible
0.1099204746578223,0.1097681993772692,0.39608555182618876,hash_k34_s1206,10,7,20000,0.29797200411756675,start,0,A_24_irreversible
0.14570528218211687,0.14674122180185645,0.600187655904847,trap_mixing_adversarial,8,7,5000,0.43480134623549255,start,0,A_24_irreversible
0.15693033340378565,0.15638911071900433,0.5039938374299063,trap_mixing_adversarial,10,7,10000,0.3635224370165595,start,0,A_24_irreversible
0.16378449232474945,0.1657019166876407,0.566315550166442,best_of_10_hashes_per_world,8,7,5000,0.41906562731868136,start,0,A_24_irreversible
0.15935269708124739,0.1611806346773275,0.4534976482759628,best_of_10_hashes_per_world,10,7,10000,0.30364189434266137,start,0,A_24_irreversible
0.04621212240025264,0.049677462337041595,0.20314960748407815,viability_signature,8,7,10000,0.20950878379004995,start,0,A_24_irreversible
0.18885863528813923,0.1965394180144754,0.43715978273138806,viability_signature,10,7,10000,0.296555319008191,start,0,A_24_irreversible
0.07121008235537811,0.06853662397362034,0.4138488299235445,behavioral_quotient_k5,8,7,10000,0.32834448288088136,start,0,A_24_irreversible
0.1510043681591546,0.15759767308289177,0.5707629814410886,behavioral_quotient_k5,10,7,20000,0.43577080417534436,start,0,A_24_irreversible
0.1983296708522921,0.19587191347996322,0.7827994466402912,predictive_quotient_k5,8,7,5000,0.603076923076923,start,0,A_24_irreversible
0.163741253591704,0.16961395185332984,0.5846821629852653,predictive_quotient_k5,10,7,20000,0.43577080417534436,start,0,A_24_irreversible
0.08973808007605463,0.08770601653638542,0.432005618680987,predictive_quotient_k8,8,7,10000,0.32834448288088136,start,0,A_24_irreversible
0.15920251178331493,0.16587709228835845,0.5795387316677394,predictive_quotient_k8,10,7,20000,0.43577080417534436,start,0,A_24_irreversible
0.12496476368548515,0.12602576907120308,0.48034909934380904,identity,8,7,5000,0.35321755899100776,start,0,A_26_reversible
0.15087210531142456,0.15132205418159053,0.48027526279250576,identity,10,7,10000,0.34000544657946835,start,0,A_26_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.32195497498432873,start,0,A_26_reversible
0.0,0.0,0.0,all_one,10,7,5000,0.56554342302804,start,0,A_26_reversible
0.12496476368548515,0.12602576907120308,0.48034909934380904,random_k,8,7,5000,0.35321755899100776,start,0,A_26_reversible
0.15087210531142456,0.15132205418159053,0.48027526279250576,random_k,10,7,10000,0.34000544657946835,start,0,A_26_reversible
0.05482952694758676,0.054073690371579615,0.24739397700345664,hash_k34_s1206,8,7,10000,0.18827450571980497,start,0,A_26_reversible
0.177101768584209,0.17505687401952832,0.4957791004848953,hash_k34_s1206,10,7,10000,0.3500181846032968,start,0,A_26_reversible
0.13846546930151812,0.1389758716044305,0.473470036888887,trap_mixing_adversarial,8,7,5000,0.35081830266033937,start,0,A_26_reversible
0.1895020089100472,0.1886306003776106,0.5791133171441125,trap_mixing_adversarial,10,7,10000,0.4032460879009334,start,0,A_26_reversible
0.1780963374584531,0.17884557636503035,0.5879232403104859,best_of_10_hashes_per_world,8,7,5000,0.4504409009052501,start,0,A_26_reversible
0.11048031900918451,0.10852142067279558,0.40391197389828765,best_of_10_hashes_per_world,10,7,10000,0.2813162138678928,start,0,A_26_reversible
0.17651598859012202,0.17103681913138805,0.5191855620637933,viability_signature,8,7,5000,0.3885259001530929,start,0,A_26_reversible
0.16499373766419434,0.16354548045834624,0.5200780107355008,viability_signature,10,7,10000,0.3909813754978096,start,0,A_26_reversible
0.05749530478662088,0.055105224843494026,0.22537233492196,behavioral_quotient_k5,8,7,5000,0.23392231483787268,start,0,A_26_reversible
0.10957433618091669,0.11060977237988093,0.47915597694908946,behavioral_quotient_k5,10,7,20000,0.3675212589809464,start,0,A_26_reversible
0.16586063805365364,0.14432522836552528,0.6284989973199969,predictive_quotient_k5,8,7,10000,0.5048949705887573,start,0,A_26_reversible
0.11772901435573449,0.11763979437309963,0.477334811976903,predictive_quotient_k5,10,7,20000,0.3675212589809464,start,0,A_26_reversible
0.05649597586116583,0.056824439262297695,0.28407700767138677,predictive_quotient_k8,8,7,5000,0.23392231483787268,start,0,A_26_reversible
0.10703886375279159,0.10787156522878005,0.4771633344013614,predictive_quotient_k8,10,7,20000,0.3675212589809464,start,0,A_26_reversible
0.06604385041789992,0.06688032458611752,0.3007209083378001,identity,8,7,5000,0.24026158583849722,start,0,A_29_reversible
0.1060243222444321,0.1043529408119098,0.3538278211759014,identity,10,7,5000,0.25620762708118533,start,0,A_29_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.2436220509389568,start,0,A_29_reversible
0.0,0.0,0.0,all_one,10,7,5000,0.5306844836078947,start,0,A_29_reversible
0.06730946721187504,0.06805629578810839,0.3001645331676894,random_k,8,7,5000,0.24026158583849722,start,0,A_29_reversible
0.1060243222444321,0.1043529408119098,0.3538278211759014,random_k,10,7,5000,0.25620762708118533,start,0,A_29_reversible
0.0485412717093405,0.047908679669581816,0.22553051237236946,hash_k34_s1206,8,7,5000,0.17765084453332408,start,0,A_29_reversible
0.14821903073996656,0.149557155885789,0.6120070610349146,hash_k34_s1206,10,7,5000,0.4234763137555326,start,0,A_29_reversible
0.08972350620253605,0.09043678061008216,0.3868451375566984,trap_mixing_adversarial,8,7,5000,0.2930301463444788,start,0,A_29_reversible
0.051613320998422765,0.05232722276134097,0.17972485199810664,trap_mixing_adversarial,10,7,10000,0.13059866423340274,start,0,A_29_reversible
0.049606027561307144,0.04941954746097309,0.21864145451745234,best_of_10_hashes_per_world,8,7,5000,0.17361755265085194,start,0,A_29_reversible
0.17801136301796233,0.17869288594928381,0.7113354550072963,best_of_10_hashes_per_world,10,7,5000,0.4915741396329662,start,0,A_29_reversible
0.0675822440561737,0.07136123633248916,0.2666848689321042,viability_signature,8,7,5000,0.21215025531859533,start,0,A_29_reversible
0.1439991396746584,0.14379135171806184,0.386671772134219,viability_signature,10,7,10000,0.2860683492802675,start,0,A_29_reversible
0.07345193611432596,0.07096853683260948,0.33315576151638315,behavioral_quotient_k5,8,7,5000,0.2793432805816863,start,0,A_29_reversible
0.09402019407947598,0.09387890443492382,0.3605306293549265,behavioral_quotient_k5,10,7,10000,0.2815469613259666,start,0,A_29_reversible
0.10365619465035633,0.10196102026430535,0.3597502061922556,predictive_quotient_k5,8,7,5000,0.2793432805816863,start,0,A_29_reversible
0.08888353088662594,0.08894078354293355,0.3539248621728389,predictive_quotient_k5,10,7,10000,0.2815469613259666,start,0,A_29_reversible
0.08079613631035013,0.07787337812296692,0.35740503644764354,predictive_quotient_k8,8,7,5000,0.2793432805816863,start,0,A_29_reversible
0.08979034558610934,0.08948844211422104,0.3562993230148464,predictive_quotient_k8,10,7,10000,0.2815469613259666,start,0,A_29_reversible
0.0,0.0,0.0,identity,6,7,5000,2.5303491195221786,start,0,A_28_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,all_one,6,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,random_k,6,7,5000,2.5303491195221786,start,0,A_28_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,3.919999999999999,start,0,A_28_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,2.5303491195221786,start,0,A_28_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,3.919999999999999,start,0,A_28_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,2.04003267947681,start,0,A_28_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,2.04003267947681,start,0,A_28_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,2.04003267947681,start,0,A_28_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_28_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_28_irreversible
0.14178382442623044,0.14744737434891858,0.45974883703119984,identity,8,7,5000,0.3152319676296137,start,0,A_22_reversible
0.1460337256294738,0.14715363051942437,0.5059816735219355,identity,10,7,20000,0.3428541356514944,start,0,A_22_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.37662141774956476,start,0,A_22_reversible
0.0,0.0,0.0,all_one,10,7,10000,0.836905384302831,start,0,A_22_reversible
0.14178382442623044,0.14744737434891858,0.45974883703119984,random_k,8,7,5000,0.3152319676296137,start,0,A_22_reversible
0.1460337256294738,0.14715363051942437,0.5059816735219355,random_k,10,7,20000,0.3428541356514944,start,0,A_22_reversible
0.17158542834185903,0.17238725337763036,0.6090253253303618,hash_k34_s1206,8,7,5000,0.4303701855416009,start,0,A_22_reversible
0.2514505837224996,0.2528448764026592,0.6241059764120853,hash_k34_s1206,10,7,20000,0.43480134623549255,start,1,A_22_reversible
0.11210770479359039,0.11137038462449493,0.4115785093769655,trap_mixing_adversarial,8,7,10000,0.3241686575836054,start,0,A_22_reversible
0.2763213467248567,0.2810208681708416,0.7029492221512342,trap_mixing_adversarial,10,7,20000,0.4277070648625451,start,1,A_22_reversible
0.11088918298208938,0.111498169784353,0.42394768358203966,best_of_10_hashes_per_world,8,7,10000,0.30893128423312954,start,0,A_22_reversible
0.2715501037261793,0.27197422476841376,0.7365013668601171,best_of_10_hashes_per_world,10,7,20000,0.5160748742949793,start,1,A_22_reversible
0.1080551481557019,0.1195726303047724,0.3365456754932113,viability_signature,8,7,5000,0.2328142373992674,start,0,A_22_reversible
0.2765461084143787,0.2762377558479068,0.8548841607804974,viability_signature,10,7,20000,0.5794825808921285,start,1,A_22_reversible
0.143816557883906,0.1425059903962969,0.44700480252416414,behavioral_quotient_k5,8,7,10000,0.36912149737958183,start,0,A_22_reversible
0.37220764787079597,0.3798863550630889,0.8341570645685258,behavioral_quotient_k5,10,7,20000,0.6244650934593906,start,1,A_22_reversible
0.143816557883906,0.1425059903962969,0.44700480252416414,predictive_quotient_k5,8,7,10000,0.36912149737958183,start,0,A_22_reversible
0.37220764787079597,0.3798863550630889,0.8341570645685258,predictive_quotient_k5,10,7,20000,0.6244650934593906,start,1,A_22_reversible
0.13965264096394076,0.14093572699672605,0.44231657378315103,predictive_quotient_k8,8,7,10000,0.36912149737958183,start,0,A_22_reversible
0.37220764787079597,0.3798863550630889,0.8341570645685258,predictive_quotient_k8,10,7,20000,0.6244650934593906,start,1,A_22_reversible
0.11571759966090561,0.11840822590157711,0.400012668071049,identity,8,7,5000,0.2744548964694899,start,0,A_23_reversible
0.24671621121105508,0.247257975420984,0.7354497146800337,identity,10,7,20000,0.5374539793902398,start,1,A_23_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.4121383687151573,start,0,A_23_reversible
0.0,0.0,0.0,all_one,10,7,10000,1.0705869318279686,start,0,A_23_reversible
0.11571759966090561,0.11840822590157711,0.400012668071049,random_k,8,7,5000,0.2744548964694899,start,0,A_23_reversible
0.24671621121105508,0.247257975420984,0.7354497146800337,random_k,10,7,20000,0.5374539793902398,start,1,A_23_reversible
0.09031154667354685,0.0885781082709234,0.34787483823606663,hash_k34_s1206,8,7,5000,0.25378243178448306,start,0,A_23_reversible
0.10471686341437073,0.10297230659619382,0.31329816634190294,hash_k34_s1206,10,7,20000,0.22021255645335905,start,0,A_23_reversible
0.05465539556755355,0.05350993278340972,0.27353305490017277,trap_mixing_adversarial,8,7,10000,0.21971361831728614,start,0,A_23_reversible
0.09913493422260912,0.0982849663964531,0.35399786393736615,trap_mixing_adversarial,10,7,20000,0.2532961767734445,start,0,A_23_reversible
0.18070269906152336,0.17634132562883054,0.5786894949542156,best_of_10_hashes_per_world,8,7,5000,0.42172485325369635,start,0,A_23_reversible
0.1899101530582745,0.18762991980496768,0.5542411977774373,best_of_10_hashes_per_world,10,7,20000,0.4006460036509114,start,0,A_23_reversible
0.10987653071406524,0.10969918323627481,0.4584276011863058,viability_signature,8,7,10000,0.3361140316952456,start,0,A_23_reversible
0.38372196129970904,0.38289757202744384,1.001496863000264,viability_signature,10,7,20000,0.7207847575154921,start,1,A_23_reversible
0.09235468830064639,0.0923538620803977,0.3359407772536777,behavioral_quotient_k5,8,7,10000,0.25105212338528327,start,0,A_23_reversible
0.18459229585825465,0.1833031766868754,0.5307630502563496,behavioral_quotient_k5,10,7,20000,0.36954739722031044,start,0,A_23_reversible
0.08936509496256825,0.08769592774720222,0.33313536602477434,predictive_quotient_k5,8,7,10000,0.25105212338528327,start,0,A_23_reversible
0.18038392981983084,0.178905465911883,0.5227737045281912,predictive_quotient_k5,10,7,20000,0.36954739722031044,start,0,A_23_reversible
0.08651979294209457,0.08500275836738232,0.32593709716259534,predictive_quotient_k8,8,7,10000,0.25105212338528327,start,0,A_23_reversible
0.18459229585825465,0.1833031766868754,0.5307630502563496,predictive_quotient_k8,10,7,20000,0.36954739722031044,start,0,A_23_reversible
0.0,0.0,0.0,identity,6,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,all_one,6,7,5000,2.5303491195221786,start,0,A_29_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,random_k,6,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,2.5303491195221786,start,0,A_29_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,2.5303491195221786,start,0,A_29_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,2.5303491195221786,start,0,A_29_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,2.5303491195221786,start,0,A_29_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,2.5303491195221786,start,0,A_29_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,3.919999999999999,start,0,A_29_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_29_irreversible
0.0,0.0,0.0,identity,6,7,5000,3.919999999999999,start,0,A_31_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,all_one,6,7,5000,2.7200435726357464,start,0,A_31_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,random_k,6,7,5000,3.919999999999999,start,0,A_31_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,2.7200435726357464,start,0,A_31_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,3.919999999999999,start,0,A_31_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,3.919999999999999,start,0,A_31_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_31_irreversible
0.0,0.0,0.0,identity,6,7,5000,2.94,start,0,A_32_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,all_one,6,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,random_k,6,7,5000,2.94,start,0,A_32_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,2.5303491195221786,start,0,A_32_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,3.919999999999999,start,0,A_32_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,2.5303491195221786,start,0,A_32_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_32_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_32_irreversible
