candidate,collapse,early_mean,horizon_coherence_score,late_mean,lure_detected,pair_id,start_name
predictive_quotient_k8,0.6106723985632967,0.9530027096672811,0.6208587176957833,0.3423303111039843,1,17,near_trap
predictive_quotient_k13,0.7427538988207512,1.2020006018264129,0.5738044830521729,0.4592467030056618,1,17,near_trap
predictive_quotient_k21,0.8245105328810759,1.278005601835881,0.548092204445049,0.45349506895480507,1,17,near_trap
identity,1.2609085005652847,1.4291614173175988,0.4423000752794615,0.16825291675231413,1,16,near_trap
all_one,0.0,0.0,1.0,0.0,0,16,near_trap
random_k,1.2590249484441978,1.427277865196512,0.4426688606023165,0.16825291675231413,1,16,near_trap
hash_k34_s1206,1.2609085005652847,1.4291614173175988,0.4423000752794615,0.16825291675231413,1,16,near_trap
best_of_10_hashes_per_world,0.6908496105364946,0.6908496105364946,0.591418653538742,0.0,0,16,near_trap
checkerboard,0.8364311306338754,0.8364311306338754,0.5445344414602866,0.0,1,16,near_trap
trap_mixing_adversarial,1.061076467693648,1.229329384445962,0.48518335717985445,0.16825291675231413,1,16,near_trap
viability_signature,0.9987733747802505,1.1670262915325647,0.5003068444965364,0.16825291675231413,1,16,near_trap
behavioral_quotient_k5,0.4359357384924717,0.4359357384924717,0.6964099946769607,0.0,0,16,near_trap
behavioral_quotient_k8,0.8250910805081276,0.8250910805081276,0.5479178604727978,0.0,1,16,near_trap
behavioral_quotient_k13,1.1047576056794282,1.1047576056794282,0.47511409261647214,0.0,1,16,near_trap
behavioral_quotient_k21,1.2003870461041117,1.3686399628564259,0.4544655004084608,0.16825291675231413,1,16,near_trap
predictive_quotient_k5,0.4359357384924717,0.4359357384924717,0.6964099946769607,0.0,0,16,near_trap
predictive_quotient_k8,0.5683535292815362,0.5683535292815362,0.6376113429336948,0.0,0,16,near_trap
predictive_quotient_k13,1.0204879499596806,1.0204879499596806,0.4949299499756755,0.0,1,16,near_trap
predictive_quotient_k21,1.221529867124278,1.221529867124278,0.45014024560222465,0.0,1,16,near_trap
identity,0.0,2.8522596411644057,1.0,3.9792476168927955,0,19,near_trap
all_one,0.0,0.0,1.0,0.0,0,19,near_trap
random_k,0.0,2.64940874697535,1.0,3.788327294184827,0,19,near_trap
hash_k34_s1206,0.0,2.8522596411644057,1.0,3.9792476168927955,0,19,near_trap
best_of_10_hashes_per_world,0.0,1.175752991190597,1.0,1.5426724839422248,0,19,near_trap
checkerboard,0.0,1.491568195409958,1.0,2.5657010888764997,0,19,near_trap
trap_mixing_adversarial,0.0,2.1214990316068234,1.0,3.172353703675011,0,19,near_trap
viability_signature,0.0,1.7076654524994137,1.0,3.0245235357687767,0,19,near_trap
behavioral_quotient_k5,0.0,1.4111977489099965,1.0,2.125257384714623,0,19,near_trap
behavioral_quotient_k8,0.0,1.7292511233778871,1.0,2.6310661991999864,0,19,near_trap
behavioral_quotient_k13,0.0,2.1485857688417096,1.0,2.949471218695109,0,19,near_trap
behavioral_quotient_k21,0.0,2.201541991307364,1.0,3.1731483364652613,0,19,near_trap
predictive_quotient_k5,0.0,1.4137507809055165,1.0,2.1297684428663386,0,19,near_trap
predictive_quotient_k8,0.0,1.8807074466434663,1.0,2.632971219364423,0,19,near_trap
predictive_quotient_k13,0.0,2.033298384472346,1.0,2.858281541726127,0,19,near_trap
predictive_quotient_k21,0.0,2.6024196184377106,1.0,3.6281467861875374,0,19,near_trap
identity,1.2717575706452577,1.445044365785244,0.4401878144576692,0.17328679513998632,1,18,near_trap
all_one,0.0,0.0,1.0,0.0,0,18,near_trap
random_k,1.129039142846228,1.3023259379862144,0.4696954508140887,0.17328679513998632,1,18,near_trap
hash_k34_s1206,1.2717575706452577,1.445044365785244,0.4401878144576692,0.17328679513998632,1,18,near_trap
best_of_10_hashes_per_world,0.17342054133611876,0.3467073364761051,0.8522093868080297,0.17328679513998632,0,18,near_trap
checkerboard,0.8268825596119427,0.8268825596119427,0.5473805608021213,0.0,1,18,near_trap
trap_mixing_adversarial,1.0658524165657794,1.2391392117057658,0.48406168416540346,0.17328679513998632,1,18,near_trap
viability_signature,1.0268641608982265,1.2001509560382129,0.4933729745148976,0.17328679513998632,1,18,near_trap
behavioral_quotient_k5,0.36327813148820554,0.36327813148820554,0.7335260332448541,0.0,0,18,near_trap
behavioral_quotient_k8,0.7034200346813508,0.8767068298213372,0.5870542670863117,0.17328679513998632,1,18,near_trap
behavioral_quotient_k13,1.1960201037825866,1.1960201037825866,0.45536923741159124,0.0,1,18,near_trap
behavioral_quotient_k21,1.325560457404067,1.325560457404067,0.430003871460844,0.0,1,18,near_trap
predictive_quotient_k5,0.36327813148820554,0.36327813148820554,0.7335260332448541,0.0,0,18,near_trap
predictive_quotient_k8,0.5213838232946703,0.5213838232946703,0.6572963276515096,0.0,0,18,near_trap
predictive_quotient_k13,1.005437505599033,1.005437505599033,0.49864430938788873,0.0,1,18,near_trap
predictive_quotient_k21,1.093056237502996,1.093056237502996,0.4777702491133226,0.0,1,18,near_trap
identity,0.78600030977657,1.2579184641551702,0.5599103172188703,0.47191815437860013,1,21,near_trap
all_one,0.0,0.0,1.0,0.0,0,21,near_trap
random_k,0.7542248007697046,1.2138476984272941,0.5700523670405458,0.45962289765758957,1,21,near_trap
hash_k34_s1206,0.78600030977657,1.2579184641551702,0.5599103172188703,0.47191815437860013,1,21,near_trap
best_of_10_hashes_per_world,0.1971020667421478,0.5696261185951244,0.8353506587132113,0.37252405185297655,0,21,near_trap
checkerboard,0.5040951532861087,0.7968836422409474,0.6648515539826224,0.29278848895483883,1,21,near_trap
trap_mixing_adversarial,0.7051625495434227,1.1302259977032616,0.5864543531452538,0.4250634481598389,1,21,near_trap
viability_signature,0.8171006594453345,1.1344183429463932,0.5503272451099366,0.31731768350105877,1,21,near_trap
behavioral_quotient_k5,0.1766893989881514,0.5866157721467979,0.849841938628759,0.40992637315864655,0,21,near_trap
behavioral_quotient_k8,0.6244589202422924,1.034385293400939,0.6155895895790626,0.40992637315864655,1,21,near_trap
behavioral_quotient_k13,0.6293216444172361,1.0392480175758827,0.6137523572625666,0.40992637315864655,1,21,near_trap
behavioral_quotient_k21,0.7734569064032882,1.2216164795113353,0.5638704816504843,0.4481595731080471,1,21,near_trap
predictive_quotient_k5,0.22725977982941792,0.5282666136315606,0.814823411013269,0.30100683380214266,0,21,near_trap
predictive_quotient_k8,0.5916176728669411,0.8926245066690838,0.6282915910318619,0.30100683380214266,1,21,near_trap
predictive_quotient_k13,0.6484930718937587,0.9541750641681428,0.6066146209830402,0.30568199227438414,1,21,near_trap
predictive_quotient_k21,0.8585133802414633,1.1929087796716416,0.538064460891897,0.3343953994301783,1,21,near_trap
identity,0.0,3.370742555723731,1.0,3.616093094742147,0,20,near_trap
all_one,0.0,0.0,1.0,0.0,0,20,near_trap
random_k,0.0,3.0316595229768755,1.0,3.2903462797312146,0,20,near_trap
hash_k34_s1206,0.0,3.370742555723731,1.0,3.616093094742147,0,20,near_trap
best_of_10_hashes_per_world,0.0,1.1126960401433184,1.0,1.433164385515687,0,20,near_trap
checkerboard,0.0,1.4975900210342727,1.0,2.1335868841095773,0,20,near_trap
trap_mixing_adversarial,0.0,2.548274260422266,1.0,2.929464940731293,0,20,near_trap
viability_signature,0.0,2.1969418637534575,1.0,2.8403930916639037,0,20,near_trap
behavioral_quotient_k5,0.0,1.111844000848608,1.0,1.528477838339223,0,20,near_trap
behavioral_quotient_k8,0.0,1.5416636373790715,1.0,1.905050686423045,0,20,near_trap
behavioral_quotient_k13,0.0,2.2853112097094765,1.0,2.6969586615412036,0,20,near_trap
behavioral_quotient_k21,0.0,2.605784576548031,1.0,2.9877147363586993,0,20,near_trap
predictive_quotient_k5,0.0,1.1271425526387624,1.0,1.6046371588269754,0,20,near_trap
predictive_quotient_k8,0.0,1.847868754555468,1.0,2.333432382046165,0,20,near_trap
predictive_quotient_k13,0.0,2.430243911344221,1.0,2.7824777456467986,0,20,near_trap
predictive_quotient_k21,0.0,2.7229119439964684,1.0,3.105000793810115,0,20,near_trap
identity,0.78600030977657,1.2579184641551702,0.5599103172188703,0.47191815437860013,1,23,near_trap
all_one,0.0,0.0,1.0,0.0,0,23,near_trap
random_k,0.7869008539553861,1.2439616007457934,0.5596281392929298,0.4570607467904073,1,23,near_trap
hash_k34_s1206,0.78600030977657,1.2579184641551702,0.5599103172188703,0.47191815437860013,1,23,near_trap
best_of_10_hashes_per_world,0.0,0.31979694200300945,1.0,0.3522448180042446,0,23,near_trap
checkerboard,0.5040951532861087,0.7968836422409474,0.6648515539826224,0.29278848895483883,1,23,near_trap
trap_mixing_adversarial,0.7051625495434227,1.1302259977032616,0.5864543531452538,0.4250634481598389,1,23,near_trap
viability_signature,0.8171006594453345,1.1344183429463932,0.5503272451099366,0.31731768350105877,1,23,near_trap
behavioral_quotient_k5,0.22725977982941792,0.5282666136315606,0.814823411013269,0.30100683380214266,0,23,near_trap
behavioral_quotient_k8,0.5882311507170437,0.8892379845191863,0.6296312722165958,0.30100683380214266,1,23,near_trap
behavioral_quotient_k13,0.7814786066494313,1.201587228924029,0.5613314671686008,0.42010862227459783,1,23,near_trap
behavioral_quotient_k21,0.7751511805476379,1.2267048366943354,0.5633323014727669,0.4515536561466975,1,23,near_trap
predictive_quotient_k5,0.5116803386386944,0.8126871724408371,0.6615155165016731,0.30100683380214266,1,23,near_trap
predictive_quotient_k8,0.6228206239518762,0.9238274577540189,0.6162110496012863,0.30100683380214266,1,23,near_trap
predictive_quotient_k13,0.5893206441709796,0.9992470173296262,0.6291996543728402,0.40992637315864655,1,23,near_trap
predictive_quotient_k21,0.80837874997878,1.2284873722533778,0.5529815034664249,0.42010862227459783,1,23,near_trap
identity,1.2609085005652847,1.4291614173175988,0.4423000752794615,0.16825291675231413,1,22,near_trap
all_one,0.0,0.0,1.0,0.0,0,22,near_trap
random_k,1.0221406640346498,1.190393580786964,0.494525439197075,0.16825291675231413,1,22,near_trap
hash_k34_s1206,1.2609085005652847,1.4291614173175988,0.4423000752794615,0.16825291675231413,1,22,near_trap
best_of_10_hashes_per_world,0.4852227526510704,0.4852227526510704,0.6732996772470898,0.0,0,22,near_trap
checkerboard,0.8364311306338754,0.8364311306338754,0.5445344414602866,0.0,1,22,near_trap
trap_mixing_adversarial,1.061076467693648,1.229329384445962,0.48518335717985445,0.16825291675231413,1,22,near_trap
viability_signature,0.9987733747802505,1.1670262915325647,0.5003068444965364,0.16825291675231413,1,22,near_trap
behavioral_quotient_k5,0.43510771051599806,0.43510771051599806,0.6968118090874493,0.0,0,22,near_trap
behavioral_quotient_k8,0.9311601991015986,0.9311601991015986,0.517823430943333,0.0,1,22,near_trap
behavioral_quotient_k13,1.32745937624609,1.32745937624609,0.4296530415121053,0.0,1,22,near_trap
behavioral_quotient_k21,1.3005934148258422,1.3005934148258422,0.43467046091484235,0.0,1,22,near_trap
predictive_quotient_k5,0.4359357384924717,0.4359357384924717,0.6964099946769607,0.0,0,22,near_trap
predictive_quotient_k8,0.42914332158353496,0.5973962383358491,0.6997198845613113,0.16825291675231413,0,22,near_trap
predictive_quotient_k13,0.8294447637598016,0.9976976805121157,0.5466139343528689,0.16825291675231413,1,22,near_trap
predictive_quotient_k21,0.9668404284877994,1.1350933452401135,0.508429654747766,0.16825291675231413,1,22,near_trap
identity,0.7375929025602928,1.2605785078465144,0.5755087964082548,0.5229856052862216,0,25,near_trap
all_one,0.0,0.0,1.0,0.0,0,25,near_trap
random_k,0.36818084451561317,0.882815278951715,0.7308975301097985,0.5146344344361018,0,25,near_trap
hash_k34_s1206,0.7375929025602928,1.2605785078465144,0.5755087964082548,0.5229856052862216,0,25,near_trap
best_of_10_hashes_per_world,0.44570799760788,0.7049557662842973,0.6917026132902604,0.25924776867641736,0,25,near_trap
checkerboard,0.4632034746192456,0.799728220752695,0.6834319473306469,0.3365247461334494,1,25,near_trap
trap_mixing_adversarial,0.6709153789768179,1.1337793781299668,0.5984743527899948,0.4628639991531489,1,25,near_trap
viability_signature,0.7908137071676036,1.137972800710351,0.5584053751641344,0.3471590935427473,1,25,near_trap
behavioral_quotient_k5,0.18665820587133714,0.5357636391996444,0.8427026375852867,0.3491054333283073,0,25,near_trap
behavioral_quotient_k8,0.560351027555341,0.9026813386593253,0.6408814313832553,0.34233031110398426,1,25,near_trap
behavioral_quotient_k13,0.7107600081158866,1.0614414900699907,0.5845355252963454,0.3506814819541041,1,25,near_trap
behavioral_quotient_k21,0.8178689672809019,1.2030602535401465,0.5500946536843969,0.38519128625924454,1,25,near_trap
predictive_quotient_k5,0.18746144560958927,0.5365668789378966,0.8421326045551272,0.3491054333283073,0,25,near_trap
predictive_quotient_k8,0.5602603069083103,0.9093657402366176,0.6409186951512736,0.3491054333283073,1,25,near_trap
predictive_quotient_k13,0.6514868654204176,1.0005922987487248,0.6055149580287039,0.3491054333283073,1,25,near_trap
predictive_quotient_k21,0.7328251714389578,1.23075726417482,0.5770922632486858,0.49793209273586214,1,25,near_trap
identity,0.0,3.3358845341477785,1.0,3.6328497831721522,0,24,near_trap
all_one,0.0,0.0,1.0,0.0,0,24,near_trap
random_k,0.0,3.007569310979485,1.0,3.445039076157707,0,24,near_trap
hash_k34_s1206,0.0,3.3358845341477785,1.0,3.6328497831721522,0,24,near_trap
best_of_10_hashes_per_world,0.0,1.2427938461629726,1.0,1.7539151058978761,0,24,near_trap
checkerboard,0.0,1.4623841474233972,1.0,2.1379774813681935,0,24,near_trap
trap_mixing_adversarial,0.0,2.527618673075116,1.0,2.947601468486469,0,24,near_trap
viability_signature,0.0,2.192220486122925,1.0,2.8494640512810716,0,24,near_trap
behavioral_quotient_k5,0.0,1.2806554338651384,1.0,1.7028745254110835,0,24,near_trap
behavioral_quotient_k8,0.0,1.8840762040351713,1.0,2.3974453400694538,0,24,near_trap
behavioral_quotient_k13,0.0,2.061783542627456,1.0,2.752251041521933,0,24,near_trap
behavioral_quotient_k21,0.0,2.5306572912448457,1.0,2.99317370192958,0,24,near_trap
predictive_quotient_k5,0.0,1.1273322211078032,1.0,1.6277854370657283,0,24,near_trap
predictive_quotient_k8,0.0,1.6956081920479034,1.0,2.1423975093599426,0,24,near_trap
predictive_quotient_k13,0.0,2.388709984248921,1.0,2.9702861655339294,0,24,near_trap
predictive_quotient_k21,0.0,2.435049640274871,1.0,2.913675164800101,0,24,near_trap
identity,0.7287711934809592,1.2605785078465144,0.5784455477803598,0.5318073143655552,0,27,near_trap
all_one,0.0,0.0,1.0,0.0,0,27,near_trap
random_k,0.6292594975455161,1.1492396461239744,0.6137757683822023,0.5199801485784583,0,27,near_trap
hash_k34_s1206,0.7287711934809592,1.2605785078465144,0.5784455477803598,0.5318073143655552,0,27,near_trap
best_of_10_hashes_per_world,0.11600006780590671,0.3712704107920671,0.896057293227619,0.25527034298616036,0,27,near_trap
checkerboard,0.4622745399836532,0.799728220752695,0.6838661090352972,0.3374536807690418,1,27,near_trap
trap_mixing_adversarial,0.6736001973870676,1.1337793781299668,0.5975142698723772,0.46017918074289915,1,27,near_trap
viability_signature,0.7642773186894841,1.137972800710351,0.5668043166494972,0.3736954820208668,1,27,near_trap
behavioral_quotient_k5,0.47939590523237874,0.8197115278543051,0.675951580278927,0.3403156226219264,1,27,near_trap
behavioral_quotient_k8,0.5743661712922271,0.9227535902483948,0.635176249486616,0.34838741895616765,1,27,near_trap
behavioral_quotient_k13,0.61179046238288,1.0676600414955193,0.6204280415716038,0.4558695791126393,1,27,near_trap
behavioral_quotient_k21,0.7327793140311862,1.2307344133610103,0.5771075357966803,0.497955099329824,1,27,near_trap
predictive_quotient_k5,0.18737622024347678,0.5357636391996444,0.8421930496426361,0.34838741895616765,0,27,near_trap
predictive_quotient_k8,0.47377015027436103,0.9227873041302381,0.6785318591327402,0.4490171538558771,1,27,near_trap
predictive_quotient_k13,0.7520210285333826,1.2010381823892597,0.5707694049980099,0.4490171538558771,1,27,near_trap
predictive_quotient_k21,0.7421615852990796,1.2441204564826276,0.5739995695223232,0.501958871183548,0,27,near_trap
identity,0.0,3.392122439344911,1.0,3.5498848974524466,0,26,near_trap
all_one,0.0,0.0,1.0,0.0,0,26,near_trap
random_k,0.0,2.860684060893919,1.0,3.2085726727807873,0,26,near_trap
hash_k34_s1206,0.0,3.392122439344911,1.0,3.5498848974524466,0,26,near_trap
best_of_10_hashes_per_world,0.0,1.2464762796015978,1.0,1.6326545492650182,0,26,near_trap
checkerboard,0.0,1.4989556526816463,1.0,2.0854406046445026,0,26,near_trap
trap_mixing_adversarial,0.0,2.5691369412556457,1.0,2.8369569281886324,0,26,near_trap
viability_signature,0.0,2.2005081330398326,1.0,2.785991830360834,0,26,near_trap
behavioral_quotient_k5,0.0,1.1557629323873146,1.0,1.4888047482403095,0,26,near_trap
behavioral_quotient_k8,0.0,1.828673379947463,1.0,2.3610437119805083,0,26,near_trap
behavioral_quotient_k13,0.0,2.3263466462435454,1.0,2.3842718728942884,0,26,near_trap
behavioral_quotient_k21,0.0,2.68216254482428,1.0,2.837825149642353,0,26,near_trap
predictive_quotient_k5,0.0,1.1130940374375644,1.0,1.4666398757066061,0,26,near_trap
predictive_quotient_k8,0.0,1.742028799955111,1.0,2.093052827383347,0,26,near_trap
predictive_quotient_k13,0.0,1.7255648273498936,1.0,1.997814277996529,0,26,near_trap
predictive_quotient_k21,0.0,2.5832030449398857,1.0,2.8479093620769995,0,26,near_trap
identity,0.8230187343229947,1.2906016625283372,0.5485407150088147,0.4675829282053425,1,29,near_trap
all_one,0.0,0.0,1.0,0.0,0,29,near_trap
random_k,0.7730003103802623,1.2377957834359,0.5640156937059566,0.46479547305563756,1,29,near_trap
hash_k34_s1206,0.8230187343229947,1.2906016625283372,0.5485407150088147,0.4675829282053425,1,29,near_trap
best_of_10_hashes_per_world,0.3699695052787411,0.6446406688339686,0.7299432550482464,0.2746711635552275,0,29,near_trap
checkerboard,0.5004297430193044,0.7961667663406047,0.6664757244732479,0.29573702332130025,1,29,near_trap
trap_mixing_adversarial,0.7331674664814114,1.1622700774257693,0.5769782893687413,0.42910261094435787,1,29,near_trap
viability_signature,0.8868252294135788,1.1794707357629008,0.5299907932176622,0.292645506349322,1,29,near_trap
behavioral_quotient_k5,0.1833875910413208,0.6045813944570579,0.8450316764941324,0.42119380341573714,0,29,near_trap
behavioral_quotient_k8,0.5331544036852098,0.9543482071009469,0.6522500262180521,0.42119380341573714,1,29,near_trap
behavioral_quotient_k13,0.6468718075185937,1.0746926287614174,0.6072118032712814,0.42782082124282367,1,29,near_trap
behavioral_quotient_k21,0.7677625874642151,1.2158333296216233,0.565686821913377,0.4480707421574082,1,29,near_trap
predictive_quotient_k5,0.18381895013225663,0.6050127535479938,0.8447237644643885,0.42119380341573714,0,29,near_trap
predictive_quotient_k8,0.6424128984574291,0.9474627373021298,0.6088602938635043,0.30504983884470066,1,29,near_trap
predictive_quotient_k13,0.7982262037009797,1.219420007116717,0.5561035635794161,0.42119380341573714,1,29,near_trap
predictive_quotient_k21,0.7715839341065382,1.2224421314136513,0.5644666226352574,0.45085819730711313,1,29,near_trap
identity,1.2558746221776125,1.4291614173175988,0.4432870471474574,0.17328679513998632,1,28,near_trap
all_one,0.0,0.0,1.0,0.0,0,28,near_trap
random_k,1.2281880109403267,1.401474806080313,0.44879516229781075,0.17328679513998632,1,28,near_trap
hash_k34_s1206,1.2558746221776125,1.4291614173175988,0.4432870471474574,0.17328679513998632,1,28,near_trap
best_of_10_hashes_per_world,0.7192740775657006,0.7192740775657006,0.5816408291433603,0.0,0,28,near_trap
checkerboard,0.8364311306338754,0.8364311306338754,0.5445344414602866,0.0,1,28,near_trap
trap_mixing_adversarial,1.0560425893059757,1.229329384445962,0.48637124795043934,0.17328679513998632,1,28,near_trap
viability_signature,0.9937394963925783,1.1670262915325647,0.5015700405240376,0.17328679513998632,1,28,near_trap
behavioral_quotient_k5,0.3185550416811418,0.3185550416811418,0.7584059583322453,0.0,0,28,near_trap
behavioral_quotient_k8,0.6978720496711245,0.6978720496711245,0.588972531937079,0.0,0,28,near_trap
behavioral_quotient_k13,1.0415361161266117,1.0415361161266117,0.48982723945011125,0.0,1,28,near_trap
behavioral_quotient_k21,1.1861270129299504,1.3594138080699367,0.45742996362308924,0.17328679513998632,1,28,near_trap
predictive_quotient_k5,0.4317068286304839,0.4317068286304839,0.6984670185282009,0.0,0,28,near_trap
predictive_quotient_k8,0.6978064421086163,0.6978064421086163,0.5889952913348797,0.0,0,28,near_trap
predictive_quotient_k13,0.8251532770456458,0.8251532770456458,0.5478991888389168,0.0,1,28,near_trap
predictive_quotient_k21,0.8772649969762404,0.8772649969762404,0.5326898448597965,0.0,1,28,near_trap
