adaptive_idx,bounded_cost_sustainment,candidate,candidate_category,compression_ratio,fake_viability_rate,fake_viability_rejection_score,family,heldout_l1_loss,heldout_nll,heldout_predictive_quality,hidden_nonviability_rate,horizon_coherence,irreversibility_sensitivity,label_entropy,macro_viability_purity,mc_fallback_used,mean_fiber_size,mixed_viability_label_fraction,norm_irrev_sensitivity,pair_id,quotient_gate_pass,raw_I_mean,recoverability_preservation,recoverability_purity,singleton_fraction,truncated,truncation_fraction,unsustainable_branch_penalty,variant,world_seed
,,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.25,0.75,A,1.0,inf,0.0,0.25,1.0,0.0,1.9014913187726579,0.9357212475633528,0,42.875,0.5,0.0,3,1,0.0,0.9521346469020823,0.9337719298245614,0.0,0,0.0,,irreversible,3
,,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.07692307692307693,0.9230769230769231,A,1.0,inf,0.0,0.15384615384615385,1.0,0.0,2.3897635342061494,0.9508210308210308,0,26.384615384615383,0.23076923076923078,0.0,3,1,0.0,0.9945676776822092,0.9940828402366864,0.0,0,0.0,,irreversible,3
,,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.047619047619047616,0.9523809523809523,A,1.0,inf,0.0,0.19047619047619047,1.0,0.0,2.8763461495494944,0.933814748469921,0,16.333333333333332,0.23809523809523808,0.0,3,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,3
,,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,A,1.0,inf,0.0,0.4,1.0,0.0,1.521824178108992,0.9148305084745763,0,68.6,0.4,0.0,3,1,0.0,0.9488453167763006,0.9267277416761572,0.0,0,0.0,,irreversible,3
,,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,A,1.0,inf,0.0,0.25,1.0,0.0,1.9214891312307774,0.9404630933521093,0,42.875,0.375,0.0,3,1,0.0,0.9549305151538034,0.9346102505427448,0.0,0,0.0,,irreversible,3
,,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,A,1.0,inf,0.0,0.07692307692307693,1.0,0.0,2.391927463542925,0.9352947622178391,0,26.384615384615383,0.23076923076923078,0.0,3,1,0.0,0.9813606710158435,0.9658119658119658,0.0,0,0.0,,irreversible,3
,,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.09523809523809523,0.9047619047619048,A,1.0,inf,0.0,0.14285714285714285,1.0,0.0,2.88719430247828,0.9344268077601411,0,16.333333333333332,0.23809523809523808,0.0,3,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,3
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,A,1.0,inf,0.0,0.0,1.0,0.0,5.837730447165968,1.0,0,1.0,0.0,0.0,7,0,0.0,1.0,1.0,1.0,0,0.0,,irreversible,7
,,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,0.0,0.6763848396501457,0,343.0,1.0,0.0,7,0,0.0,0.8158794443789485,0.6559766763848397,0.0,0,0.0,,irreversible,7
,,random_k,ADVERSARIAL,0.037900874635568516,0.9230769230769231,0.07692307692307687,A,1.0,inf,0.0,0.07692307692307693,1.0,0.0,2.5435398873608177,0.6904573371416873,0,26.384615384615383,1.0,0.0,7,1,0.0,0.8227990170126411,0.6597026060686539,0.0,0,0.0,,irreversible,7
,,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,0.8823529411764706,0.11764705882352944,A,1.0,inf,0.0,0.029411764705882353,1.0,0.0,3.5259755701090882,0.6855614973262032,0,10.088235294117647,1.0,0.0,7,1,0.0,0.8221044995933441,0.6655080213903742,0.0,0,0.0,,irreversible,7
0,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,0.6921906413097776,0.6738486169777899,0,171.5,1.0,0.0,7,1,0.0,0.8174633797968742,0.6535290911568333,0.0,0,0.0,,irreversible,7
,,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,0.6929389195380611,0.6763095238095238,0,171.5,1.0,0.0,7,1,0.0,0.8158825317861753,0.6558333333333333,0.0,0,0.0,,irreversible,7
,,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.75,0.25,A,1.0,inf,0.0,0.0,1.0,0.0,1.215287025007243,0.7748015873015872,0,85.75,0.75,0.0,7,1,0.0,0.8787621571641053,0.7632236227824463,0.0,0,0.0,,irreversible,7
,,viability_signature,THEORY_INFORMED,0.08746355685131195,0.06666666666666667,0.9333333333333333,A,1.0,inf,0.0,0.13333333333333333,1.0,0.0,3.0356074242114475,0.9417460317460318,0,11.433333333333334,0.2,0.0,7,1,0.0,1.0,1.0,0.06666666666666667,0,0.0,,irreversible,7
,,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,A,1.0,inf,0.0,0.4,1.0,0.0,1.5151551880726524,0.9153256704980842,0,68.6,0.4,0.0,7,1,0.0,0.9528138591595063,0.9308812260536399,0.0,0,0.0,,irreversible,7
,,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.25,0.75,A,1.0,inf,0.0,0.25,1.0,0.0,1.9612804973287623,0.9234581075971235,0,42.875,0.5,0.0,7,1,0.0,0.9826609936749867,0.9796910755148741,0.0,0,0.0,,irreversible,7
,,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.07692307692307693,0.9230769230769231,A,1.0,inf,0.0,0.15384615384615385,1.0,0.0,2.3343672994122393,0.930166557089634,0,26.384615384615383,0.23076923076923078,0.0,7,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,7
,,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.047619047619047616,0.9523809523809523,A,1.0,inf,0.0,0.09523809523809523,1.0,0.0,2.8731867361455103,0.9415454144620812,0,16.333333333333332,0.19047619047619047,0.0,7,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,7
,,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,A,1.0,inf,0.0,0.4,1.0,0.0,1.5193272576081942,0.9187134502923977,0,68.6,0.4,0.0,7,1,0.0,0.955738404910157,0.9342690058479531,0.0,0,0.0,,irreversible,7
,,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.25,0.75,A,1.0,inf,0.0,0.125,1.0,0.0,1.955061056482651,0.9302822394780698,0,42.875,0.375,0.0,7,1,0.0,0.9852395611334754,0.9825949367088608,0.0,0,0.0,,irreversible,7
,,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,A,1.0,inf,0.0,0.15384615384615385,1.0,0.0,2.3419829192030983,0.9242000876616262,0,26.384615384615383,0.3076923076923077,0.0,7,1,0.0,0.983742240614839,0.9759615384615384,0.0,0,0.0,,irreversible,7
,,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.047619047619047616,0.9523809523809523,A,1.0,inf,0.0,0.19047619047619047,1.0,0.0,2.9190479920692343,0.9362090539626772,0,16.333333333333332,0.23809523809523808,0.0,7,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,7
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,A,1.0,inf,0.0,0.0,1.0,0.0,5.837730447165968,1.0,0,1.0,0.0,0.0,5,0,0.0,1.0,1.0,1.0,0,0.0,,irreversible,5
,,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,0.0,0.6763848396501457,0,343.0,1.0,0.0,5,0,0.0,0.8158794443789485,0.6559766763848397,0.0,0,0.0,,irreversible,5
,,random_k,ADVERSARIAL,0.037900874635568516,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,2.5531594009273078,0.6764003995985276,0,26.384615384615383,1.0,0.0,5,1,0.0,0.8180606397575435,0.6555747938101426,0.0,0,0.0,,irreversible,5
,,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,0.8823529411764706,0.11764705882352944,A,1.0,inf,0.0,0.029411764705882353,1.0,0.0,3.5259755701090882,0.6855614973262032,0,10.088235294117647,1.0,0.0,5,1,0.0,0.8221044995933441,0.6655080213903742,0.0,0,0.0,,irreversible,5
0,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,0.6931089307033735,0.6765385923155389,0,171.5,1.0,0.0,5,1,0.0,0.8158898723382297,0.6560013600816048,0.0,0,0.0,,irreversible,5
,,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,A,1.0,inf,0.0,0.0,1.0,0.0,0.6929389195380611,0.6763095238095238,0,171.5,1.0,0.0,5,1,0.0,0.8158825317861753,0.6558333333333333,0.0,0,0.0,,irreversible,5
,,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.75,0.25,A,1.0,inf,0.0,0.0,1.0,0.0,1.215287025007243,0.7748015873015872,0,85.75,0.75,0.0,5,1,0.0,0.8787621571641053,0.7632236227824463,0.0,0,0.0,,irreversible,5
,,viability_signature,THEORY_INFORMED,0.08746355685131195,0.06666666666666667,0.9333333333333333,A,1.0,inf,0.0,0.13333333333333333,1.0,0.0,3.0356074242114475,0.9417460317460318,0,11.433333333333334,0.2,0.0,5,1,0.0,1.0,1.0,0.06666666666666667,0,0.0,,irreversible,5
,,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,A,1.0,inf,0.0,0.4,1.0,0.0,1.5219956370217418,0.9139825691549829,0,68.6,0.4,0.0,5,1,0.0,0.9523052697274879,0.9293671845395984,0.0,0,0.0,,irreversible,5
,,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.25,0.75,A,1.0,inf,0.0,0.25,1.0,0.0,1.961059228583536,0.9266970926301555,0,42.875,0.5,0.0,5,1,0.0,0.9805785084137756,0.9773563218390805,0.0,0,0.0,,irreversible,5
,,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,A,1.0,inf,0.0,0.07692307692307693,1.0,0.0,2.3574346774717947,0.9505865594100888,0,26.384615384615383,0.23076923076923078,0.0,5,1,0.0,0.9848951181400635,0.9788461538461538,0.0,0,0.0,,irreversible,5
,,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.047619047619047616,0.9523809523809523,A,1.0,inf,0.0,0.14285714285714285,1.0,0.0,2.8848431796488176,0.9387294187294186,0,16.333333333333332,0.19047619047619047,0.0,5,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,5
,,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,A,1.0,inf,0.0,0.4,1.0,0.0,1.5193272576081942,0.9187134502923977,0,68.6,0.4,0.0,5,1,0.0,0.955738404910157,0.9342690058479531,0.0,0,0.0,,irreversible,5
,,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,A,1.0,inf,0.0,0.25,1.0,0.0,1.9263047087478413,0.9381747638326585,0,42.875,0.375,0.0,5,1,0.0,0.9524594552971956,0.930414979757085,0.0,0,0.0,,irreversible,5
,,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,A,1.0,inf,0.0,0.07692307692307693,1.0,0.0,2.3837605667698742,0.9378335229728418,0,26.384615384615383,0.23076923076923078,0.0,5,1,0.0,0.9815938088266053,0.9676113360323887,0.0,0,0.0,,irreversible,5
,,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.0,1.0,A,1.0,inf,0.0,0.19047619047619047,1.0,0.0,2.8373006842490724,0.9513658755038066,0,16.333333333333332,0.19047619047619047,0.0,5,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,5
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,A,0.13401865600609172,2.271522283670184,0.30566809982970433,0.0,1.0,-0.782546465900197,6.340359303727763,1.0,0,1.0,0.0,-0.42527157693685086,6,0,1.8401099634655302,1.0,1.0,1.0,0,0.0,,irreversible,6
,,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,A,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7495590828924162,0,567.0,1.0,0.0,6,0,0.0,0.8401009723554206,0.7442680776014109,0.0,0,0.0,,irreversible,6
,,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,A,0.11022272986864648,1.557820851860973,0.3909577949028127,0.0,1.0,-0.8193519517610712,2.554076126471414,0.7528742491352933,0,43.61538461538461,1.0,-0.5728264700197712,6,1,1.4303667771023068,0.8426288102389129,0.7468856681906835,0.0,0,0.0,,irreversible,6
,,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,A,0.19760137064534547,2.3626340696010417,0.29738591214554744,0.0,1.0,-0.782546465900197,3.5234439856557835,0.753651303142516,0,16.676470588235293,1.0,-0.42527157693685086,6,1,1.8401099634655302,0.8455268873893724,0.7471663226694186,0.0,0,0.0,,irreversible,6
9,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.005291005291005291,1.0,0.0,A,0.06567675613934895,1.0983076171358348,0.47657454599768745,0.0,1.0,-0.9481477991662637,1.0977364613647618,0.7492705995479638,0,189.0,1.0,-1.093066354675717,6,1,0.8674201663151122,0.8401638006928842,0.7433350996566759,0.0,0,0.0,,irreversible,6
,,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,A,0.0,0.0,1.0,0.0,1.0,0.0,0.6930709707288083,0.7498693379790942,0,283.5,1.0,0.0,6,1,0.0,0.8405836965112358,0.7445557491289199,0.0,0,0.0,,irreversible,6
,,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,A,0.0,0.0,1.0,0.0,1.0,0.0,1.3089530123333066,0.794983579638752,0,141.75,1.0,0.0,6,1,0.0,0.8614108267770394,0.780623973727422,0.0,0,0.0,,irreversible,6
,,viability_signature,THEORY_INFORMED,0.07054673721340388,0.025,0.975,A,0.15679928929500606,1.7009556472846161,0.37023932658995784,0.125,1.0,-0.8193519517610712,3.159257254452385,0.9501488095238095,0,14.175,0.175,-0.5728264700197712,6,1,1.4303667771023068,1.0,1.0,0.125,0,0.0,,irreversible,6
,,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,A,0.06605749095754807,1.4622459248672646,0.4061332744631949,0.4,1.0,-0.24382500411206154,1.4748415343609977,0.9235863163946488,0,113.4,0.6,-0.175744141861938,6,1,1.3873862396142163,0.95891850243407,0.9378378378378379,0.0,0,0.0,,irreversible,6
,,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,A,0.15838568437083567,1.9442768698253636,0.3396419712590799,0.25,1.0,-0.782546465900197,1.9473957519434333,0.8931960201515977,0,70.875,0.5,-0.42527157693685086,6,1,1.8401099634655302,0.9886448963329604,0.9872047244094488,0.0,0,0.0,,irreversible,6
,,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.23076923076923078,0.7692307692307692,A,0.04746494066882418,0.6976272328668374,0.5890574683532074,0.15384615384615385,1.0,-0.028830659270007164,2.4671293993761587,0.9050171917191334,0,43.61538461538461,0.38461538461538464,-0.03910323253388934,6,1,0.7372960597316524,0.9837732350214138,0.9795615013006317,0.0,0,0.0,,irreversible,6
,,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,A,0.0,0.0,1.0,0.19047619047619047,1.0,0.0,2.88295163830282,0.9224055869487383,0,27.0,0.2857142857142857,0.0,6,1,0.0,1.0,1.0,0.0,0,0.0,,irreversible,6
,,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,A,0.0,0.0,1.0,0.2,1.0,0.0,1.465065996619565,0.9283033033033034,0,113.4,0.4,0.0,6,1,0.0,0.958071780714269,0.9369119119119119,0.0,0,0.0,,irreversible,6
,,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,A,0.0,0.0,1.0,0.125,1.0,0.0,1.945865748234424,0.892624521072797,0,70.875,0.375,0.0,6,1,0.0,0.987714131043152,0.9859913793103449,0.0,0,0.0,,irreversible,6
,,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,A,0.0,0.0,1.0,0.15384615384615385,1.0,0.0,2.451485554023752,0.9021201021201021,0,43.61538461538461,0.3076923076923077,0.0,6,1,0.0,0.9936828806064434,0.9930069930069929,0.0,0,0.0,,irreversible,6
,,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,A,0.0,0.0,1.0,0.19047619047619047,1.0,0.0,2.8180880816212097,0.9335844936474418,0,27.0,0.2857142857142857,0.0,6,1,0.0,1.0,1.0,0.047619047619047616,0,0.0,,irreversible,6
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,A,0.8286711318736956,9.969944330735537,0.09115816542461432,0.0,1.0,-1.5786418977195407,6.340359303727763,1.0,0,1.0,0.0,-0.34962757845158227,8,0,4.515209883359235,1.0,1.0,1.0,0,0.0,,reversible,8
,,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,A,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8095238095238095,0,567.0,1.0,0.0,8,0,0.0,0.8512183562318465,0.7742504409171076,0.0,0,0.0,,reversible,8
,,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,A,0.7030449710136749,8.726194789287385,0.10281513188502238,0.0,1.0,-1.5094673043929356,2.5521292355599585,0.8105492275157652,0,43.61538461538461,1.0,-0.35419910164186424,8,1,4.261635044797995,0.8531365949947121,0.7755139943676977,0.0,0,0.0,,reversible,8
,,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,A,0.8345246805876033,9.813747652855048,0.09247487846972088,0.0,1.0,-1.5786418977195407,3.5234439856557835,0.8131165391853336,0,16.676470588235293,1.0,-0.34962757845158227,8,1,4.515209883359235,0.8551108900201623,0.7767333920152169,0.0,0,0.0,,reversible,8
8,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,A,0.12928462880621377,1.7511492558602773,0.3634844594017865,0.0,1.0,-1.1842972950989046,0.6921748258823891,0.809308616734816,0,283.5,1.0,-0.7905430178839636,8,1,1.498080772718603,0.8513963079808632,0.7745898573850603,0.0,0,0.0,,reversible,8
,,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,A,0.13035402712894692,2.7550276557568574,0.2663096231706559,0.0,1.0,-1.5559353931141704,0.6930709707288083,0.8096254355400696,0,283.5,1.0,-0.6225370909459962,8,1,2.4993456867763477,0.8513668728270152,0.774390243902439,0.0,0,0.0,,reversible,8
,,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,A,0.3689987054651883,4.905287971181937,0.16933975191049846,0.0,1.0,-1.5779598872898086,1.3248618001977213,0.8333592132505176,0,141.75,1.0,-0.45074756643726627,8,1,3.500761856047479,0.8655801571326537,0.7960662525879918,0.0,0,0.0,,reversible,8
,,viability_signature,THEORY_INFORMED,0.047619047619047616,0.07407407407407407,0.9259259259259259,A,0.38126864411549505,4.100131115048903,0.19607339055447232,0.14814814814814814,1.0,-2.096994061037388,2.7185669322371933,0.9311182644515978,0,21.0,0.2222222222222222,-0.6724892551813374,8,1,3.118256603924373,1.0,1.0,0.07407407407407407,0,0.0,,reversible,8
,,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,A,0.16964034445882817,1.650917250855858,0.37722791976141334,0.2,1.0,-1.4347651324111603,1.3956916784162163,0.9192391304347826,0,113.4,0.4,-0.9668359199382317,8,1,1.4839799627043473,0.9663375178866822,0.955072463768116,0.0,0,0.0,,reversible,8
,,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,A,0.2133168233241403,2.8380452652024255,0.26054929811966615,0.125,1.0,-1.427449029316238,1.8636406303989381,0.9483311081441923,0,70.875,0.25,-0.5873364671502999,8,1,2.430376980067462,0.9755149997075199,0.9716955941255007,0.0,0,0.0,,reversible,8
,,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,A,0.503742894129566,6.4204818048534795,0.1347621389416971,0.23076923076923078,1.0,-1.7071099551688675,2.3248082480681584,0.9036095232269937,0,43.61538461538461,0.38461538461538464,-0.4581951298796362,8,1,3.7257269749185467,0.9911894273127753,0.9897435897435898,0.0,0,0.0,,reversible,8
,,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.14285714285714285,0.8571428571428572,A,0.5958800022513642,7.64087076459666,0.11572907722416079,0.14285714285714285,1.0,-1.6539617302003906,2.87785228200149,0.9269634718689341,0,27.0,0.3333333333333333,-0.4148650945950434,8,1,3.9867459368083247,1.0,1.0,0.0,0,0.0,,reversible,8
,,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,A,0.08690268475263127,1.592268322362979,0.38576253521797904,0.2,1.0,-1.3046352264974723,1.3956916784162163,0.9192391304347826,0,113.4,0.4,-0.9301619980487593,8,1,1.402589257822037,0.9663375178866822,0.955072463768116,0.0,0,0.0,,reversible,8
,,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,A,0.26791242190578035,2.9044701112561078,0.25611669996323516,0.125,1.0,-1.427449029316238,1.8689551917209393,0.954842700600919,0,70.875,0.25,-0.5873364671502999,8,1,2.430376980067462,0.9811954304940897,0.9786850477200424,0.0,0,0.0,,reversible,8
,,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,A,0.49755164068216345,6.07501794260873,0.14134239773125945,0.23076923076923078,1.0,-1.5982201839918786,2.336605091356534,0.9024378055207254,0,43.61538461538461,0.38461538461538464,-0.4450443757522917,8,1,3.591147919328916,0.9857819905213271,0.9807692307692307,0.0,0,0.0,,reversible,8
,,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.047619047619047616,0.9523809523809523,A,0.6046603253222252,7.530527791752376,0.11722604092173948,0.23809523809523808,1.0,-1.5439387641315765,2.848771505028466,0.92258469793032,0,27.0,0.3333333333333333,-0.3716566369465258,8,1,4.154207434088469,0.9885583524027459,0.9801587301587301,0.0,0,0.0,,reversible,8
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,A,0.8868126301570297,10.875538214386996,0.08420670978840508,0.0,1.0,-1.5786418977195407,6.340359303727763,1.0,0,1.0,0.0,-0.34962757845158227,6,0,4.515209883359235,1.0,1.0,1.0,0,0.0,,reversible,6
,,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,A,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8095238095238095,0,567.0,1.0,0.0,6,0,0.0,0.8512183562318465,0.7742504409171076,0.0,0,0.0,,reversible,6
,,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,A,0.44256205324477954,5.873696751203463,0.14548212354944487,0.0,1.0,-1.823472026139298,2.554076126471414,0.812112846369658,0,43.61538461538461,1.0,-0.502454102211444,6,1,3.629131532837879,0.8531069546616568,0.7760127677936478,0.0,0,0.0,,reversible,6
,,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,A,0.8223110260595458,9.983228601129955,0.0910479091637153,0.0,1.0,-1.5786418977195407,3.5234439856557835,0.8131165391853336,0,16.676470588235293,1.0,-0.34962757845158227,6,1,4.515209883359235,0.8551108900201623,0.7767333920152169,0.0,0,0.0,,reversible,6
0,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,A,0.1635053751336748,2.269846817737799,0.30582472382967374,0.0,1.0,-1.3192994494475832,0.693145625295973,0.8095543224008361,0,283.5,1.0,-0.6115726179724504,6,1,2.157224523592084,0.8512267701605218,0.7742435176429603,0.0,0,0.0,,reversible,6
,,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,A,0.1460010131142005,2.7774092878107677,0.26473170467041424,0.0,1.0,-1.5559353931141704,0.6930709707288083,0.8096254355400696,0,283.5,1.0,-0.6225370909459962,6,1,2.4993456867763477,0.8513668728270152,0.774390243902439,0.0,0,0.0,,reversible,6
,,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,A,0.3106320706928575,4.420754429332759,0.18447616711592854,0.0,1.0,-1.5779598872898086,1.3248618001977213,0.8333592132505176,0,141.75,1.0,-0.45074756643726627,6,1,3.500761856047479,0.8655801571326537,0.7960662525879918,0.0,0,0.0,,reversible,6
,,viability_signature,THEORY_INFORMED,0.047619047619047616,0.07407407407407407,0.9259259259259259,A,0.35999324590532994,4.6909365007709765,0.17571800350689654,0.14814814814814814,1.0,-2.096994061037388,2.7185669322371933,0.9311182644515978,0,21.0,0.2222222222222222,-0.6724892551813374,6,1,3.118256603924373,1.0,1.0,0.07407407407407407,0,0.0,,reversible,6
,,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,A,0.1014802724151517,1.7288257665082085,0.36645798800104223,0.2,1.0,-1.550294404145581,1.3936238120892028,0.918352849101472,0,113.4,0.4,-0.9887317384092948,6,1,1.567962617079277,0.9657699267212508,0.953956834532374,0.0,0,0.0,,reversible,6
,,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,A,0.35413969719142224,4.315005675667211,0.18814655355461432,0.125,1.0,-1.7992396571332723,1.8808959820226314,0.9056114551083592,0,70.875,0.375,-0.6118893076986219,6,1,2.940465921688346,0.9883641341546885,0.9868421052631579,0.0,0,0.0,,reversible,6
,,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.23076923076923078,0.7692307692307692,A,0.4240445770248211,5.4437089299373564,0.15519012588449144,0.15384615384615385,1.0,-1.6278838278676417,2.4249676455251006,0.897853990476124,0,43.61538461538461,0.38461538461538464,-0.4686679179691831,6,1,3.4734270588043152,0.9805774228229565,0.9753815476646982,0.0,0,0.0,,reversible,6
,,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,A,0.6325772499577857,8.013340793889093,0.11094665372887984,0.19047619047619047,1.0,-1.6457166690077636,2.8610505109965674,0.9208031064815521,0,27.0,0.3333333333333333,-0.40828344678795503,6,1,4.030818986062099,0.9895287958115182,0.9841269841269842,0.0,0,0.0,,reversible,6
,,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,A,0.2005403275735915,1.719209644436168,0.367753917777587,0.2,1.0,-1.4347651324111603,1.4002894978599847,0.9183316637828977,0,113.4,0.4,-0.9668359199382317,6,1,1.4839799627043473,0.9657699267212508,0.953956834532374,0.0,0,0.0,,reversible,6
,,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,A,0.28006979231158885,3.628751166130434,0.21604099337143345,0.125,1.0,-1.6177633885606906,1.8127792589086869,0.9370080676898859,0,70.875,0.25,-0.585239202575159,6,1,2.7642772074089317,0.9667862650071221,0.9568493375311558,0.0,0,0.0,,reversible,6
,,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,A,0.6138909213710808,6.723890016850619,0.12946844113761027,0.23076923076923078,1.0,-1.5712773312175736,2.359931440285578,0.8914485937791022,0,43.61538461538461,0.38461538461538464,-0.41254025689899276,6,1,3.8087854577602798,0.9777260817689627,0.9690934065934067,0.0,0,0.0,,reversible,6
