rule,depends_left,depends_center,depends_right,relation_degree,relation_complete,self_only,no_local_self_relation,left_right_asymmetry,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,distinction_survival,DAR_complete,DAR_asymmetric,classification,future_distinct_descendant_count,post_perturbation_survival_rate,return_to_same_pattern_rate,branching_without_explosion
179,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.558981691353052,0.5002339680989584,0.933328279951123,0.0,0.0,0.0,0.0,1.0,259.8333333333333,260.0,1.0,0.2803895003127836,1.0,1.0,1.015625,0.0,-0.010904947916666666,2.0,1.0,0.558981691353052,0.44101830864694797,333333458.1219442,0.0,1.0,1.0,0.35000000000000003,0.933328279951123,0.9467366536458334,0.053263346354166664,0.7995924503822978,0.9467366536458334,1.0,True,False,emitter_or_generator,16.0,1.0,0.25,1.0
180,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.29567282116366733,0.21700032552083334,0.421381327160133,0.0,0.0,0.0,0.0,0.0,193.6875,196.0,1.3333333333333333,0.9550162339150873,1.0,0.84716796875,0.765625,0.16670735677083334,-0.05218505859375,0.0,1.0,0.29567282116366733,0.7043271788363327,194.8509030724589,0.0,0.0,0.3411458333333333,0.11940104166666665,0.421381327160133,0.3207600911458333,0.6792399088541666,0.5804576280117995,0.21767964193099307,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
181,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.8310082184510782,0.6857096354166666,0.5214992736850137,0.0,0.0,0.17447916666666666,0.17447916666666666,0.17447916666666666,237.5,238.66666666666666,1.3333333333333333,1.4365096484107662,1.0,0.751068115234375,0.9322916666666666,0.2666524251302083,-0.05096435546875,0.16666666666666666,0.8255208333333334,0.8310082184510782,0.16899178154892183,15.502262222905294,0.17447916666666666,0.17447916666666666,0.16666666666666666,0.17174479166666667,0.5214992736850137,0.5699259440104166,0.4300740559895833,0.25128176807576547,0.3645899811613991,1.0,True,True,transported_identity,16.0,1.0,0.625,1.0
182,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.7501814430325876,0.90338134765625,0.5713514584700696,0.0,0.0,0.4244791666666667,0.4244791666666667,0.16666666666666666,222.30208333333334,238.66666666666666,1.6666666666666667,2.124405095616693,0.8932291666666666,0.8492838541666666,0.9322916666666666,0.16239420572916666,-0.0400390625,0.16666666666666666,0.5755208333333334,0.7501814430325876,0.24981855696741243,17.82323021397309,0.4244791666666667,0.16666666666666666,0.2864583333333333,0.376171875,0.5713514584700696,0.18986002604166666,0.8101399739583334,0.20110418636504881,0.14830213596900196,1.0,True,False,transported_identity,16.0,1.0,0.5625,1.0
183,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.8880098691710239,0.9054158528645834,0.387130131875713,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,146.4375,174.66666666666666,2.8333333333333335,2.1504654148467477,0.7161458333333334,0.8712565104166666,0.6822916666666666,0.13958740234375,-0.041544596354166664,0.3333333333333333,0.5833333333333334,0.8880098691710239,0.11199013082897617,13.56117552273844,0.4166666666666667,0.4166666666666667,0.4765625,0.4376302083333334,0.387130131875713,0.18646240234375,0.81353759765625,0.13531103541540587,0.1379178529611574,1.0,True,False,transported_identity,16.0,1.0,0.5625,1.0
184,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.21409098307291666,0.21409098307291666,0.5161572060613524,0.0,0.0,0.0,0.0,0.010416666666666666,194.0,195.33333333333334,1.0,0.08430748229299724,1.0,0.8940836588541666,0.7630208333333334,0.13155110677083334,-0.05517578125,0.0,1.0,0.21409098307291666,0.7859090169270834,333333402.15774035,0.0,0.010416666666666666,0.3619791666666667,0.12669270833333332,0.5161572060613524,0.4204915364583333,0.5795084635416666,0.9853903211009912,0.3921523277635779,1.0,False,False,transported_identity,15.0,1.0,1.0,0.9375
185,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.7902551792011187,0.7925008138020834,0.528589925441123,0.0,0.0,0.0,0.0,0.0,259.84375,260.0,1.0,0.8044428697267768,1.0,0.85137939453125,1.015625,0.17305501302083334,-0.05169677734375,0.0,1.0,0.7902551792011187,0.20974482079888132,333333409.2620671,0.0,0.0,0.3359375,0.11757812499999999,0.528589925441123,0.413818359375,0.586181640625,0.35817390773211,0.3857696936106046,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
186,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.48251501100691074,0.542999267578125,0.9204456881502038,0.0,0.0,0.0,0.0,0.16666666666666666,259.96875,260.0,1.0,0.5905769730302748,1.0,0.85150146484375,1.015625,0.17417399088541666,-0.050944010416666664,0.3333333333333333,1.0,0.48251501100691074,0.5174849889930893,500000060.2322286,0.0,0.16666666666666666,0.3619791666666667,0.12669270833333332,0.9204456881502038,0.91400146484375,0.08599853515625,0.8551315961837133,0.9024752037860301,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
187,False,True,True,1,True,False,False,0.25,0.5,1.0,True,True,0.8379541538104937,0.84039306640625,0.4508336444432204,0.0,0.0,0.0,0.0,0.0,173.85416666666666,174.66666666666666,2.0,1.4261846446233815,0.6640625,0.8835245768229166,0.6822916666666666,0.12813313802083334,-0.052286783854166664,0.0,1.0,0.8379541538104937,0.1620458461895063,500000045.81531984,0.0,0.0,0.3541666666666667,0.12395833333333332,0.4508336444432204,0.3192138671875,0.6807861328125,0.26733837091564444,0.27651303625906526,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
188,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.6281110117871473,0.8105875651041666,0.6542186366263719,0.0,0.0,0.0,0.0,0.0,259.9895833333333,260.0,2.6666666666666665,1.1142868536128905,1.0,0.72705078125,1.015625,0.2853800455729167,-0.052510579427083336,0.0,1.0,0.6281110117871473,0.3718889882128526,166666709.13625282,0.0,0.0,0.16666666666666666,0.05833333333333333,0.6542186366263719,0.3788248697916667,0.6211751302083334,0.2598212935211048,0.3166464007458163,1.0,True,True,transported_identity,14.0,1.0,1.0,0.875
189,True,True,True,2,True,False,False,0.5,0.5,0.0,True,True,0.9353538344960888,0.9382222493489584,0.26097089515879374,0.0,0.0,0.0,0.0,0.0,173.23958333333334,174.66666666666666,2.6666666666666665,1.7055312984756297,0.6614583333333334,0.90631103515625,0.6822916666666666,0.10565185546875,-0.053914388020833336,0.0,1.0,0.9353538344960888,0.0646461655039113,500000061.6482993,0.0,0.0,0.5364583333333334,0.18776041666666665,0.26097089515879374,0.12355550130208333,0.8764444986979166,0.0809639168983143,0.07577879877017914,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
190,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.7261962890625,0.817169189453125,0.6334652725669508,0.0,0.0,0.08854166666666667,0.08854166666666667,0.421875,237.27083333333334,260.0,2.8333333333333335,1.203724164713326,0.9114583333333334,0.9081013997395834,1.015625,0.10272216796875,-0.052714029947916664,1.5,0.9114583333333334,0.7261962890625,0.2738037109375,333333435.1003712,0.08854166666666667,0.421875,0.5208333333333334,0.23984375,0.6334652725669508,0.36566162109375,0.63433837890625,0.24468527031250145,0.27827406575958624,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
191,True,True,True,2,True,False,False,0.25,0.75,0.0,True,True,0.9661208176272699,0.96905517578125,0.15805913341821742,0.0,0.0,0.2734375,0.2734375,0.2734375,135.22916666666666,174.66666666666666,4.333333333333333,2.2032969221662277,0.5130208333333334,0.9498494466145834,0.6822916666666666,0.056193033854166664,-0.052754720052083336,0.3333333333333333,0.7265625,0.9661208176272699,0.03387918237273019,166666748.3348044,0.2734375,0.2734375,0.6145833333333334,0.39283854166666665,0.15805913341821742,0.0618896484375,0.9381103515625,0.0431788481431446,0.026640356362553626,1.0,True,True,mixed,16.0,1.0,1.0,1.0
192,True,True,False,1,True,False,False,0.25,0.5,1.0,True,True,0.0012309548146684501,0.0,0.0038335613166942052,1.0,1.0,0.0,1.0,1.0,4.385416666666667,7.333333333333333,1.3333333333333333,0.8294694625502778,0.0,1.0,0.028645833333333332,0.0,-0.0625,1.0,0.0,0.0012309548146684501,0.9987690451853316,0.0,1.0,1.0,1.0,1.0,0.0038335613166942052,0.0,1.0,0.013793202055492407,0.0,0.0,False,False,collapse,1.0,0.0,1.0,0.0625
193,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.6366800389865029,0.4814961751302083,0.7721984876183149,0.0,0.0,0.09635416666666667,0.09635416666666667,0.09635416666666667,205.16666666666666,258.6666666666667,1.8333333333333333,2.0312171639192864,0.9036458333333334,0.5989278157552084,1.0104166666666667,0.4637552897135417,-0.029988606770833332,0.16666666666666666,0.9036458333333334,0.6366800389865029,0.363319961013497,28.065417140694592,0.09635416666666667,0.09635416666666667,0.09635416666666667,0.09635416666666667,0.7721984876183149,0.37939453125,0.62060546875,0.27701948620005595,0.35998598339425164,1.0,True,True,emitter_or_generator,16.0,1.0,0.0625,1.0
194,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.06246655336768402,0.061564127604166664,0.26033641557129167,0.0,0.0,0.0,0.0,0.0,173.32291666666666,175.33333333333334,1.0,0.06618091198332521,1.0,0.9073486328125,0.6848958333333334,0.10428873697916667,-0.052714029947916664,0.0,1.0,0.06246655336768402,0.9375334466323161,500000063.7621908,0.0,0.0,0.5364583333333334,0.18776041666666665,0.26033641557129167,0.12312825520833333,0.8768717447916666,0.9955287276589558,0.07559211913118091,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
195,True,True,False,1,True,False,False,0.5,0.0,1.0,False,False,0.7419499695378363,1.0,0.6454433147315316,0.0,0.0,1.0,0.3828125,0.0,143.07291666666666,191.33333333333334,1.8333333333333333,2.2158394811265296,1.0,0.8334757486979166,0.7473958333333334,0.16652425130208334,-0.0625,0.0,0.0,0.7419499695378363,0.25805003046216357,0.0,0.3828125,0.0,0.3385416666666667,0.3673177083333334,0.6454433147315316,0.0,1.0,0.221058004398531,0.0,1.0,False,False,collapse,16.0,1.0,1.0,1.0
196,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.16076854107135619,0.160369873046875,0.4522946932677005,0.0,0.0,0.0,1.0,1.0,259.9583333333333,260.0,1.0,0.053409808193338015,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.16076854107135619,0.8392314589286438,500000046.1245153,1.0,1.0,1.0,1.0,0.4522946932677005,0.32073974609375,0.67926025390625,0.9954310720122687,0.27835890858897355,1.0,True,True,frozen_order,14.0,1.0,1.0,0.875
197,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.594449568969885,0.4791361490885417,0.8743950973777554,0.0,0.0,0.0,1.0,0.640625,259.8020833333333,260.0,1.0,0.04344352703714071,1.0,0.8789469401041666,1.015625,0.12105305989583333,-0.011555989583333334,0.6666666666666666,1.0,0.594449568969885,0.40555043103011507,166666726.1851699,1.0,0.640625,0.5,0.8249999999999998,0.8743950973777554,0.9582722981770834,0.041727701822916664,0.7073041450153212,0.9525145473266123,1.0,False,False,emitter_or_generator,16.0,1.0,0.0625,1.0
198,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.38150681472164805,0.4962972005208333,0.8730198319515274,0.0,0.0,0.0,0.3515625,0.5260416666666666,260.0,260.0,1.0,0.20637623122763127,1.0,0.8805440266927084,1.015625,0.11945597330729167,-0.02197265625,1.0,1.0,0.38150681472164805,0.6184931852783521,81.23009818599053,0.3515625,0.5260416666666666,0.5,0.40351562500000004,0.8730198319515274,0.9611612955729166,0.038838704427083336,0.956852117484542,0.9575878089460539,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
199,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.6173166950389105,0.4900716145833333,0.870756270340516,0.0,0.0,0.0,0.3541666666666667,0.5208333333333334,259.8541666666667,260.0,1.0,0.16205605003852788,1.0,0.8779195149739584,1.015625,0.12208048502604167,-0.022135416666666668,1.0,1.0,0.6173166950389105,0.38268330496108954,68.94943372849147,0.3541666666666667,0.5208333333333334,0.5,0.40520833333333334,0.870756270340516,0.9610595703125,0.0389404296875,0.6852068678125923,0.957292306559776,1.0,True,True,transported_identity,16.0,1.0,0.0,1.0
200,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.08861718876661802,0.08811442057291667,0.28998862256961194,0.2604166666666667,0.2604166666666667,0.0,1.0,1.0,193.04166666666666,217.33333333333334,1.8333333333333333,1.0587984317154298,0.7395833333333334,1.0,0.8489583333333334,0.0,-0.016276041666666668,1.0,0.7395833333333334,0.08861718876661802,0.911382811233382,166666699.65612355,1.0,1.0,1.0,1.0,0.28998862256961194,0.06284586588541667,0.9371541341145834,0.3140582062177116,0.04807380037871142,0.7395833333333333,True,False,frozen_order,12.0,0.75,1.0,0.75
201,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.8870776383020226,0.893798828125,0.3568360830930893,0.0,0.0,0.08072916666666667,0.2890625,1.0,239.17708333333334,260.0,1.6666666666666667,1.4459500275200996,0.9192708333333334,1.0,1.015625,0.0,-0.005045572916666667,1.3333333333333333,0.9192708333333334,0.8870776383020226,0.11292236169797748,166666791.77556884,0.2890625,1.0,1.0,0.5378906250000001,0.3568360830930893,0.1668701171875,0.8331298828125,0.12296990268931522,0.1362111080789855,1.0,False,False,emitter_or_generator,16.0,1.0,1.0,1.0
202,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.5087845897550868,0.7127583821614584,0.46011758884397835,0.0,0.0,0.0,0.7421875,0.6770833333333334,189.73958333333334,206.0,9.0,2.9230079517217527,1.0,0.804168701171875,0.8046875,0.195831298828125,-0.01611328125,0.75,1.0,0.5087845897550868,0.4912154102449133,166666701.02500334,0.7421875,0.6770833333333334,0.5859375,0.6875,0.46011758884397835,0.06443277994791667,0.9355672200520834,0.3072978846728465,0.02913103020130654,1.0,False,False,transported_identity,16.0,0.9375,1.0,1.0
203,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.9411796837001459,0.9450174967447916,0.24402314975370357,0.0,0.0,0.0,1.0,1.0,172.625,174.66666666666666,2.8333333333333335,1.8191320047523094,0.6588541666666666,1.0,0.6822916666666666,0.0,0.0,1.0,1.0,0.9411796837001459,0.05882031629985407,500000070.8418145,1.0,1.0,1.0,1.0,0.24402314975370357,0.10996500651041667,0.8900349934895834,0.0717007125268792,0.06261412012343096,1.0,True,True,frozen_order,16.0,1.0,1.0,1.0
204,False,True,False,0,False,True,False,0.0,0.0,0.0,False,False,0.21464029947916666,0.21464029947916666,0.5150480100739533,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.3333333333333333,0.8241139574915004,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.21464029947916666,0.7853597005208334,333333401.40483993,1.0,1.0,1.0,1.0,0.5150480100739533,0.3190104166666667,0.6809895833333334,0.721688645158423,0.2996731738534633,1.0,False,False,frozen_order,16.0,1.0,1.0,1.0
205,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.7909877594033722,0.7932332356770834,0.5274340518142381,0.0,0.0,0.0,1.0,1.0,259.8333333333333,260.0,1.3333333333333333,1.0460166316596529,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.7909877594033722,0.2090122405966278,333333409.4253935,1.0,1.0,1.0,1.0,0.5274340518142381,0.37908935546875,0.62091064453125,0.3312944981912019,0.35371805209502855,1.0,True,False,frozen_order,16.0,1.0,1.0,1.0
206,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.600984684688108,0.839691162109375,0.7795496823124969,0.0,0.0,0.0,1.0,1.0,194.125,194.66666666666666,11.833333333333334,2.850149917558998,1.0,0.7634684244791666,0.7604166666666666,0.23653157552083334,0.0,1.0,1.0,0.600984684688108,0.39901531531189205,166666692.48351455,1.0,1.0,0.5,0.8249999999999998,0.7795496823124969,0.32061767578125,0.67938232421875,0.27778292529091153,0.28130131198043457,1.0,True,True,emitter_or_generator,16.0,1.0,1.0,1.0
207,True,True,False,1,True,False,False,0.25,0.5,1.0,True,True,0.838061103870278,0.8404947916666666,0.4501651497414166,0.0,0.0,0.0,1.0,1.0,174.55208333333334,174.66666666666666,2.0,1.4460193380533741,0.6666666666666666,1.0,0.6822916666666666,0.0,0.0,1.0,1.0,0.838061103870278,0.16193889612972193,500000046.2090047,1.0,1.0,1.0,1.0,0.4501651497414166,0.3190104166666667,0.6809895833333334,0.26710379517430133,0.27651682682125345,1.0,True,True,frozen_order,16.0,1.0,1.0,1.0
208,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.10335001469276912,0.10291544596354167,0.3360972439745569,0.0,0.0,0.0,0.0,0.0,171.47916666666666,175.33333333333334,1.1666666666666667,0.8257471623421438,1.0,0.86676025390625,0.6848958333333334,0.14711507161458334,-0.05096435546875,0.0,1.0,0.10335001469276912,0.896649985307231,500000026.7460509,0.0,0.0,0.5130208333333334,0.17955729166666665,0.3360972439745569,0.123291015625,0.876708984375,0.7264186905687824,0.09725259817281993,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
209,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.8734715878576931,0.8768107096354166,0.37689887503416447,0.0,0.0,0.0,0.0,0.0,174.52083333333334,174.66666666666666,2.3333333333333335,1.671002792534266,0.6666666666666666,0.8484090169270834,0.6822916666666666,0.16861979166666666,-0.052286783854166664,0.0,1.0,0.8734715878576931,0.12652841214230706,500000034.4475836,0.0,0.0,0.3333333333333333,0.11666666666666665,0.37689887503416447,0.12318929036458333,0.8768107096354166,0.09932689646000044,0.10619583024306699,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
210,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.18489603124240028,0.21283976236979166,0.527225772786654,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,132.83333333333334,160.66666666666666,1.0,0.7828634359674242,1.0,0.84918212890625,0.6276041666666666,0.16534423828125,-0.05291748046875,0.16666666666666666,0.8333333333333334,0.18489603124240028,0.8151039687575997,14.071181531747897,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.225,0.527225772786654,0.31610107421875,0.68389892578125,0.710979727610496,0.21921880136072916,0.8333333333333334,False,False,transported_identity,16.0,1.0,1.0,1.0
211,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.9046061672898428,0.9011027018229166,0.3268024111411259,0.0,0.0,0.0,0.0,0.0,173.26041666666666,174.66666666666666,2.1666666666666665,1.7019360387982492,0.6614583333333334,0.8667805989583334,0.6822916666666666,0.14615885416666666,-0.051411946614583336,0.0,1.0,0.9046061672898428,0.09539383271015726,243.50156355711079,0.0,0.0,0.5078125,0.177734375,0.3268024111411259,0.12261962890625,0.87738037109375,0.09032588387451286,0.09325747696110519,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
212,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.23870485456691795,0.23914591471354166,0.5509597610571109,0.0,0.0,0.0,0.0,0.015625,193.98958333333334,194.66666666666666,1.8333333333333333,0.36175440781755897,1.0,0.8668416341145834,0.7604166666666666,0.15167236328125,-0.0560302734375,0.0,1.0,0.23870485456691795,0.7612951454330821,333333417.06992316,0.0,0.015625,0.3541666666666667,0.12395833333333332,0.5509597610571109,0.3184000651041667,0.6815999348958334,0.5727095151108008,0.30906818893981997,1.0,False,False,transported_identity,16.0,1.0,0.875,1.0
213,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.764380151968831,0.7653605143229166,0.5450228285766786,0.0,0.0,0.0,0.0,0.010416666666666666,171.85416666666666,174.66666666666666,1.6666666666666667,0.6924570364563812,0.65625,0.8759562174479166,0.6822916666666666,0.14371744791666666,-0.05596923828125,0.0,1.0,0.764380151968831,0.23561984803116895,333333403.5522879,0.0,0.010416666666666666,0.3567708333333333,0.12486979166666666,0.5450228285766786,0.3189697265625,0.6810302734375,0.30492775146806633,0.3091887549812903,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
214,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5569192809662776,0.628387451171875,0.8801742452821629,0.0,0.0,0.0,0.0,0.19010416666666666,259.9375,260.0,2.3333333333333335,1.0908561071128429,1.0,0.8630879720052084,1.015625,0.154632568359375,-0.05322265625,0.6666666666666666,1.0,0.5569192809662776,0.4430807190337225,36.638099897718696,0.0,0.19010416666666666,0.390625,0.13671875,0.8801742452821629,0.5423583984375,0.4576416015625,0.46655182763819286,0.5144020427406516,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
215,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.8526532164498217,0.84912109375,0.411409396242634,0.0,0.0,0.171875,0.171875,0.171875,167.1875,174.66666666666666,2.8333333333333335,1.7331768757605914,0.6380208333333334,0.8937174479166666,0.6822916666666666,0.11857096354166667,-0.052469889322916664,0.16666666666666666,0.828125,0.8526532164498217,0.14734678355017836,136.9955541772866,0.171875,0.171875,0.3697916666666667,0.24114583333333336,0.411409396242634,0.24519856770833334,0.7548014322916666,0.21832375872685253,0.21726436269142113,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
216,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.4992491329999595,0.6946207682291666,0.4495084314753777,0.0,0.0,0.0,0.7239583333333334,0.65625,186.94791666666666,206.0,8.833333333333334,2.889759482598057,1.0,0.8117268880208334,0.8046875,0.18827311197916666,-0.038350423177083336,0.6666666666666666,1.0,0.4992491329999595,0.5007508670000406,166666694.1825226,0.7239583333333334,0.65625,0.5963541666666666,0.6792968749999999,0.4495084314753777,0.06486002604166667,0.9351399739583334,0.324886062199803,0.029059315014216488,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
217,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.9411042011820081,0.9449462890625,0.2444019876127619,0.0,0.0,0.0,1.0,1.0,173.91666666666666,174.66666666666666,2.8333333333333335,1.8063817452387134,0.6640625,1.0,0.6822916666666666,0.0,0.0,1.0,1.0,0.9411042011820081,0.05889579881799204,500000072.993105,1.0,1.0,1.0,1.0,0.2444019876127619,0.110107421875,0.889892578125,0.07172099730467571,0.06265344848059988,1.0,True,True,frozen_order,16.0,1.0,1.0,1.0
218,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.6873651051799611,0.8016357421875,0.33260517749332213,0.17447916666666666,0.17447916666666666,0.1953125,1.0,1.0,147.69791666666666,167.33333333333334,8.833333333333334,2.86668592704225,0.9947916666666666,1.0,0.6536458333333334,0.0,-0.023111979166666668,1.0,0.6302083333333334,0.6873651051799611,0.31263489482003887,166666694.72618774,1.0,1.0,1.0,1.0,0.33260517749332213,0.047770182291666664,0.9522298177083334,0.12288986479079202,0.016101918347358,0.8255208333333334,True,False,frozen_order,16.0,1.0,1.0,1.0
219,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.9699771153787696,0.9737548828125,0.14046205952309254,0.0,0.0,0.3802083333333333,1.0,1.0,97.9375,132.0,3.8333333333333335,2.102634014056671,0.3671875,1.0,0.515625,0.0,-0.023763020833333332,1.0,0.6197916666666666,0.9699771153787696,0.03002288462123054,166666726.39884427,1.0,1.0,1.0,1.0,0.14046205952309254,0.052490234375,0.947509765625,0.03778696053503857,0.019326708136608504,1.0,True,False,frozen_order,16.0,1.0,1.0,1.0
220,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.6019728446594318,0.840576171875,0.7776991953381217,0.0,0.0,0.0,1.0,1.0,194.10416666666666,194.66666666666666,12.166666666666666,2.8978056125986704,1.0,0.7636006673177084,0.7604166666666666,0.23639933268229166,-0.02490234375,1.0,1.0,0.6019728446594318,0.39802715534056826,166666692.4931174,1.0,1.0,0.5,0.8249999999999998,0.7776991953381217,0.31884765625,0.68115234375,0.2761713817652171,0.2796925383788716,1.0,True,True,emitter_or_generator,16.0,1.0,1.0,1.0
221,False,True,True,1,True,False,False,0.25,0.5,1.0,True,True,0.8381025460288991,0.8405354817708334,0.4496099635148098,0.0,0.0,0.0,1.0,1.0,173.19791666666666,174.66666666666666,2.0,1.441174756906339,0.6614583333333334,1.0,0.6822916666666666,0.0,0.0,1.0,1.0,0.8381025460288991,0.1618974539711008,500000044.9502309,1.0,1.0,1.0,1.0,0.4496099635148098,0.3189290364583333,0.6810709635416666,0.26711030736804636,0.2765972545986806,1.0,True,True,frozen_order,16.0,1.0,1.0,1.0
222,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.7487494126058892,0.869842529296875,0.54745054770759,0.0,0.0,0.171875,1.0,1.0,172.41666666666666,184.0,12.166666666666666,3.051745946615588,0.9895833333333334,1.0,0.71875,0.0,-0.0107421875,1.0,0.828125,0.7487494126058892,0.2512505873941107,166666756.8788997,1.0,1.0,1.0,1.0,0.54745054770759,0.26031494140625,0.73968505859375,0.22706295114209607,0.2181426855785924,1.0,True,False,frozen_order,16.0,1.0,1.0,1.0
223,True,True,True,2,True,False,False,0.0,0.75,0.0,True,False,0.8850424206210482,0.8876546223958334,0.3140804738540644,0.0,0.0,0.3671875,1.0,1.0,152.58333333333334,174.66666666666666,3.3333333333333335,1.882403289478891,0.5807291666666666,1.0,0.6822916666666666,0.0,-0.02294921875,1.0,0.6328125,0.8850424206210482,0.11495757937895185,81.56287760491422,1.0,1.0,1.0,1.0,0.3140804738540644,0.22469075520833334,0.7753092447916666,0.20235487104103836,0.1913802143187264,1.0,True,False,frozen_order,16.0,1.0,1.0,1.0
224,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.04856229354126135,0.035430908203125,0.10981069889149514,0.9296875,0.9296875,0.0,0.9296875,0.9296875,34.28125,52.666666666666664,1.1666666666666667,0.823299259942376,0.16666666666666666,0.99725341796875,0.20572916666666666,0.00274658203125,-0.0625,1.0,0.0703125,0.04856229354126135,0.9514377064587386,0.282540053414237,0.9296875,0.9296875,0.9296875,0.9296875,0.10981069889149514,0.06976318359375,0.93023681640625,0.13238280792786866,0.029430047276914756,0.0703125,False,False,collapse,1.0,0.0,1.0,0.0625
225,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.7250034515341278,0.7112630208333334,0.6281888377156833,0.0,0.0,0.0,0.0,0.0,217.40625,238.66666666666666,2.0,2.1050329621815744,1.0,0.7397969563802084,0.9322916666666666,0.2851053873697917,-0.03472900390625,0.0,1.0,0.7250034515341278,0.2749965484658723,43.29962937272531,0.0,0.0,0.0,0.0,0.6281888377156833,0.3178914388020833,0.6821085611979166,0.3190024589356482,0.3036916264286044,1.0,False,False,transported_identity,16.0,1.0,0.9375,1.0
226,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.21452840169270834,0.21452840169270834,0.5139826486277798,0.0,0.0,0.0,0.0,0.015625,194.67708333333334,196.0,1.0,0.08657139979395122,1.0,0.8914998372395834,0.765625,0.13205973307291666,-0.056172688802083336,0.0,1.0,0.21452840169270834,0.7854715983072916,333333404.4533724,0.0,0.015625,0.3723958333333333,0.13033854166666667,0.5139826486277798,0.4199015299479167,0.5800984700520834,0.9842422758428088,0.3921416699846711,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
