space,parent_rule_id,rule_id,control_type,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length
q3_radius1,q3g3_s1_00164,q3g3_s1_00230,stratum_null_q3g3_s1_00230,"(1, 1, 1)",987,travelling,0.44921875,17
q3_radius1,q3g3_s1_00175,q3g3_s1_00175_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",772,travelling,0.653076171875,17
q3_radius1,q3g3_s1_00175,q3g3_s1_00175_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",200,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s1_00175,q3g3_s1_00175_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",401,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s1_00175,q3g3_s1_00135,stratum_null_q3g3_s1_00135,"(1, 1, 1)",989,travelling,0.055419921875,3
q3_radius1,q3g3_s1_00175,q3g3_s1_00105,stratum_null_q3g3_s1_00105,"(1, 1, 1)",909,travelling,0.146240234375,12
q3_radius1,q3g3_s1_00214,q3g3_s1_00214_center_only_projection,center_only_projection,"(2, 2, 2)",421,emitter-like,0.0,2
q3_radius1,q3g3_s1_00175,q3g3_s1_00123,stratum_null_q3g3_s1_00123,"(2, 2, 2)",233,travelling,0.2913818359375,17
q3_radius1,q3g3_s1_00214,q3g3_s1_00214_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",320,emitter-like,0.0,2
q3_radius1,q3g3_s1_00214,q3g3_s1_00214,raw,"(0, 2, 0)",199,travelling,0.1162109375,4
q3_radius1,q3g3_s1_00175,q3g3_s1_00106,stratum_null_q3g3_s1_00106,"(0, 2, 2)",218,travelling,0.598876953125,17
q3_radius1,q3g3_s1_00214,q3g3_s1_00214_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",411,emitter-like,0.0084228515625,7
q3_radius1,q3g3_s1_00216,q3g3_s1_00216_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1026,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s1_00214,q3g3_s1_00214_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",422,travelling,0.088623046875,4
q3_radius1,q3g3_s1_00214,q3g3_s1_00214_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",465,emitter-like,0.0,2
q3_radius1,q3g3_s1_00216,q3g3_s1_00216_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",501,domain-wall-like,0.8641357421875,17
q3_radius1,q3g3_s1_00214,q3g3_s1_00245,stratum_null_q3g3_s1_00245,"(2, 2, 2)",365,travelling,0.880615234375,17
q3_radius1,q3g3_s1_00216,q3g3_s1_00216_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",432,travelling,0.9578857421875,8
q3_radius1,q3g3_s1_00216,q3g3_s1_00216_center_only_projection,center_only_projection,"(2, 2, 2)",408,domain-wall-like,1.0,3
q3_radius1,q3g3_s1_00214,q3g3_s1_00064,stratum_null_q3g3_s1_00064,"(0, 1, 1)",268,travelling,0.1656494140625,17
q3_radius1,q3g3_s1_00214,q3g3_s1_00214_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",909,domain-wall-like,0.5694580078125,17
q3_radius1,q3g3_s1_00214,q3g3_s1_00194,stratum_null_q3g3_s1_00194,"(0, 2, 2)",175,travelling,0.5220947265625,17
q3_radius1,q3g3_s1_00214,q3g3_s1_00002,stratum_null_q3g3_s1_00002,"(0, 1, 0)",183,emitter-like,0.4691162109375,17
q3_radius1,q3g3_s1_00216,q3g3_s1_00216,raw,"(2, 2, 2)",524,travelling,0.781005859375,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00237_center_only_projection,center_only_projection,"(1, 1, 1)",1026,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s1_00237,q3g3_s1_00237_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",967,travelling,0.15771484375,16
q3_radius1,q3g3_s1_00216,q3g3_s1_00216_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",440,travelling,0.6307373046875,17
q3_radius1,q3g3_s1_00216,q3g3_s1_00216_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",986,travelling,0.3111572265625,17
q3_radius1,q3g3_s1_00216,q3g3_s1_00030,stratum_null_q3g3_s1_00030,"(2, 2, 2)",950,travelling,0.4423828125,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00237_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",1024,travelling,0.017578125,2
q3_radius1,q3g3_s2_00000,q3g3_s2_00000_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",8,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s1_00216,q3g3_s1_00148,stratum_null_q3g3_s1_00148,"(1, 1, 1)",218,emitter-like,0.24609375,17
q3_radius1,q3g3_s1_00216,q3g3_s1_00204,stratum_null_q3g3_s1_00204,"(1, 2, 1)",194,travelling,0.1959228515625,17
q3_radius1,q3g3_s1_00216,q3g3_s1_00239,stratum_null_q3g3_s1_00239,"(0, 1, 0)",536,travelling,0.32958984375,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00237,raw,"(1, 1, 1)",981,travelling,0.105712890625,4
q3_radius1,q3g3_s1_00237,q3g3_s1_00237_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",384,emitter-like,0.0,2
q3_radius1,q3g3_s2_00000,q3g3_s2_00000_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",561,travelling,0.1270751953125,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00164,stratum_null_q3g3_s1_00164,"(0, 1, 1)",273,travelling,0.091064453125,3
q3_radius1,q3g3_s2_00000,q3g3_s2_00000_center_only_projection,center_only_projection,"(1, 1, 1)",423,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00000,q3g3_s2_00000,raw,"(0, 2, 1)",116,travelling,0.078369140625,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00237_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",904,emitter-like,0.2213134765625,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00122,stratum_null_q3g3_s1_00122,"(2, 2, 2)",913,travelling,0.39453125,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00237_output_histogram_random,output_distribution_matched_random,"(0, 2, 0)",578,travelling,0.2088623046875,17
q3_radius1,q3g3_s2_00000,q3g3_s2_00000_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",162,travelling,0.0078125,6
q3_radius1,q3g3_s1_00237,q3g3_s1_00015,stratum_null_q3g3_s1_00015,"(2, 2, 2)",903,travelling,0.6541748046875,17
q3_radius1,q3g3_s1_00237,q3g3_s1_00230,stratum_null_q3g3_s1_00230,"(1, 1, 1)",987,travelling,0.44921875,17
q3_radius1,q3g3_s2_00000,q3g3_s2_00000_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",102,emitter-like,0.0,1
q3_radius1,q3g3_s2_00000,q3g3_s2_00009,stratum_null_q3g3_s2_00009,"(2, 2, 2)",525,domain-wall-like,0.2862548828125,17
q3_radius1,q3g3_s2_00000,q3g3_s2_00096,stratum_null_q3g3_s2_00096,"(0, 2, 1)",180,emitter-like,0.7869873046875,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00001_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",160,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00000,q3g3_s2_00000_output_histogram_random,output_distribution_matched_random,"(0, 2, 2)",357,travelling,0.216064453125,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00001,raw,"(1, 1, 1)",570,travelling,0.295654296875,17
q3_radius1,q3g3_s2_00000,q3g3_s2_00165,stratum_null_q3g3_s2_00165,"(0, 2, 2)",202,travelling,0.08056640625,6
q3_radius1,q3g3_s2_00000,q3g3_s2_00087,stratum_null_q3g3_s2_00087,"(0, 2, 1)",177,travelling,0.6943359375,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00001_center_only_projection,center_only_projection,"(0, 1, 1)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s2_00001,q3g3_s2_00001_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",661,domain-wall-like,0.265625,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1027,oscillatory,0.0,2
q3_radius1,q3g3_s2_00001,q3g3_s2_00001_right_neighbor_removed,right_neighbor_removed,"(0, 1, 2)",198,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00001,q3g3_s2_00001_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",405,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00007,q3g3_s2_00169,stratum_null_q3g3_s2_00169,"(0, 1, 0)",10,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00001,q3g3_s2_00025,stratum_null_q3g3_s2_00025,"(1, 1, 1)",369,domain-wall-like,0.2581787109375,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",494,travelling,0.3948974609375,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00178,stratum_null_q3g3_s2_00178,"(0, 1, 2)",141,emitter-like,0.1295166015625,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00214,stratum_null_q3g3_s2_00214,"(0, 2, 1)",477,travelling,0.4012451171875,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_center_only_projection,center_only_projection,"(0, 1, 2)",102,emitter-like,0.0,1
q3_radius1,q3g3_s2_00007,q3g3_s2_00007,raw,"(1, 2, 0)",127,travelling,0.357666015625,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00040,stratum_null_q3g3_s2_00040,"(0, 2, 0)",746,travelling,0.24072265625,17
q3_radius1,q3g3_s2_00001,q3g3_s2_00001_output_histogram_random,output_distribution_matched_random,"(0, 1, 2)",254,travelling,0.5050048828125,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",859,local-phase-clock-like,0.0,5
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 2, 1)",172,travelling,0.65380859375,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,"(0, 2, 0)",157,travelling,0.2991943359375,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,"(0, 2, 0)",306,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,"(1, 1, 1)",318,travelling,0.661865234375,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,"(0, 2, 2)",149,travelling,0.17626953125,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,"(2, 2, 2)",525,domain-wall-like,0.2862548828125,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",551,oscillatory,0.1268310546875,17
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,"(0, 1, 2)",211,travelling,0.6900634765625,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",357,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",586,travelling,0.1978759765625,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 1)",413,emitter-like,0.000244140625,6
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,"(0, 2, 0)",258,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,"(0, 2, 1)",116,travelling,0.078369140625,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,"(0, 2, 2)",202,travelling,0.08056640625,6
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,"(0, 2, 1)",180,emitter-like,0.7869873046875,17
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,"(1, 2, 1)",248,travelling,0.214599609375,17
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,"(2, 2, 2)",274,travelling,0.5570068359375,17
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,"(0, 2, 1)",177,travelling,0.6943359375,17
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",372,emitter-like,0.0,2
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",895,travelling,0.353515625,17
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,"(0, 2, 1)",102,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 1)",190,emitter-like,0.1131591796875,17
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,"(0, 2, 1)",248,travelling,0.0931396484375,10
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,"(0, 2, 1)",242,travelling,0.7373046875,17
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,"(2, 2, 2)",496,travelling,0.396240234375,17
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,"(0, 1, 0)",346,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",908,oscillatory,0.2049560546875,17
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 1)",73,local-phase-clock-like,0.001953125,4
q3_radius1,q3g3_s2_00025,q3g3_s2_00025,raw,"(1, 1, 1)",369,domain-wall-like,0.2581787109375,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_center_only_projection,center_only_projection,"(2, 2, 2)",9,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00014,q3g3_s2_00221,stratum_null_q3g3_s2_00221,"(0, 2, 2)",130,travelling,0.6669921875,17
q3_radius1,q3g3_s2_00025,q3g3_s2_00001,stratum_null_q3g3_s2_00001,"(1, 1, 1)",570,travelling,0.295654296875,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",8,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",328,emitter-like,0.0,2
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",310,travelling,0.0625,2
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",153,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s2_00025,q3g3_s2_00178,stratum_null_q3g3_s2_00178,"(0, 1, 2)",141,emitter-like,0.1295166015625,17
q3_radius1,q3g3_s2_00025,q3g3_s2_00214,stratum_null_q3g3_s2_00214,"(0, 2, 1)",477,travelling,0.4012451171875,17
q3_radius1,q3g3_s2_00025,q3g3_s2_00040,stratum_null_q3g3_s2_00040,"(0, 2, 0)",746,travelling,0.24072265625,17
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",9,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_output_histogram_random,output_distribution_matched_random,"(0, 1, 0)",259,travelling,0.3773193359375,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",313,travelling,0.1707763671875,16
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",202,travelling,0.01025390625,4
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_symbol_phase_only,symbol_phase_only,"(0, 1, 2)",6,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",216,emitter-like,0.1846923828125,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00027,raw,"(0, 2, 2)",352,travelling,0.4925537109375,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00205,stratum_null_q3g3_s2_00205,"(2, 2, 2)",203,travelling,0.4267578125,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00006,stratum_null_q3g3_s2_00006,"(0, 1, 0)",391,travelling,0.0191650390625,17
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_center_only_projection,center_only_projection,"(0, 1, 0)",345,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",360,travelling,0.015625,2
q3_radius1,q3g3_s2_00027,q3g3_s2_00104,stratum_null_q3g3_s2_00104,"(0, 2, 2)",241,travelling,0.626220703125,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00222,stratum_null_q3g3_s2_00222,"(0, 2, 0)",350,travelling,0.246337890625,17
q3_radius1,q3g3_s2_00028,q3g3_s2_00028,raw,"(0, 2, 2)",375,travelling,0.4827880859375,17
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_output_histogram_random,output_distribution_matched_random,"(0, 2, 2)",155,travelling,0.5694580078125,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_right_neighbor_removed,right_neighbor_removed,"(2, 1, 2)",356,domain-wall-like,0.25,17
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",686,emitter-like,0.0760498046875,17
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_output_histogram_random,output_distribution_matched_random,"(0, 1, 2)",125,travelling,0.05078125,6
q3_radius1,q3g3_s2_00028,q3g3_s2_00111,stratum_null_q3g3_s2_00111,"(0, 2, 1)",365,travelling,0.05029296875,3
q3_radius1,q3g3_s2_00028,q3g3_s2_00073,stratum_null_q3g3_s2_00073,"(1, 2, 1)",163,travelling,0.5460205078125,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00032,raw,"(2, 2, 2)",393,travelling,0.4593505859375,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_center_only_projection,center_only_projection,"(0, 2, 0)",272,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00028,q3g3_s2_00105,stratum_null_q3g3_s2_00105,"(0, 1, 2)",403,travelling,0.43017578125,17
q3_radius1,q3g3_s2_00028,q3g3_s2_00082,stratum_null_q3g3_s2_00082,"(0, 2, 1)",143,emitter-like,0.6666259765625,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_left_neighbor_removed,left_neighbor_removed,"(2, 1, 2)",212,oscillatory,0.1390380859375,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",136,emitter-like,0.0,1
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_output_histogram_random,output_distribution_matched_random,"(0, 2, 1)",414,travelling,0.091064453125,6
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",175,emitter-like,0.27392578125,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00220,stratum_null_q3g3_s2_00220,"(2, 1, 2)",176,travelling,0.181640625,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00198,stratum_null_q3g3_s2_00198,"(0, 2, 2)",400,emitter-like,0.6480712890625,17
q3_radius1,q3g3_s2_00032,q3g3_s2_00116,stratum_null_q3g3_s2_00116,"(1, 1, 1)",238,travelling,0.672119140625,17
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_center_only_projection,center_only_projection,"(0, 2, 0)",136,emitter-like,0.0,1
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_left_neighbor_removed,left_neighbor_removed,"(2, 1, 2)",273,emitter-like,0.0,3
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",405,travelling,0.2822265625,17
q3_radius1,q3g3_s2_00042,q3g3_s2_00042,raw,"(0, 1, 1)",213,travelling,0.084228515625,4
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_center_only_projection,center_only_projection,"(2, 1, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00032,q3g3_s2_00122,stratum_null_q3g3_s2_00122,"(2, 2, 2)",173,travelling,0.6768798828125,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_left_neighbor_removed,left_neighbor_removed,"(0, 1, 2)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",257,emitter-like,0.0,2
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",461,travelling,0.9654541015625,17
q3_radius1,q3g3_s2_00042,q3g3_s2_00149,stratum_null_q3g3_s2_00149,"(0, 1, 1)",158,travelling,0.4197998046875,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_symbol_phase_only,symbol_phase_only,"(0, 2, 2)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",781,travelling,0.111572265625,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_center_only_projection,center_only_projection,"(0, 1, 0)",8,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00075,q3g3_s2_00230,stratum_null_q3g3_s2_00230,"(1, 1, 1)",380,unknown,0.469970703125,17
q3_radius1,q3g3_s2_00042,q3g3_s2_00210,stratum_null_q3g3_s2_00210,"(0, 1, 2)",163,travelling,0.6357421875,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",55,travelling,0.0,2
q3_radius1,q3g3_s2_00042,q3g3_s2_00106,stratum_null_q3g3_s2_00106,"(0, 2, 1)",298,travelling,0.269775390625,17
q3_radius1,q3g3_s2_00042,q3g3_s2_00238,stratum_null_q3g3_s2_00238,"(0, 1, 1)",131,emitter-like,0.5023193359375,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00075,raw,"(2, 2, 0)",171,travelling,0.1488037109375,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_left_neighbor_removed,left_neighbor_removed,"(0, 2, 2)",338,emitter-like,0.158447265625,16
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_output_histogram_random,output_distribution_matched_random,"(2, 1, 2)",405,travelling,0.218505859375,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_right_neighbor_removed,right_neighbor_removed,"(0, 1, 2)",227,emitter-like,0.1070556640625,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00067,stratum_null_q3g3_s2_00067,"(2, 2, 2)",410,travelling,0.4984130859375,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00230,stratum_null_q3g3_s2_00230,"(1, 1, 1)",380,unknown,0.469970703125,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",326,emitter-like,0.0,2
q3_radius1,q3g3_s2_00075,q3g3_s2_00078,stratum_null_q3g3_s2_00078,"(0, 2, 2)",222,travelling,0.6029052734375,17
q3_radius1,q3g3_s2_00075,q3g3_s2_00177,stratum_null_q3g3_s2_00177,"(2, 2, 2)",301,travelling,0.468505859375,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00078,raw,"(0, 2, 2)",222,travelling,0.6029052734375,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",496,travelling,0.0596923828125,5
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",301,travelling,0.28076171875,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00075,stratum_null_q3g3_s2_00075,"(2, 2, 0)",171,travelling,0.1488037109375,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00067,stratum_null_q3g3_s2_00067,"(2, 2, 2)",410,travelling,0.4984130859375,17
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_output_histogram_random,output_distribution_matched_random,"(0, 2, 1)",191,travelling,0.671142578125,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",653,domain-wall-like,0.267822265625,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,"(2, 2, 2)",358,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,"(2, 2, 2)",301,travelling,0.468505859375,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,"(0, 2, 1)",180,emitter-like,0.7869873046875,17
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",9,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",420,domain-wall-like,1.0,3
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 1)",212,travelling,0.6175537109375,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,"(2, 2, 2)",525,domain-wall-like,0.2862548828125,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",598,travelling,0.238037109375,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",933,travelling,0.2408447265625,17
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,"(2, 1, 1)",146,oscillatory,0.083251953125,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,"(0, 2, 1)",116,travelling,0.078369140625,17
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,"(0, 2, 2)",202,travelling,0.08056640625,6
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,"(0, 1, 1)",251,travelling,0.142578125,6
